Time,RAVEN_sample_ID,DNI_original,DNI_fourier,DNI_nofourier,DNI_zerofilter,DNI_gaussianed,Temp_original,Temp_fourier,Temp_nofourier,Temp_gaussianed
92010.0,0,0.0,0.0,0.0,0.0,-0.322037927457,11.0,-2.21850843362,13.2185084336,1.76551496505
92040.0,0,0.0,0.0,0.0,0.0,-0.322037927457,11.0,-3.58620391181,14.5862039118,2.11000219244
92070.0,0,0.0,0.0,0.0,0.0,-0.322037927457,11.0,-4.77897975116,15.7789797512,2.45964902095
92100.0,0,0.0,0.0,0.0,0.0,-0.322037927457,11.0,-5.76264453465,16.7626445346,2.73170170957
92130.0,0,0.0,0.0,0.0,0.0,-0.322037927457,10.0,-6.50894715572,16.5089471557,2.67222770678
92160.0,0,0.0,0.0,0.0,0.0,-0.322037927457,10.0,-6.99683439717,16.9968343972,2.79143636859
92190.0,0,0.0,0.0,0.0,0.0,-0.322037927457,9.0,-7.21337113526,16.2133711353,2.60836417412
92220.0,0,0.0,0.0,0.0,0.0,-0.322037927457,9.0,-7.15426926524,16.1542692652,2.59292022992
92250.0,0,0.0,0.0,0.0,0.0,-0.322037927457,8.0,-6.82399534044,14.8239953404,2.17169862153
92280.0,0,0.0,0.0,0.0,0.0,-0.322037927457,8.0,-6.23545275459,14.2354527546,2.01343877446
92310.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,-5.40926036433,12.4092603643,1.58545091852
92340.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,-4.37267402043,11.3726740204,1.38032295898
92370.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,-3.15821892637,9.15821892637,1.01821351804
92400.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,-1.80211766037,7.80211766037,0.835677066468
92430.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,-0.342609975782,5.34260997578,0.524656998408
92460.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,1.18173458796,3.81826541204,0.268990709889
92490.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,2.73361198915,2.26638801085,-0.0293321240493
92520.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,4.27839580365,0.721604196346,-0.39106184021
92550.0,0,-10.3310999882,0.0,-10.3310999882,0.0,-0.322037927457,7.0,5.78528926115,1.21471073885,-0.266635767856
92580.0,0,52.0305436443,200.534852423,-148.504308779,-148.504308779,-1.07818055625,10.0,7.22815932911,2.77184067089,0.0728972501145
92610.0,0,433.639042528,205.220323633,228.418718895,228.418718895,1.38597617577,11.0,8.58601761713,2.41398238287,0.00197281252838
92640.0,0,626.841374146,207.270033489,419.571340657,419.571340657,1.65884437886,13.0,9.84313754698,3.15686245302,0.148605026906
92670.0,0,45.9063385974,207.650529567,-161.74419097,-161.74419097,-1.19016675771,14.0,10.9888222447,3.01117775526,0.121343454092
92700.0,0,86.8257910355,207.35286297,-120.527071934,-120.527071934,-0.868860313543,16.0,12.0168612548,3.98313874524,0.300082396835
92730.0,0,423.683693392,207.307557465,216.376135927,216.376135927,1.3715988141,17.0,12.9247348395,4.07526516046,0.31767790207
92760.0,0,529.189595548,208.30552144,320.884074108,320.884074108,1.51081142124,18.0,13.7126409185,4.28735908152,0.357056722865
92790.0,0,39.4238960648,210.930560938,-171.506664873,-171.506664873,-1.27620062405,19.0,14.3824305159,4.61756948409,0.412344735994
92820.0,0,326.592480237,215.508325791,111.084154446,111.084154446,1.27993262321,20.0,14.9365422198,5.06345778019,0.481896230283
92850.0,0,32.3809870334,222.075361305,-189.694374272,-189.694374272,-1.440223908,20.0,15.3770243092,4.62297569081,0.413227161253
92880.0,0,31.1264834857,230.370524859,-199.244041373,-199.244041373,-1.52854474978,21.0,15.7047250483,5.29527495167,0.517733601411
92910.0,0,360.893452061,239.849457076,121.043994985,121.043994985,1.28793587676,21.0,15.9187177634,5.08128223657,0.484665428459
92940.0,0,436.487694216,249.721178812,186.766515404,186.766515404,1.33804728892,22.0,16.0160086994,5.98399130057,0.613186289034
92970.0,0,432.41393946,259.00432901,173.409610449,173.409610449,1.32744102344,22.0,15.9915536153,6.00844638471,0.616318769509
93000.0,0,337.759182857,266.599171542,71.1600113154,71.1600113154,1.2472305572,22.0,15.8385851638,6.16141483621,0.636953643529
93030.0,0,284.947089418,271.370376704,13.5767127133,13.5767127133,1.15884773064,21.0,15.5492289966,5.45077100335,0.540572606482
93060.0,0,272.227616492,272.234802475,-0.0071859832517,-0.0071859832517,-0.323267246324,21.0,15.115363929,5.88463607104,0.600520964101
93090.0,0,219.550584168,268.248115853,-48.6975316852,-48.6975316852,-0.550360111836,19.0,14.5296619806,4.4703380194,0.388308853787
93120.0,0,434.817992296,258.684132685,176.133859611,176.133859611,1.32956499162,18.0,13.7867290646,4.21327093537,0.344223194937
93150.0,0,651.270124067,243.101213327,408.16891074,408.16891074,1.63866812899,16.0,12.8842575879,3.11574241205,0.140900032818
93180.0,0,474.618481006,221.390900748,253.227580258,253.227580258,1.42010654562,14.0,11.8240989599,2.17590104007,-0.0485367808486
93210.0,0,82.1874283991,193.805169853,-111.617741454,-111.617741454,-0.813421105952,13.0,10.6131672354,2.38683276464,-0.00378488929742
93240.0,0,0.0,0.0,0.0,0.0,-0.322037927457,13.0,9.26409466725,3.73590533275,0.253567186642
93270.0,0,0.0,0.0,0.0,0.0,-0.322037927457,12.0,7.79557519498,4.20442480502,0.342514554574
93300.0,0,0.0,0.0,0.0,0.0,-0.322037927457,12.0,6.23235183314,5.76764816686,0.585672909287
93330.0,0,0.0,0.0,0.0,0.0,-0.322037927457,11.0,4.60482722069,6.39517277931,0.666752309633
93360.0,0,0.0,0.0,0.0,0.0,-0.322037927457,11.0,2.94830166682,8.05169833318,0.870730816941
93390.0,0,0.0,0.0,0.0,0.0,-0.322037927457,10.0,1.30186819164,8.69813180836,0.955693870372
93420.0,0,0.0,0.0,0.0,0.0,-0.322037927457,10.0,-0.29298240542,10.2929824054,1.20060145507
93450.0,0,0.0,0.0,0.0,0.0,-0.322037927457,10.0,-1.79397311422,11.7939731142,1.45970462315
93480.0,0,0.0,0.0,0.0,0.0,-0.322037927457,10.0,-3.15977990839,13.1597799084,1.74947614788
93510.0,0,0.0,0.0,0.0,0.0,-0.322037927457,9.0,-4.35179958802,13.351799588,1.79769097505
93540.0,0,0.0,0.0,0.0,0.0,-0.322037927457,9.0,-5.33584373723,14.3358437372,2.03967617107
93570.0,0,0.0,0.0,0.0,0.0,-0.322037927457,9.0,-6.08365938822,15.0836593882,2.24984360488
93600.0,0,0.0,0.0,0.0,0.0,-0.322037927457,9.0,-6.57418660809,15.5741866081,2.38493147976
93630.0,0,0.0,0.0,0.0,0.0,-0.322037927457,8.0,-6.79447873172,14.7944787317,2.16328771843
93660.0,0,0.0,0.0,0.0,0.0,-0.322037927457,8.0,-6.74023133673,14.7402313367,2.14878464914
93690.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,-6.41588995246,13.4158899525,1.81312265873
93720.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,-5.83433233227,12.8343323323,1.67367046068
93750.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,-5.01614718589,12.0161471859,1.50547373946
93780.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,-3.98855583969,10.9885558397,1.31422360688
93810.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,-2.78404474318,8.78404474318,0.968269744139
93840.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,-1.43879365688,7.43879365688,0.789479539137
93870.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,0.0090043638622,5.99099563614,0.614082866566
93900.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,1.52083015794,4.47916984206,0.389826686686
93930.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,3.05943352665,3.94056647335,0.292013790737
93960.0,0,0.0,0.0,0.0,0.0,-0.322037927457,8.0,4.59024512288,3.40975487712,0.195471446367
93990.0,0,10.4168653281,186.263749498,-175.84688417,-175.84688417,-1.31478645483,10.0,6.082528243,3.917471757,0.28765472855
94020.0,0,49.9141504545,194.558610357,-144.644459903,-144.644459903,-1.04839015499,12.0,7.5102126536,4.4897873464,0.391579017358
94050.0,0,58.8817222829,199.383176972,-140.501454689,-140.501454689,-1.01508254812,14.0,8.85237522694,5.14762477306,0.495005325583
94080.0,0,55.9853059734,201.594018288,-145.608712315,-145.608712315,-1.05574453154,16.0,10.0933568315,5.90664316854,0.603317957883
94110.0,0,48.9608636328,202.156991766,-153.196128133,-153.196128133,-1.11595490366,17.0,11.2225299352,5.77747006481,0.586967035125
94140.0,0,49.2522049202,202.062366984,-152.810162064,-152.810162064,-1.1127202767,18.0,12.2337550227,5.76624497729,0.585473176081
94170.0,0,42.7210183662,202.239798129,-159.518779763,-159.518779763,-1.17070320788,18.0,13.1245845913,4.87541540873,0.452976400071
94200.0,0,70.9748254785,203.47923967,-132.504414191,-132.504414191,-0.952359460318,19.0,13.8952897803,5.10471021973,0.488310853128
94230.0,0,65.0425741458,206.363463481,-141.320889335,-141.320889335,-1.02170313329,19.0,14.5477955056,4.45220449435,0.385195232063
94260.0,0,87.1025106021,211.217009401,-124.114498799,-124.114498799,-0.891950056561,19.0,15.0846146023,3.91538539771,0.287261204451
94290.0,0,84.825054621,218.075241677,-133.250187056,-133.250187056,-0.958100819782,18.0,15.5078696334,2.49213036659,0.0172412178543
94320.0,0,422.539298855,226.675770612,195.863528243,195.863528243,1.34756021343,18.0,15.8184828667,2.18151713328,-0.0473443915549
94350.0,0,520.306674533,236.472929085,283.833745447,283.833745447,1.45644902757,18.0,16.0156010341,1.98439896585,-0.0895473387594
94380.0,0,538.934115051,246.674375136,292.259739914,292.259739914,1.4677143734,18.0,16.0963028744,1.9036971256,-0.106874144374
94410.0,0,107.932163543,256.297335654,-148.365172112,-148.365172112,-1.07709006806,17.0,16.0556154177,0.944384582282,-0.335619852801
94440.0,0,119.400365713,264.240619268,-144.840253555,-144.840253555,-1.04987888409,17.0,15.8868410606,1.11315893944,-0.291818187163
94470.0,0,133.78657483,269.367404076,-135.580829245,-135.580829245,-0.976226542456,15.0,15.582173372,-0.582173372016,-0.695450775597
94500.0,0,150.387897952,270.593025285,-120.205127333,-120.205127333,-0.866810835393,14.0,15.1335569675,-1.13355696745,-0.821004231428
94530.0,0,610.252277997,266.97160308,343.280674917,343.280674917,1.54269049707,12.0,14.5337272681,-2.53372726812,-1.09918305049
94560.0,0,512.508187997,257.775389067,254.732798931,254.732798931,1.42186199978,10.0,13.7773509181,-3.77735091806,-1.29377459316
94590.0,0,308.991762488,242.561168639,66.4305938495,66.4305938495,1.24165066743,9.0,12.8621781248,-3.86217812475,-1.30948505639
94620.0,0,255.046299397,221.218905817,33.8273935798,33.8273935798,1.1957589129,8.0,11.7901149201,-3.79011492015,-1.29611814913
94650.0,0,93.5023305919,193.998999343,-100.496668752,-100.496668752,-0.753683986051,7.0,10.5681265698,-3.56812656978,-1.2642792602
94680.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,9.20889290629,-3.20889290629,-1.21004774426
94710.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,7.73115161376,-1.73115161376,-0.951976615528
94740.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,6.15968542927,-0.159685429271,-0.595510767211
94770.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,4.52493252198,1.47506747802,-0.203135010773
94800.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,2.86222438685,3.13777561315,0.145027502231
94830.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,1.21068075169,3.78931924831,0.263562871922
94860.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,-0.388185468657,5.38818546866,0.531346884422
94890.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,-1.89207983575,5.89207983575,0.601466503177
94920.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,-3.25966565659,7.25966565659,0.766020248313
94950.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,-4.45233188057,7.45233188057,0.79136956666
94980.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,-5.43588709071,8.43588709071,0.919792279748
95010.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-6.18208018046,8.18208018046,0.887631043218
95040.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-6.66985793263,8.66985793263,0.951588094652
95070.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-6.88628522349,7.88628522349,0.846961409139
95100.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-6.8270739483,7.8270739483,0.838686505036
95130.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-6.49669066043,6.49669066043,0.678624634598
95160.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-5.9080387536,5.9080387536,0.603495488892
95190.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-5.08173708447,5.08173708447,0.484736141952
95220.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-4.04504150382,4.04504150382,0.311894812537
95250.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-2.83047721515,2.83047721515,0.0851755062752
95280.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-1.47426679669,1.47426679669,-0.203330138233
95310.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-0.0146500018132,0.0146500018132,-0.556057617914
95340.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,1.50980363004,-1.50980363004,-0.90570600903
95370.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,3.06179005714,-3.06179005714,-1.18941785462
95400.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,4.60668285535,-4.60668285535,-1.43285388479
95430.0,0,335.81118988,190.97295394,144.83823594,144.83823594,1.30486687281,1.0,6.11368525434,-5.11368525434,-1.5277297916
95460.0,0,631.510766484,199.151295925,432.359470559,432.359470559,1.68938181844,2.0,7.55666422154,-5.55666422154,-1.60425172047
95490.0,0,129.992075842,203.836712033,-73.8446361911,-73.8446361911,-0.633224656669,3.0,8.91463136656,-5.91463136656,-1.66653036904
95520.0,0,123.056172421,205.886366966,-82.8301945455,-82.8301945455,-0.668979019151,4.0,10.1718601111,-6.17186011114,-1.71324180111
95550.0,0,107.967864249,206.266808299,-98.2989440506,-98.2989440506,-0.742170986174,5.0,11.3176535814,-6.31765358135,-1.74462832919
95580.0,0,93.6436340805,205.969087135,-112.325453054,-112.325453054,-0.817732477406,6.0,12.3458013215,-6.34580132154,-1.75064893715
95610.0,0,82.7301317896,205.92372724,-123.193595451,-123.193595451,-0.885977827562,6.0,13.2537835942,-7.25378359417,-1.90222179531
95640.0,0,81.7357249573,206.921637004,-125.185912047,-125.185912047,-0.898938661318,7.0,14.0417983186,-7.04179831864,-1.86443148845
95670.0,0,74.6391850517,209.546622469,-134.907437417,-134.907437417,-0.970973717662,8.0,14.7116965193,-6.71169651927,-1.81412363557
95700.0,0,68.59172942,214.124333466,-145.532604046,-145.532604046,-1.05516197697,9.0,15.265916784,-6.26591678402,-1.73329426435
95730.0,0,65.2488595784,220.691315303,-155.442455725,-155.442455725,-1.13501691326,9.0,15.7065073919,-6.70650739189,-1.81324327193
95760.0,0,60.9318308128,228.986425357,-168.054594544,-168.054594544,-1.24602169137,10.0,16.0343166071,-6.03431660714,-1.68657716549
95790.0,0,61.6990552903,238.465304253,-176.766248963,-176.766248963,-1.32321528286,10.0,16.248417756,-6.24841775596,-1.72951063947
95820.0,0,60.358541333,248.336972846,-187.978431513,-187.978431513,-1.4252461105,11.0,16.3458170833,-5.34581708328,-1.56881672922
95850.0,0,64.4264823814,257.620070079,-193.193587698,-193.193587698,-1.47181060686,11.0,16.321470348,-5.32147034804,-1.56484984719
95880.0,0,65.0146446503,265.214859823,-200.200215173,-200.200215173,-1.53791628104,11.0,16.168610203,-5.168610203,-1.53740010374
95910.0,0,74.594426095,269.986012377,-195.391586282,-195.391586282,-1.49208303405,11.0,15.8793622999,-4.87936229988,-1.48509112205
95940.0,0,83.5087690031,270.850385716,-187.341616713,-187.341616713,-1.41976812788,11.0,15.4456054537,-4.44560545375,-1.40433630604
95970.0,0,96.9008029925,266.863646841,-169.962843849,-169.962843849,-1.26292405345,10.0,14.8600116845,-4.86001168447,-1.48160507427
96000.0,0,113.118073162,257.299611598,-144.181538436,-144.181538436,-1.04487951102,10.0,14.1171869051,-4.1171869051,-1.35360395989
96030.0,0,123.571483215,241.716640343,-118.145157128,-118.145157128,-0.853782324288,8.0,13.2148235225,-5.21482352252,-1.54564945016
96060.0,0,113.191812385,220.006276045,-106.81446366,-106.81446366,-0.786760160471,6.0,12.1547729461,-6.15477294608,-1.70967192813
96090.0,0,32.3066994904,192.420493609,-160.113794119,-160.113794119,-1.17603813151,5.0,10.9439492306,-5.94394923055,-1.67137910647
96120.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,9.59498462896,-5.59498462896,-1.61085809703
96150.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,8.12657308064,-4.12657308064,-1.35495980029
96180.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,6.56345760018,-2.56345760018,-1.10469579441
96210.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,4.93604082652,-1.93604082652,-0.991183324019
96240.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,3.27962306885,-0.279623068846,-0.624625417859
96270.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,1.63329734725,0.366702652754,-0.472304819478
96300.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,0.0385544611389,1.96144553886,-0.0944741777221
96330.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-1.46232857935,2.46232857935,0.0114664519725
96360.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-2.82802774786,3.82802774786,0.27082307418
96390.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-4.01993984449,5.01993984449,0.475150748515
96420.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-5.0038764534,6.0038764534,0.61573294291
96450.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-5.75158460677,6.75158460677,0.71034696248
96480.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-6.24200437174,7.24200437174,0.763997009211
96510.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-6.46218908319,7.46218908319,0.792747479031
96540.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-6.40783431876,7.40783431876,0.785167964903
96570.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-6.0833856078,7.0833856078,0.745963840227
96600.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-5.50172070369,6.50172070369,0.679215369321
96630.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-4.68342831615,5.68342831615,0.573725772015
96660.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,-3.6557297716,4.6557297716,0.418580345086
96690.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-2.45111151954,2.45111151954,0.00929300401543
96720.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,-1.10575332051,1.10575332051,-0.293727845776
96750.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,0.342151770123,-0.342151770123,-0.640015171316
96780.0,0,0.0,0.0,0.0,0.0,-0.322037927457,0.0,1.85408459125,-1.85408459125,-0.975320646566
96810.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,3.39279494414,-2.39279494414,-1.07480359016
96840.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,4.92371348168,-2.92371348168,-1.16828107856
96870.0,0,13.7974189758,184.877795722,-171.080376746,-171.080376746,-1.27251218799,3.0,6.41610350023,-3.41610350023,-1.24161653033
96900.0,0,66.8238179483,193.172609851,-126.348791903,-126.348791903,-0.906573914727,5.0,7.84389476634,-2.84389476634,-1.15496951585
96930.0,0,70.9710037134,197.997129913,-127.0261262,-127.0261262,-0.911108925171,6.0,9.18616415229,-3.18616415229,-1.2068266272
96960.0,0,62.0539974797,200.207924856,-138.153927377,-138.153927377,-0.996357515686,8.0,10.4272525265,-2.42725252647,-1.08047889903
96990.0,0,52.9271939896,200.770852139,-147.843658149,-147.843658149,-1.0730140348,9.0,11.5565323569,-2.55653235693,-1.10340868551
97020.0,0,41.9999433014,200.67618134,-158.676238039,-158.676238039,-1.16320545272,11.0,12.5678641282,-1.56786412821,-0.917868668661
97050.0,0,34.7109509465,200.853566646,-166.1426157,-166.1426157,-1.22869232385,12.0,13.4588003376,-1.45880033758,-0.895131208903
97080.0,0,54.4722682656,202.092962526,-147.620694261,-147.620694261,-1.07127682963,13.0,14.2296121244,-1.22961212438,-0.842474370863
97110.0,0,48.2137560007,204.977140855,-156.763384854,-156.763384854,-1.14642131261,13.0,14.8822244046,-1.88222440458,-0.980739302687
97140.0,0,49.0602122766,209.830641471,-160.770429195,-160.770429195,-1.18187322289,14.0,15.419150013,-1.41915001302,-0.886198168388
97170.0,0,47.6525231899,216.688828621,-169.036305431,-169.036305431,-1.25506174032,15.0,15.8425115129,-0.842511512919,-0.755882636557
97200.0,0,53.304246495,225.289312609,-171.985066114,-171.985066114,-1.28036075017,16.0,16.153231172,-0.153231171959,-0.593994412172
97230.0,0,55.0708111068,235.086426314,-180.015615207,-180.015615207,-1.35236946444,16.0,16.3504557221,-0.35045572207,-0.642070334812
97260.0,0,50.7612482796,245.287827774,-194.526579494,-194.526579494,-1.48416349149,16.0,16.4312639019,-0.431263901935,-0.661699712097
97290.0,0,54.8972461665,254.91074388,-200.013497714,-200.013497714,-1.53607563154,16.0,16.3906827418,-0.390682741789,-0.65206493975
97320.0,0,64.6024745924,262.85398326,-198.251508668,-198.251508668,-1.51895680115,16.0,16.2220146381,-0.222014638071,-0.610576500452
97350.0,0,74.3712576313,267.980724012,-193.60946638,-193.60946638,-1.4756635581,16.0,15.9174531599,0.0825468401441,-0.540942134328
97380.0,0,84.5911106908,269.206301344,-184.615190653,-184.615190653,-1.39515126817,16.0,15.4689429225,0.5310570775,-0.435687437302
97410.0,0,97.4975370154,265.58483544,-168.087298424,-168.087298424,-1.24632136974,15.0,14.8692193472,0.130780652762,-0.52951103106
97440.0,0,106.650081422,256.388577906,-149.738496484,-149.738496484,-1.0879102378,14.0,14.1129490781,-0.112949078106,-0.584815525797
97470.0,0,693.014279457,241.174314136,451.839965321,451.839965321,1.72081242937,11.0,13.1978823226,-2.19788232255,-1.04248741787
97500.0,0,80.0639049753,219.83200815,-139.768103175,-139.768103175,-1.00919496997,9.0,12.1259251125,-3.12592511253,-1.19834954984
97530.0,0,11.5192425538,192.612058691,-181.092816138,-181.092816138,-1.36216628952,8.0,10.9040427136,-2.90404271356,-1.16498135512
97560.0,0,0.0,0.0,0.0,0.0,-0.322037927457,8.0,9.54491495826,-1.54491495826,-0.91304507855
97590.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,8.0672795307,-1.0672795307,-0.806453271011
97620.0,0,0.0,0.0,0.0,0.0,-0.322037927457,7.0,6.49591916795,0.504080832047,-0.441656390911
97650.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,4.86127203916,1.13872796084,-0.285303418239
97680.0,0,0.0,0.0,0.0,0.0,-0.322037927457,6.0,3.19866963926,2.80133036074,0.0790707828137
97710.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,1.54723169608,3.45276830392,0.203450019297
97740.0,0,0.0,0.0,0.0,0.0,-0.322037927457,5.0,-0.0515288755923,5.05152887559,0.480045025218
97770.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,-1.5553176373,5.5553176373,0.555707476763
97800.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,-2.92279789607,6.92279789607,0.729139754572
97830.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,-4.11535860132,8.11535860132,0.879422077402
97860.0,0,0.0,0.0,0.0,0.0,-0.322037927457,4.0,-5.09880833605,9.09880833605,1.01004671714
97890.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,-5.84489599375,8.84489599375,0.977270551161
97920.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,-6.33256835724,9.33256835724,1.04340573359
97950.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,-6.5488903028,9.5488903028,1.07460627717
97980.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,-6.4895737257,9.4895737257,1.06602261643
98010.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-6.15908517933,8.15908517933,0.884795163855
98040.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-5.57032805742,7.57032805742,0.807964189181
98070.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-4.74392121664,6.74392121664,0.709372684351
98100.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-3.7071205078,5.7071205078,0.577078321268
98130.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-2.49245113439,4.49245113439,0.392010156526
98160.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,-1.13613567468,3.13613567468,0.144720209062
98190.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,0.323586117973,0.676413882027,-0.402135313963
98220.0,0,0.0,0.0,0.0,0.0,-0.322037927457,1.0,1.84814470409,-0.848144704092,-0.757223303079
98250.0,0,0.0,0.0,0.0,0.0,-0.322037927457,2.0,3.40023604195,-1.40023604195,-0.881759496713
98280.0,0,0.0,0.0,0.0,0.0,-0.322037927457,3.0,4.94523370738,-1.94523370738,-0.992978193908
98310.0,0,-1.66731722035,0.0,-1.66731722035,0.0,-0.322037927457,5.0,6.45234093005,-1.45234093005,-0.893799081147
98340.0,0,24.8572428813,197.763262112,-172.906019231,-172.906019231,-1.28843225428,7.0,7.89542467737,-0.895424677372,-0.768529872777
98370.0,0,31.8195816939,202.448640231,-170.629058537,-170.629058537,-1.26862595447,8.0,9.25349655895,-1.25349655895,-0.847894613431
98400.0,0,24.9789114917,204.498257354,-179.519345862,-179.519345862,-1.34789940331,10.0,10.5108299965,-0.5108299965,-0.679398342427
98430.0,0,17.8387772166,204.878661055,-187.039883839,-187.039883839,-1.4171873846,12.0,11.6567281161,0.343271883911,-0.477813396112
98460.0,0,10.3210478597,204.580902438,-194.259854578,-194.259854578,-1.48173343463,14.0,12.684980462,1.31501953796,-0.242132052023
98490.0,0,3.66343144222,204.535505269,-200.872073827,-200.872073827,-1.54458291073,15.0,13.5930672968,1.40693270319,-0.219768080183
98520.0,0,23.1844604006,205.533377936,-182.348917536,-182.348917536,-1.37375783224,16.0,14.3811865398,1.61881346021,-0.168221523589
98550.0,0,17.7663400106,208.158326483,-190.391986473,-190.391986473,-1.44640649675,17.0,15.0511892153,1.94881078473,-0.0971871361188
98580.0,0,14.5080572995,212.736000742,-198.227943442,-198.227943442,-1.51873085097,18.0,15.6055139112,2.39448608879,-0.00216182120449
98610.0,0,12.036187097,219.302946019,-207.266758922,-207.266758922,-1.61177889219,18.0,16.0462089066,1.95379109341,-0.0961176704814
98640.0,0,8.65673193247,227.598019691,-218.941287758,-218.941287758,-1.75442492267,19.0,16.3741224657,2.62587753433,0.0431675798315
98670.0,0,9.42217668382,237.076862383,-227.6546857,-227.6546857,-1.85771574402,19.0,16.5883279146,2.4116720854,0.00148286088291
98700.0,0,-6.85747161749,0.0,-6.85747161749,0.0,-0.322037927457,20.0,16.6858314983,3.31416850167,0.177759803097
