Time,DNI,Temp,RH
392100,95.28103186,19,25.76
392130,89.76275577,20,24.22
392160,83.83721883,21,23.36
392190,74.19018042,22,21.98
392220,66.76340065,23,19.93
392250,59.19764524,24,19.92
392280,53.54267919,25,17.75
392310,49.99755356,25,17.74
392340,47.25978351,26,15.83
392370,46.69724017,26,15.82
392400,46.42890486,26,14.32
392430,48.3494455,26,14.31
392460,579.107437,27,13.97
392490,458.0285272,27,13.97
392520,612.9504754,27,13.85
392550,81.88816279,26,14.69
392580,191.3259029,26,14.73
392610,99.59173623,25,15.62
392640,115.6627373,25,15.82
392670,107.8345198,23,17.83
392700,57.33431553,21,19.82
392730,0,20,21.07
392760,0,20,23.21
392790,0,19,23.21
392820,0,19,23.99
392850,0,18,25.53
392880,0,18,26.27
392910,0,17,27.96
392940,0,17,28.44
392970,0,16,30.29
393000,0,16,30.66
393030,0,16,32.66
393060,0,16,33.21
393090,0,15,33.21
393120,0,15,34.23
393150,0,14,36.48
393180,0,14,38.14
393210,0,13,40.68
393240,0,13,42.85
393270,0,13,45.72
393300,0,13,48.23
393330,0,12,48.24
393360,0,12,50.69
393390,0,12,50.7
393420,0,12,53.06
393450,0,13,53.07
393480,76.80855204,14,51.8
393510,156.1366979,15,45.58
393540,165.3363705,17,41.51
393570,156.0521601,18,39
393600,141.7606317,20,30.89
393630,129.4735139,21,29.07
393660,117.2638281,23,25.1
393690,108.8320577,23,23.63
393720,92.25760989,24,21.23
393750,87.75491257,25,21.23
393780,85.02922593,26,19.6
393810,84.45142908,26,19.59
393840,85.13988931,26,18.33
393870,87.98505504,26,18.32
393900,84.6266584,27,18.32
393930,90.37436117,27,18.32
393960,101.0374139,27,18.41
393990,111.5779451,26,18.41
394020,129.3757831,26,18.63
394050,142.5311262,25,19.75
394080,159.4578567,25,21.37
394110,150.8656752,23,24.09
394140,75.00541094,22,26.51
394170,0,21,28.18
394200,0,20,31.1
394230,0,19,33.1
394260,0,19,33.96
394290,0,18,33.96
394320,0,18,34.29
394350,0,18,34.29
394380,0,18,34.31
394410,0,18,36.52
394440,0,18,36.27
394470,0,18,36.28
394500,0,18,35.81
394530,0,17,35.81
394560,0,17,35.13
394590,0,17,35.13
394620,0,17,34.49
394650,0,17,36.73
394680,0,17,36.28
394710,0,16,36.28
394740,0,16,35.98
394770,0,16,35.99
394800,0,16,35.88
394830,0,16,38.24
394860,0,16,38.26
394890,0,16,38.27
394920,58.1221663,16,35.96
394950,141.270603,17,33.78
394980,157.3050866,19,30.75
395010,149.2896319,21,28.92
395040,135.6485414,23,26.54
395070,123.7301963,24,24.99
395100,112.7428211,25,23.47
395130,104.4482771,25,22.12
395160,86.95639257,26,20.86
395190,82.49736346,26,20.85
395220,78.78439211,27,19.56
395250,77.19144945,27,19.55
395280,75.83628946,28,19.19
395310,77.60505832,28,19.19
395340,131.1284493,28,18.55
395370,138.6997515,28,18.55
395400,144.0989492,28,17.84
395430,155.2338583,27,17.84
395460,164.3763229,27,17.28
395490,179.3899026,26,18.32
395520,186.1000099,26,18.99
395550,178.5543566,24,21.39
395580,91.25763327,23,22.62
395610,0,22,24.04
395640,0,21,23.63
395670,0,20,25.12
395700,0,20,25.3
395730,0,19,26.91
395760,0,19,27.2
395790,0,19,27.2
395820,0,19,27.43
395850,0,19,29.19
395880,0,19,29.35
395910,0,19,29.35
395940,0,19,29.48
395970,0,19,29.48
396000,0,19,29.58
396030,0,18,29.58
396060,0,18,29.67
396090,0,17,31.58
396120,0,17,31.62
396150,0,16,33.67
396180,0,16,36.02
396210,0,15,38.4
396240,0,15,38.77
396270,0,14,41.36
396300,0,14,42.07
396330,0,14,39.45
396360,16.23285287,15,38.12
396390,94.2279484,17,33.61
396420,105.1840211,19,30.64
396450,101.473462,21,28.81
396480,92.49987904,23,26.39
396510,83.9594841,24,24.85
396540,75.19982166,25,23.98
396570,68.0458616,25,22.6
396600,57.63866411,26,21.38
396630,54.2246,26,21.37
396660,49.52501963,27,19.76
396690,47.91707472,27,19.75
396720,46.51790956,28,18.08
396750,47.20928689,28,18.08
396780,59.61266514,28,17.29
396810,64.00457091,28,17.28
396840,67.13495527,28,16.46
396870,74.85573395,28,17.44
396900,78.32718486,28,16.72
396930,86.1671626,27,17.72
396960,79.5863989,26,17.21
396990,60.89271064,25,19.36
397020,-21.8270062,24,20.68
397050,0,23,21.97
397080,0,22,21.46
397110,0,21,22.8
397140,0,21,22.5
397170,0,21,23.91
397200,0,21,23.73
397230,0,20,23.73
397260,0,20,23.57
397290,0,20,25.07
397320,0,20,24.9
397350,0,19,24.9
397380,0,19,24.75
397410,0,18,26.33
397440,0,18,26.21
397470,0,18,27.89
397500,0,18,27.59
397530,0,17,29.38
397560,0,17,28.86
397590,0,16,30.75
397620,0,16,30.2
397650,0,15,30.21
397680,0,15,29.69
397710,0,15,31.65
397740,0,15,31.19
397770,0,15,29.27
397800,-43.84658206,16,27.25
397830,36.00207955,18,24.05
397860,56.96998178,20,21.48
397890,58.60194373,22,20.21
397920,53.31358837,24,18.25
397950,47.16064898,25,17.19
397980,41.63428731,26,15.73
398010,36.62438463,27,15.73
398040,48.30407605,28,15.42
398070,44.93633042,28,15.42
398100,42.25086069,29,14.84
398130,41.62809343,29,14.84
398160,40.18456995,29,14.14
398190,41.79759006,29,14.13
398220,51.07918145,30,14
398250,55.28871609,29,14
398280,57.14533616,29,13.6
398310,64.44344288,29,14.4
398340,69.22808416,29,13.91
398370,76.86207514,28,14.74
398400,75.91432033,27,14.42
398430,55.87334409,26,16.21
398460,-21.14571071,25,17.85
398490,0,24,18.95
398520,0,23,18.2
398550,0,23,19.33
398580,0,23,18.85
398610,0,22,18.85
398640,0,22,18.73
398670,0,22,19.89
398700,0,22,19.88
398730,0,21,19.87
398760,0,21,19.88
398790,0,20,21.13
398820,0,20,21.23
398850,0,20,22.57
398880,0,20,22.75
398910,0,19,24.21
398940,0,19,24.43
398970,0,18,26
399000,0,17,26.33
399030,0,16,28.03
399060,0,16,30.54
399090,0,15,32.56
399120,0,15,33.7
399150,0,14,33.7
399180,0,14,35.26
399210,0,14,35.26
399240,-28.09982744,15,34.83
399270,51.5862582,17,30.7
399300,73.65974132,19,28.64
399330,74.67337152,21,25.34
399360,71.08862544,23,22.87
399390,64.33297762,24,21.54
399420,59.04569108,26,18.94
399450,53.18343482,27,18.93
399480,47.95229495,28,17.66
399510,44.63227786,28,16.66
399540,42.9616826,29,15.44
399570,42.32430982,29,15.44
399600,41.83610782,30,15.02
399630,43.36983575,30,15.02
399660,43.52789526,30,14.46
399690,46.55210955,30,14.45
399720,53.13002812,30,13.74
399750,58.99689803,29,13.74
399780,68.07879387,29,13.05
399810,73.47388989,28,13.81
399840,69.08118525,28,14.34
399870,42.48945201,26,15.2
399900,-42.57259184,25,16.01
399930,0,24,16.99
399960,0,24,17.12
399990,0,23,17.13
400020,0,23,16.74
400050,0,22,17.77
400080,0,22,18.53
400110,0,21,19.7
400140,0,21,19.85
400170,0,20,21.1
400200,0,19,21.92
400230,0,18,23.32
400260,0,18,26.7
400290,0,17,28.44
400320,0,17,31.25
400350,0,16,33.3
400380,0,16,36.4
400410,0,15,36.4
400440,0,15,39.84
400470,0,15,42.48
400500,0,15,46.28
400530,0,14,46.29
400560,0,14,49
400590,0,14,52.27
400620,0,14,53.39
400650,0,14,50.07
400680,-13.50665939,15,46.77
400710,71.97366219,17,41.23
400740,93.25003224,19,36.38
400770,91.68603926,20,34.21
400800,83.82395768,22,30.1
400830,75.47577155,23,28.34
400860,67.43352148,24,25.43
400890,60.72261622,25,23.97
400920,61.5830026,26,21.52
400950,57.31218071,26,21.51
400980,55.65726824,27,19.55
401010,55.00554448,27,19.54
401040,55.47237793,28,18.94
401070,56.92591149,28,18.94
401100,59.95872625,28,17.28
401130,64.794701,28,17.28
401160,70.08900172,28,16.56
401190,78.51605785,28,17.55
401220,85.87915023,28,16.8
401250,94.00194727,27,17.8
401280,96.08454288,27,17.19
401310,73.73496668,25,19.34
401340,-8.956866611,23,20.48
401370,0,22,21.75
401400,0,22,21.78
401430,0,22,23.14
401460,0,22,23.48
401490,0,21,23.48
401520,0,21,23.74
401550,0,21,25.23
401580,0,21,25.35
401610,0,20,25.35
401640,0,20,25.29
401670,0,20,25.28
401700,0,20,24.97
401730,0,19,26.55
401760,0,19,25.84
401790,0,18,27.49
401820,0,18,26.12
401850,0,17,27.8
401880,0,17,26.05
401910,0,16,27.75
401940,0,16,26.15
401970,0,15,27.86
402000,0,15,26.76
402030,0,14,28.53
402060,0,14,28.15
402090,0,15,28.16
402120,-27.04251551,16,26.61
402150,54.15738836,18,23.46
402180,73.73754293,20,20.24
402210,73.63823849,22,19.05
402240,64.51856333,24,17.99
402270,56.58834691,25,16.95
402300,47.79728259,26,15.4
402330,42.24154855,27,15.4
402360,31.19589644,28,14.24
402390,26.97579314,28,14.23
402420,25.33741669,28,12.88
402450,24.67163501,28,12.87
402480,24.09325349,29,12.24
402510,25.46572547,29,12.24
402540,52.37161802,29,10.96
402570,57.01646918,29,11.61
402600,62.02226432,29,11.07
402630,69.00092985,28,11.07
402660,74.62905845,28,10.61
402690,82.44568915,27,11.24
402720,81.92210608,27,11.9
402750,57.60472647,25,13.39
402780,-31.12199081,23,15.25
402810,0,22,16.21
402840,0,21,15.61
402870,0,21,16.59
402900,0,21,16.38
402930,0,20,16.38
402960,0,20,16.16
402990,0,20,16.16
403020,0,20,16
403050,0,20,17.01
403080,0,20,16.91
403110,0,19,16.91
403140,0,19,16.89
403170,0,19,16.89
403200,0,19,16.88
403230,0,19,17.95
403260,0,19,17.97
403290,0,19,17.97
403320,0,19,18.05
403350,0,18,18.05
403380,0,18,18.13
403410,0,18,19.3
403440,0,18,19.39
403470,0,17,19.39
403500,0,17,19.44
403530,0,17,19.44
403560,-20.67805659,17,19.5
403590,63.13046169,18,18.33
403620,82.11891593,20,16.39
403650,81.52825825,21,15.42
403680,71.17143178,23,13.37
403710,63.67003504,25,12.6
403740,54.13649469,27,10.75
403770,48.73986785,28,10.14
403800,60.7906902,29,9.15
403830,56.62288576,29,9.15
403860,53.00194397,30,8.39
403890,52.32243688,30,8.38
403920,50.69862711,30,7.83
403950,52.98920757,30,7.82
403980,49.76653951,31,7.76
404010,54.2174235,31,7.75
404040,56.92986233,31,7.71
404070,64.45157395,30,8.16
404100,69.32849818,30,8.13
404130,74.80466919,29,8.61
404160,73.59177733,28,9.2
404190,46.09466314,26,10.33
404220,-38.86629592,24,11.7
404250,0,23,12.42
404280,0,23,11.85
404310,0,22,12.59
404340,0,22,12.23
404370,0,22,12.23
404400,0,22,11.83
404430,0,22,12.57
404460,0,22,12.3
404490,0,21,12.3
404520,0,21,12.13
404550,0,21,12.89
404580,0,21,12.78
404610,0,20,13.59
404640,0,20,13.55
404670,0,19,14.42
404700,0,19,14.42
404730,0,18,15.35
404760,0,17,15.4
404790,0,16,16.4
404820,0,16,16.58
404850,0,15,17.66
404880,0,15,18.01
404910,0,14,19.2
404940,0,14,19.71
404970,0,15,19.71
405000,-78.3787293,16,19.16
405030,3.885853745,18,16.89
405060,27.39074967,20,14.72
405090,32.35438689,21,13.85
405120,29.78156529,23,12.93
405150,25.72018396,25,12.18
405180,21.45069555,27,11.21
405210,17.21722762,28,10.57
405240,29.367115,29,9.56
405270,27.25324667,29,9.55
405300,27.65068401,30,9.09
405330,26.9578244,30,9.09
405360,27.28841176,31,9.16
405390,28.4963105,31,9.16
405420,49.14348608,31,8.66
405450,54.39760547,31,8.66
405480,58.81188307,31,8.62
405510,66.86810524,30,9.12
405540,70.97752817,30,9.1
405570,78.07856219,29,9.63
405600,193.0916738,28,11.12
405630,175.2020062,26,12.49
405660,131.0341841,25,13.06
405690,0,24,13.86
405720,0,24,13.64
405750,0,23,14.48
405780,0,23,14.34
405810,0,23,15.22
405840,0,23,15.09
405870,0,22,15.08
405900,0,22,14.87
405930,0,21,15.79
405960,0,21,15.57
405990,0,20,16.55
406020,0,20,16.52
406050,0,19,17.57
406080,0,19,17.53
406110,0,19,18.64
406140,0,19,18.56
406170,0,18,18.55
406200,0,18,18.44
406230,0,18,18.44
406260,0,18,18.37
406290,0,18,19.55
406320,0,18,19.61
406350,0,17,19.61
406380,0,17,19.83
406410,0,17,19.83
406440,-17.10435398,18,20.16
406470,71.41651162,19,17.8
406500,108.549604,21,16.18
406530,105.1149161,23,14.34
406560,105.3479821,25,12.77
406590,162.7381607,26,12.04
406620,208.7394423,28,10.67
406650,500.6733004,29,10.67
406680,488.9249206,30,9.95
406710,253.8666826,30,9.95
406740,72.28348969,30,9.35
406770,71.57769166,30,9.35
406800,427.8625417,31,9.34
406830,442.9870107,31,9.33
406860,80.5024806,31,9.3
406890,392.5570899,30,9.29
406920,635.6684562,30,9.25
406950,630.2506961,29,9.79
406980,575.5762901,29,9.67
407010,625.2671721,28,10.24
407040,149.4201516,28,10.77
407070,125.9255047,26,12.1
407100,111.8199496,24,13.93
407130,0,23,14.79
407160,0,22,15.33
407190,0,22,16.28
407220,0,22,17.61
407250,0,21,17.61
407280,0,21,20.68
407310,0,20,21.98
407340,0,20,25.18
407370,0,19,26.77
407400,0,19,29.79
407430,0,18,31.69
407460,0,18,36.28
407490,0,17,38.62
407520,0,17,40.38
407550,0,16,43.02
407580,0,16,44.09
407610,0,15,44.08
407640,0,15,44.57
407670,0,14,47.51
407700,0,14,47.79
407730,0,14,50.97
407760,0,14,51.02
407790,0,13,51.02
407820,0,13,50.62
407850,0,13,50.63
407880,-3.808774705,14,46.29
407910,82.71539626,16,40.76
407940,110.5920088,18,34.05
407970,107.8081465,20,30.1
408000,99.86972021,22,23.84
408030,90.72335444,23,22.45
408060,84.00231395,25,19.27
408090,77.10777979,25,18.16
408120,100.4638772,26,16.22
408150,95.46302018,26,16.21
408180,94.90023399,27,14.84
408210,94.18195354,27,14.84
408240,95.42097347,28,14.39
408270,97.46130903,28,14.39
408300,95.84357414,28,13.93
408330,101.6959855,27,13.93
408360,108.499755,27,13.47
408390,118.5995779,26,14.28
408420,127.1250112,26,13.84
408450,139.3704388,25,14.68
408480,132.5758281,25,15.23
408510,104.2656682,23,17.17
408540,93.7386539,21,18.1
408570,0,21,19.24
408600,0,21,19.24
408630,0,20,20.47
408660,0,19,21.24
408690,0,18,22.6
408720,0,18,26.14
408750,0,18,26.14
408780,0,18,29.39
408810,0,17,31.31
408840,0,17,34.88
408870,0,16,37.17
408900,0,16,39.41
408930,0,15,39.42
408960,0,15,40.83
408990,0,15,43.53
409020,0,15,43.86
409050,0,14,43.86
409080,0,14,43.49
409110,0,14,46.39
409140,0,14,46.21
409170,0,13,46.21
409200,0,13,46.39
409230,0,13,46.4
409260,0,13,46.9
409290,0,13,46.91
409320,26.56037703,14,44.55
409350,131.7755268,15,41.81
409380,153.5144733,17,41.98
409410,149.4323934,18,39.43
409440,121.345842,19,38.31
409470,133.6751793,20,36.03
409500,130.2389133,21,34.38
409530,830.5203818,22,34.38
409560,113.9837764,23,31.9
409590,110.0421072,23,31.9
409620,110.5008109,23,29.61
409650,109.7705465,23,29.61
409680,110.9636863,24,27.66
409710,112.9192316,24,27.66
409740,106.1668465,24,27.31
409770,111.8144358,24,27.31
409800,115.3059962,24,26.75
409830,124.9150416,23,28.39
409860,128.6240068,23,27.74
409890,137.3884435,22,29.46
409920,137.5576042,22,28.82
409950,100.2250262,20,32.55
409980,-2.968290006,19,34.26
410010,0,18,36.46
410040,0,18,38.6
410070,0,17,38.61
410100,0,17,38.1
410130,0,16,40.58
410160,0,16,39.76
410190,0,16,39.77
410220,0,16,39.13
410250,0,16,41.69
410280,0,16,41.31
410310,0,15,41.31
410340,0,15,41.32
410370,0,15,41.33
410400,0,15,41.79
410430,0,15,44.55
410460,0,15,45.22
410490,0,14,45.22
410520,0,14,45.68
410550,0,14,45.68
410580,0,14,45.54
410610,0,14,48.56
410640,0,14,47.84
410670,0,13,47.84
410700,0,13,47.22
410730,0,13,47.23
410760,-30.9382558,14,43.82
410790,62.59002701,15,41.11
410820,84.31349382,17,36.97
410850,87.98599184,18,34.74
410880,80.77543694,20,32.73
410910,73.59307707,21,30.8
410940,65.44886904,22,28.77
410970,59.91084678,23,28.77
411000,67.48443266,24,26.67
411030,63.60381312,24,25.11
411060,57.08513594,25,23.1
411090,56.3434289,25,23.09
411120,52.49068258,26,22.41
411150,54.36082966,26,22.4
411180,59.47240637,26,20.35
411210,63.91261869,26,20.34
411240,65.0874413,26,19.43
411270,71.19743845,26,20.6
411300,72.0736814,26,19.82
411330,75.32141468,25,21.02
411360,55.36468639,24,20.52
411390,10.80841216,22,23.12
411420,61.91709661,21,24.39
411450,0,20,25.92
411480,0,20,25.78
411510,0,19,27.42
411540,0,19,28.95
411570,0,18,28.96
411600,0,18,28.71
411630,0,18,30.57
411660,0,18,30.24
411690,0,17,30.24
411720,0,17,29.77
411750,0,17,29.77
411780,0,17,29.42
411810,0,16,31.34
411840,0,16,30.93
411870,0,15,32.96
411900,0,15,32.44
411930,0,15,34.58
411960,0,15,33.76
411990,0,14,33.77
412020,0,14,32.78
412050,0,14,34.97
412080,0,14,33.98
412110,0,14,33.99
412140,0,14,33.03
412170,0,14,30.97
412200,-58.23993527,15,28.22
412230,15.15217278,17,24.88
412260,35.98555987,19,21.52
412290,41.46729969,20,20.24
412320,37.15762445,22,17.94
412350,30.47651838,23,17.94
412380,26.63183684,24,17.81
412410,21.27893974,24,17.81
412440,13.96568375,24,17.76
412470,10.14803012,24,17.75
412500,10.65314694,25,17.05
412530,9.900581733,25,17.04
412560,9.001988434,26,16.7
412590,9.786180295,26,16.69
412620,18.76039173,26,14.86
412650,20.99074742,26,14.85
412680,19.84439614,26,13.75
412710,22.44718141,26,14.58
412740,16.47453171,26,13.29
412770,14.16973445,25,14.1
412800,-11.00338613,24,12.9
412830,-60.97672322,21,15.44
412860,48.56955739,19,16.52
412890,0,18,17.58
412920,0,18,17.49
412950,0,17,18.63
412980,0,17,17.22
413010,0,16,17.23
413040,0,16,16.22
413070,0,15,17.28
413100,0,15,16.74
413130,0,14,17.84
413160,0,14,17.65
413190,0,14,18.83
413220,0,14,19.02
413250,0,13,19.02
413280,0,13,19.58
413310,0,13,20.89
413340,0,13,21.48
413370,0,12,21.48
413400,0,12,21.99
413430,0,12,21.99
413460,0,12,22.48
413490,0,11,24
413520,0,11,24.46
413550,0,11,24.45
413580,0,11,24.7
413610,0,11,24.7
413640,-149.2743206,12,23.34
413670,-71.54455926,14,20.51
413700,-20.47284244,17,17.27
413730,-6.125300009,18,16.23
413760,-0.508444807,20,14.45
413790,-1.67499555,21,13.59
413820,-3.212499579,23,11.66
413850,-5.375548226,24,10.98
413880,9.427391781,25,10.05
413910,7.6746735,25,10.05
413940,4.204804522,26,9.09
413970,4.442009155,26,9.08
414000,3.4976543,27,8.57
414030,5.195387192,27,8.56
414060,10.030971,28,8.31
414090,13.0490718,28,8.3
414120,14.57721377,28,8.58
414150,18.66474815,27,9.09
414180,18.82715235,27,9.37
414210,16.93395124,26,9.93
414240,-0.546705237,26,11.57
414270,-55.11995776,24,12.27
414300,37.10065697,23,12.99
414330,0,22,13.79
414360,0,22,13.39
414390,0,21,14.22
414420,0,21,13.95
414450,0,21,14.82
414480,0,21,14.69
414510,0,20,14.69
414540,0,20,14.56
414570,0,20,14.56
414600,0,20,14.34
414630,0,20,15.24
414660,0,20,14.99
414690,0,19,14.99
414720,0,19,14.95
414750,0,18,15.9
414780,0,18,15.82
414810,0,17,16.83
414840,0,17,16.72
414870,0,16,17.8
414900,0,16,17.77
414930,0,15,18.94
414960,0,15,19.01
414990,0,15,20.27
415020,0,15,20.34
415050,0,15,20.34
415080,-94.96634914,15,19.07
415110,-29.50644011,16,17.9
415140,11.93477184,18,16.28
415170,21.20660224,19,15.3
415200,22.7764126,21,13.58
415230,19.13806816,23,12.04
415260,365.9155728,25,10.66
415290,361.947201,26,10.05
415320,350.8694443,28,9.46
415350,356.1836831,28,8.92
415380,308.7400937,29,8.3
415410,382.9677402,29,8.29
415440,481.9777569,30,7.7
415470,445.5885829,30,7.7
415500,445.2843457,30,7.5
415530,35.08788162,30,7.5
415560,39.28629862,30,7.29
415590,45.85068773,30,7.72
415620,49.13224636,30,7.49
415650,51.61479947,28,8.41
415680,39.73505797,27,9.11
415710,-7.607495549,24,10.88
415740,27.54241095,22,11.83
415770,0,21,12.58
415800,0,20,11.94
415830,0,19,12.7
415860,0,19,12.09
415890,0,18,12.86
415920,0,18,12.27
415950,0,17,13.06
415980,0,17,12.57
416010,0,17,13.39
416040,0,17,13.14
416070,0,16,14
416100,0,16,14.27
416130,0,15,14.27
416160,0,15,15.57
416190,0,15,15.57
416220,0,15,17.69
416250,0,15,17.69
416280,0,15,19.39
416310,0,15,20.67
416340,0,15,21.97
416370,0,14,21.98
416400,0,14,23.02
416430,0,14,24.56
416460,0,14,25.56
416490,0,14,25.56
416520,87.76241338,14,26.61
416550,279.2605626,16,23.41
416580,385.204885,18,20.37
416610,192.4614419,19,19.15
416640,689.0114131,21,19.15
416670,842.9152747,22,18.02
416700,940.0157972,24,15.81
416730,948.2470338,25,14.9
416760,941.2917558,26,13.43
416790,962.6750251,26,13.42
416820,966.2590256,27,12.1
416850,20.47783087,27,12.09
416880,18.44240174,28,11.51
416910,18.96593182,28,11.51
416940,24.52075425,28,10.97
416970,27.10751174,28,10.97
417000,34.97211337,28,10.55
417030,39.00563025,27,11.18
417060,50.39064056,27,10.95
417090,52.21322754,25,11.61
417120,50.84272073,24,12.37
417150,3.578281016,22,14.81
417180,19.83886965,20,17.65
417210,0,19,18.79
417240,0,18,20.58
417270,0,17,21.91
417300,0,17,23.9
417330,0,17,23.9
417360,0,17,26.31
417390,0,16,28.02
417420,0,16,30.86
417450,0,15,32.87
417480,0,15,35.86
417510,0,14,38.23
417540,0,14,44.48
417570,0,13,47.46
417600,0,13,51.66
417630,0,12,55.14
417660,0,11,60.25
417690,0,11,64.35
417720,0,11,70.13
417750,0,10,70.13
417780,0,10,75.56
417810,0,10,80.77
417840,0,10,85.97
417870,0,10,85.99
417900,0,10,89.8
417930,0,10,89.82
417960,76.9918837,11,86.36
417990,49.75082726,12,80.88
418020,84.333967,13,70.82
418050,93.63767504,14,66.42
418080,92.19580334,15,58.34
418110,86.65622049,15,58.33
418140,79.08794658,16,52.01
418170,653.5238249,16,52
418200,971.6942682,17,47.46
418230,961.1486927,18,47.44
418260,968.7616391,19,43.89
418290,967.9723663,19,43.87
418320,973.8917258,20,40.75
418350,978.3276338,20,40.73
418380,968.7404764,20,37.91
418410,946.1083476,20,37.91
418440,418.6351866,20,37.7
418470,433.1302982,20,40.08
418500,623.6033035,20,40.15
418530,195.7304307,19,42.71
418560,173.7776673,18,42.87
418590,121.4592877,17,45.63
418620,13.84939866,17,48.58
418650,0,16,51.77
418680,0,16,51.65
418710,0,15,55.06
418740,0,15,55.56
418770,0,14,59.26
418800,0,14,60.69
418830,0,13,64.76
418860,0,13,67.23
418890,0,12,67.23
418920,0,12,70.1
418950,0,12,74.83
418980,0,12,77.97
419010,0,12,77.97
419040,0,12,80.96
419070,0,11,80.96
419100,0,11,82.37
419130,0,11,82.36
419160,0,11,82.86
419190,0,11,82.86
419220,0,11,83.04
419250,0,11,88.71
419280,0,11,88.21
419310,0,10,88.23
419340,0,10,87.7
419370,0,10,87.72
419400,66.80099638,11,87.28
419430,11.95910525,12,81.72
419460,56.3184537,13,75.08
419490,67.73376596,14,70.37
419520,822.3288531,15,61.22
419550,906.3605282,16,57.42
419580,920.1318209,17,50.92
419610,951.7774757,17,47.8
419640,57.0769499,18,44.17
419670,53.60470624,18,44.16
419700,817.2480012,19,40.91
419730,845.4514614,19,40.9
419760,838.3258991,20,39.93
419790,832.6739259,20,39.92
419820,961.9438364,20,36.92
419850,949.09083,20,39.25
419880,931.2761197,20,39.18
419910,899.2255167,19,39.18
419940,850.7713626,19,39.33
419970,773.1678833,18,41.84
420000,636.5419291,18,42.74
420030,365.0622146,17,45.49
420060,0,17,46.99
420090,0,16,50.05
420120,0,16,51.53
420150,0,15,54.91
420180,0,15,56.54
420210,0,15,60.28
420240,0,15,62.23
420270,0,14,62.24
420300,0,14,64.3
420330,0,13,68.58
420360,0,13,70.66
420390,0,12,75.4
420420,0,12,77
420450,0,12,77
420480,0,12,77.4
420510,0,12,82.64
420540,0,12,82.42
420570,0,11,82.41
420600,0,11,81.85
420630,0,11,87.43
420660,0,11,86.35
420690,0,10,86.36
420720,0,10,84.61
420750,0,10,90.45
420780,0,10,88.41
420810,0,10,88.43
420840,57.264689,10,81.19
420870,361.8805316,11,76.02
420900,538.1547108,12,67.98
420930,591.7481666,13,67.98
420960,345.4098423,14,57.65
420990,908.0278387,14,54.04
421020,852.1472408,15,49.09
421050,878.0079098,15,49.07
421080,924.4397928,16,47.56
421110,932.0431105,16,47.54
421140,870.7182051,16,50.7
421170,896.9152603,16,50.67
421200,792.7451239,16,54.72
421230,814.0050835,16,54.69
421260,772.131204,17,58.36
421290,916.0554571,17,58.34
421320,929.8955906,17,61.17
421350,897.2922205,17,61.16
421380,847.896117,17,62.92
421410,768.5273664,16,62.91
421440,628.1382588,16,64.51
421470,348.4189708,15,68.72
421500,0,15,69.72
421530,0,15,69.73
421560,0,15,69.63
421590,0,15,74.23
421620,0,15,73.48
421650,0,14,73.49
421680,0,14,73.29
421710,0,14,73.29
421740,0,14,74.41
421770,0,14,79.35
421800,0,14,81.34
421830,0,13,81.33
421860,0,13,82.47
421890,0,13,82.46
421920,0,13,82.54
421950,0,13,88.06
421980,0,13,87.85
422010,0,12,87.83
422040,0,12,87.3
422070,0,12,87.3
422100,0,12,86.61
422130,0,12,92.48
422160,0,12,91.8
422190,0,12,91.81
422220,0,12,91.41
422250,0,12,91.41
422280,48.45044208,12,91.32
422310,14.51063186,12,85.55
422340,672.8389905,13,80
422370,792.6792915,13,79.99
422400,862.4380458,14,73.67
422430,906.6578001,15,73.65
422460,799.1340403,16,67.57
422490,956.2150674,16,67.56
422520,969.7828076,17,62.01
422550,894.4639715,17,61.99
422580,949.1723678,17,58.81
422610,984.3639335,17,58.8
422640,982.1496338,17,60.84
422670,975.3214182,16,64.78
422700,963.3029942,16,66.45
422730,558.0027852,16,70.79
422760,402.4943557,16,70.87
422790,833.331458,15,75.56
422820,837.9790462,15,74.2
422850,458.8109877,14,79.17
422880,619.5701935,13,77.59
422910,331.567071,12,82.82
422940,0,12,81.41
422970,0,11,86.94
423000,0,11,86.4
423030,0,11,86.41
423060,0,11,86.98
423090,0,10,92.91
423120,0,10,92.61
423150,0,10,98.98
423180,0,10,96.74
423210,0,9,96.73
423240,0,9,94.98
423270,0,9,94.97
423300,0,9,93.89
423330,0,9,93.89
423360,0,9,93.47
423390,0,9,99.94
423420,0,9,99.3
423450,0,8,99.26
423480,0,8,98.04
423510,0,8,98.04
423540,0,9,97.14
423570,0,8,97.16
423600,0,8,95.78
423630,0,8,95.78
423660,0,9,94.53
423690,0,9,94.53
423720,40.4145669,9,94.59
423750,429.8453471,9,88.46
423780,667.3673897,10,80.2
423810,634.525494,11,80.21
423840,717.4127183,12,66.6
423870,905.2500582,12,66.6
423900,894.0920592,13,58.74
423930,955.3988994,13,58.73
423960,969.1060192,13,53.47
423990,974.8673724,13,53.46
424020,915.6106264,13,51.8
424050,940.7976756,13,51.78
424080,974.5396906,13,50.35
424110,969.6232766,13,53.72
424140,965.4596654,13,52.21
424170,902.933427,12,52.21
424200,899.073249,12,50.78
424230,684.3443918,12,50.78
424260,833.0218146,12,49.63
424290,748.0211966,11,53
424320,86.84210809,11,58.08
424350,60.54994286,10,62.07
424380,0,9,74.25
424410,0,9,79.43
424440,0,9,75.15
424470,0,8,80.41
424500,0,8,76.19
424530,0,7,76.2
