Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units
NSRDB,862903,-,-,-,43.09,-89.42,-6,260,-6,w/m2,w/m2,w/m2
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2018,11,4,2,30,0,0,2.2,0.01,5.6,93.7,3.1,990
2018,11,4,3,0,0,0,3.1,0.01,5.7,96.71,3.6,989
2018,11,4,3,30,0,0,3.1,0.01,5.5,94.03,4,989
2018,11,4,4,0,0,0,3.9,0.01,5.2,96.89,4.3,988
2018,11,4,4,30,0,0,3.9,0.01,5.1,94.89,4.6,988
2018,11,4,5,0,0,0,4.4,0.01,5,96.46,4.9,988
2018,11,4,5,30,0,0,4.4,0.01,5.1,95.03,5.1,987
2018,11,4,6,0,0,0,4.9,0.01,5.2,96.41,5.4,987
2018,11,4,6,30,1,2,4.9,0.01,5.5,94.34,5.7,986
2018,11,4,7,0,5,2,5.5,0.01,5.7,96.48,6,986
2018,11,4,7,30,8,0,5.5,0.01,5.8,93.76,6.4,985
2018,11,4,8,0,12,0,6.2,0.01,6,95.32,6.9,984
2018,11,4,8,30,14,0,6.2,0.01,6,93.38,7.2,984
2018,11,4,9,0,16,0,6.7,0.01,6.1,94.84,7.5,983
2018,11,4,9,30,20,0,6.7,0.01,6.1,94.2,7.6,983
2018,11,4,10,0,23,0,7,0.01,6.1,95.36,7.7,983
2018,11,4,10,30,25,0,7,0.01,6.2,94.62,7.8,982
2018,11,4,11,0,44,0,7.1,0.01,6.3,94.57,7.9,981
2018,11,4,11,30,50,0,7.1,0.01,6.6,94.47,7.9,980
2018,11,4,12,0,40,0,7.1,0.01,7,94.68,7.9,980
2018,11,4,12,30,33,0,7.1,0.01,7,92.68,8.2,979
2018,11,4,13,0,85,0,7.5,0.01,6.9,94.17,8.4,978
2018,11,4,13,30,24,0,7.5,0.01,6.8,91.56,8.8,977
2018,11,4,14,0,19,0,8.3,0.01,6.7,94.07,9.2,977
2018,11,4,14,30,49,47,8.3,0.01,6.8,91.49,9.6,976
2018,11,4,15,0,37,35,9.2,0.01,6.9,94.98,10,976
2018,11,4,15,30,10,0,9.2,0.01,6.6,93.72,10.2,976
2018,11,4,16,0,6,0,9.9,0.01,6.4,96.56,10.4,976
2018,11,4,16,30,2,2,9.9,0.01,6.2,96.56,10.4,976
2018,11,4,17,0,0,0,9.9,0.01,6.1,96.56,10.4,976
2018,11,4,17,30,0,0,9.9,0.01,6.1,96.56,10.4,976
2018,11,4,18,0,0,0,9.2,0.01,5.7,96.68,9.7,977
2018,11,4,18,30,0,0,9.1,0.01,5.4,100,9.1,977
2018,11,4,19,0,0,0,8,0.01,5.1,97.31,8.4,977
2018,11,4,19,30,0,0,7.9,0.01,4.8,100,7.9,977
2018,11,4,20,0,0,0,6.9,0.01,4.4,97.55,7.3,978
2018,11,4,20,30,0,0,6.9,0.01,4.2,99.57,7,978
2018,11,4,21,0,0,0,6.2,0.01,4.1,96.8,6.7,978
2018,11,4,21,30,0,0,6.2,0.01,4.2,99.49,6.3,978
2018,11,4,22,0,0,0,5.5,0.01,4.2,96.37,6,978
2018,11,4,22,30,0,0,5.5,0.01,4.3,99.06,5.6,978
2018,11,4,23,0,0,0,4.4,0.01,4.4,95.07,5.1,978
2018,11,4,23,30,0,0,4.4,0.01,4.3,98.54,4.6,979
2018,11,5,0,0,0,0,3.3,0.01,4.3,94.63,4.1,979
2018,11,5,0,30,0,0,3.3,0.01,4.1,95.97,3.9,979
2018,11,5,1,0,0,0,3,0.01,3.8,95.9,3.6,979
2018,11,5,1,30,0,0,3,0.01,3.6,97.36,3.4,980
2018,11,5,2,0,0,0,2.9,0.01,3.3,97.01,3.3,980
2018,11,5,2,30,0,0,2.9,0.01,3.4,97.7,3.2,980
2018,11,5,3,0,0,0,2.8,0.01,3.4,98.25,3,980
2018,11,5,3,30,0,0,2.8,0.01,3.5,98.25,3,980
2018,11,5,4,0,0,0,2.7,0.01,3.6,97.61,3,981
2018,11,5,4,30,0,0,2.7,0.01,3.5,97.61,3,981
2018,11,5,5,0,0,0,2.5,0.01,3.4,97.33,2.9,981
2018,11,5,5,30,0,0,2.5,0.01,3.2,97.33,2.9,981
2018,11,5,6,0,0,0,2.4,0.01,3.1,97.02,2.8,981
2018,11,5,6,30,0,0,2.4,0.01,3.1,96.34,2.9,981
2018,11,5,7,0,8,0,2.4,0.01,3,96.63,2.9,982
2018,11,5,7,30,25,0,2.4,0.01,3.2,95.95,3,982
2018,11,5,8,0,42,0,2.6,0.01,3.3,95.89,3.2,982
2018,11,5,8,30,40,0,2.6,0.01,3.2,93.89,3.5,982
2018,11,5,9,0,88,21,3.1,0.01,3.2,94.92,3.8,982
2018,11,5,9,30,143,30,3.1,0.01,3.2,92.29,4.2,982
2018,11,5,10,0,133,1,3.8,0.01,3.2,93.65,4.7,982
2018,11,5,10,30,137,2,3.8,0.01,3.4,87.37,5.7,982
2018,11,5,11,0,172,14,4.6,0.01,3.6,86.63,6.7,981
2018,11,5,11,30,194,30,4.6,0.01,3.7,81.46,7.6,981
2018,11,5,12,0,203,36,4.9,0.01,3.8,77.79,8.6,980
2018,11,5,12,30,158,17,4.9,0.01,3.9,74.71,9.2,980
2018,11,5,13,0,104,1,5,0.01,3.9,71.84,9.8,979
2018,11,5,13,30,146,55,5,0.01,3.9,71.84,9.8,979
2018,11,5,14,0,141,51,4.9,0.01,3.8,71.09,9.9,978
2018,11,5,14,30,95,36,4.9,0.01,3.5,74,9.3,978
2018,11,5,15,0,99,35,5.2,0.01,3.2,78.6,8.7,978
2018,11,5,15,30,62,0,5.2,0.01,3.1,82.98,7.9,978
2018,11,5,16,0,33,0,5.2,0.01,2.9,87.8,7.1,978
2018,11,5,16,30,10,10,5.2,0.01,2.9,90.77,6.6,977
2018,11,5,17,0,0,0,5,0.01,2.8,92.87,6.1,977
2018,11,5,17,30,0,0,5,0.01,2.8,92.87,6.1,977
2018,11,5,18,0,0,0,5,0.02,3.3,94.51,5.8,977
2018,11,5,18,30,0,0,5,0.02,3.1,95.82,5.6,977
2018,11,5,19,0,0,0,4.9,0.02,2.8,96.39,5.4,977
2018,11,5,19,30,0,0,4.9,0.02,2.9,96.29,5.4,976
2018,11,5,20,0,0,0,4.7,0.02,3.1,96.16,5.3,976
2018,11,5,20,30,0,0,4.7,0.02,3.2,96.73,5.2,975
2018,11,5,21,0,0,0,4.6,0.02,3.4,96.05,5.2,974
2018,11,5,21,30,0,0,4.6,0.02,3.5,95.95,5.2,973
2018,11,5,22,0,0,0,4.6,0.02,3.7,96.85,5.1,973
2018,11,5,22,30,0,0,4.6,0.02,3.6,96.08,5.2,972
2018,11,5,23,0,0,0,4.8,0.02,3.6,96.37,5.3,971
2018,11,5,23,30,0,0,4.8,0.02,3.3,96.27,5.3,970
2018,11,6,0,0,0,0,5,0.02,3,97,5.4,970
2018,11,6,0,30,0,0,4.9,0.02,2.6,96.23,5.5,969
2018,11,6,1,0,0,0,5.2,0.02,2.2,97.02,5.6,969
2018,11,6,1,30,0,0,5.2,0.02,1.6,97.02,5.6,969
2018,11,6,2,0,0,0,5.3,0.02,1,97.77,5.6,968
2018,11,6,2,30,0,0,5.3,0.02,0.7,97.77,5.6,968
2018,11,6,3,0,0,0,5.3,0.02,0.3,97.83,5.6,968
2018,11,6,3,30,0,0,5.3,0.02,0.4,97.83,5.6,968
2018,11,6,4,0,0,0,5.2,0.02,0.4,96.98,5.6,968
2018,11,6,4,30,0,0,5.2,0.02,0.8,98.43,5.4,969
2018,11,6,5,0,0,0,4.9,0.02,1.1,98.1,5.2,969
2018,11,6,5,30,0,0,4.9,0.02,1.7,98.78,5.1,969
2018,11,6,6,0,0,0,4.6,0.02,2.3,97.11,5,969
2018,11,6,6,30,0,0,4.6,0.02,2.9,97.79,4.9,969
2018,11,6,7,0,15,8,4.3,0.02,3.4,96.3,4.8,970
2018,11,6,7,30,25,0,4.3,0.02,3.8,96.3,4.8,970
2018,11,6,8,0,44,1,4,0.02,4.3,94.1,4.9,971
2018,11,6,8,30,73,3,4,0.02,4.6,92.81,5.1,971
2018,11,6,9,0,60,0,3.9,0.02,5,91.09,5.2,972
2018,11,6,9,30,95,0,3.9,0.02,5.3,88.6,5.6,972
2018,11,6,10,0,65,0,4.1,0.02,5.5,87.81,6,973
2018,11,6,10,30,113,5,4.1,0.02,5.8,85.42,6.4,973
2018,11,6,11,0,159,10,4.4,0.02,6,84.93,6.8,974
2018,11,6,11,30,124,13,4.4,0.02,6.2,84.35,6.9,974
2018,11,6,12,0,124,8,4.5,0.02,6.4,83.99,7,975
2018,11,6,12,30,124,3,4.5,0.02,6.6,83.99,7,975
2018,11,6,13,0,66,0,4.2,0.02,6.8,83.04,6.9,975
2018,11,6,13,30,73,0,4.2,0.02,6.9,84.27,6.7,976
2018,11,6,14,0,59,0,3.5,0.02,7,81.91,6.4,976
2018,11,6,14,30,82,17,3.5,0.02,6.9,84.87,5.9,977
2018,11,6,15,0,28,0,2.5,0.02,6.8,81.72,5.4,978
2018,11,6,15,30,18,0,2.5,0.02,6.4,85.2,4.8,978
2018,11,6,16,0,9,0,1.5,0.02,5.9,83.12,4.1,979
2018,11,6,16,30,2,0,1.5,0.02,5.6,86.7,3.5,979
2018,11,6,17,0,0,0,0.6,0.02,5.2,84.92,2.9,980
2018,11,6,17,30,0,0,0.6,0.02,5.2,84.92,2.9,980
2018,11,6,18,0,0,0,-0.1,0.02,5,84.85,2.2,981
2018,11,6,18,30,0,0,-0.1,0.02,5.1,86.77,1.9,982
2018,11,6,19,0,0,0,-0.7,0.02,5.2,85.38,1.5,982
2018,11,6,19,30,0,0,-0.7,0.02,5.2,87.87,1.1,982
2018,11,6,20,0,0,0,-1.2,0.02,5.2,86.84,0.7,983
2018,11,6,20,30,0,0,-1.2,0.02,5.2,88.74,0.4,983
2018,11,6,21,0,0,0,-1.7,0.02,5.2,87.4,0.1,983
2018,11,6,21,30,0,0,-1.7,0.02,5,89.32,-0.2,983
2018,11,6,22,0,0,0,-2.4,0.02,4.8,87.3,-0.5,984
2018,11,6,22,30,0,0,-2.4,0.02,4.5,89.23,-0.8,984
2018,11,6,23,0,0,0,-2.8,0.02,4.2,88.66,-1.2,984
2018,11,6,23,30,0,0,-2.8,0.02,4.2,89.31,-1.3,984
2018,11,7,0,0,0,0,-3.4,0.02,4.2,86.98,-1.5,984
2018,11,7,0,30,0,0,-3.4,0.02,4.3,88.27,-1.7,984
2018,11,7,1,0,0,0,-3.8,0.02,4.4,86.9,-1.9,984
2018,11,7,1,30,0,0,-3.8,0.02,4.3,88.84,-2.2,984
2018,11,7,2,0,0,0,-4,0.02,4.2,88.8,-2.4,984
2018,11,7,2,30,0,0,-4,0.02,4.3,89.46,-2.5,984
2018,11,7,3,0,0,0,-4.2,0.02,4.3,88.7,-2.6,985
2018,11,7,3,30,0,0,-4.2,0.02,4.4,88.7,-2.6,985
2018,11,7,4,0,0,0,-4.3,0.02,4.5,87.26,-2.5,985
2018,11,7,4,30,0,0,-4.3,0.02,4.4,87.91,-2.6,985
2018,11,7,5,0,0,0,-4.4,0.02,4.3,87.16,-2.6,985
2018,11,7,5,30,0,0,-4.4,0.02,4,87.81,-2.7,985
2018,11,7,6,0,0,0,-4.5,0.02,3.8,88.49,-2.9,986
2018,11,7,6,30,0,0,-4.5,0.02,3.9,87.18,-2.7,986
2018,11,7,7,0,11,49,-4.3,0.02,4,88.25,-2.6,986
2018,11,7,7,30,29,0,-4.3,0.02,4.6,82.66,-1.7,987
2018,11,7,8,0,55,0,-3.2,0.02,5.1,83.6,-0.8,987
2018,11,7,8,30,86,2,-3.2,0.02,5.5,77.82,0.2,988
2018,11,7,9,0,117,11,-2.2,0.02,6,78.35,1.1,988
2018,11,7,9,30,128,8,-2.2,0.02,6,75.05,1.7,988
2018,11,7,10,0,98,0,-1.9,0.02,6,73.34,2.4,989
2018,11,7,10,30,91,0,-1.9,0.02,6,72.31,2.6,989
2018,11,7,11,0,100,0,-2,0.02,5.9,70.59,2.8,989
2018,11,7,11,30,89,0,-2,0.02,5.9,70.59,2.8,989
2018,11,7,12,0,59,0,-2.3,0.02,5.9,69.01,2.8,989
2018,11,7,12,30,80,0,-2.3,0.02,5.8,70.07,2.6,990
2018,11,7,13,0,69,0,-2.6,0.02,5.7,69.47,2.4,990
2018,11,7,13,30,64,0,-2.6,0.02,5.6,70.46,2.2,990
2018,11,7,14,0,52,0,-2.8,0.02,5.5,70,2.1,990
2018,11,7,14,30,26,0,-2.8,0.02,5.2,71.51,1.8,990
2018,11,7,15,0,28,0,-2.9,0.02,4.9,72.52,1.5,991
2018,11,7,15,30,19,0,-2.9,0.02,4.4,75.16,1,991
2018,11,7,16,0,10,0,-2.8,0.02,3.9,78.51,0.5,991
2018,11,7,16,30,2,0,-2.8,0.02,3.5,82.08,-0.1,992
2018,11,7,17,0,0,0,-2.8,0.02,3.1,85.2,-0.6,992
2018,11,7,17,30,0,0,-2.8,0.02,3.1,85.2,-0.6,992
2018,11,7,18,0,0,0,-2.8,0.02,3.3,87.7,-1,993
2018,11,7,18,30,0,0,-2.8,0.02,3.3,88.43,-1.1,994
2018,11,7,19,0,0,0,-2.8,0.02,3.3,89.49,-1.3,994
2018,11,7,19,30,0,0,-2.8,0.02,3.3,90.14,-1.4,994
2018,11,7,20,0,0,0,-2.9,0.02,3.3,90.37,-1.5,995
2018,11,7,20,30,0,0,-2.9,0.02,3,91.04,-1.6,995
2018,11,7,21,0,0,0,-3,0.02,2.8,90.67,-1.7,995
2018,11,7,21,30,0,0,-3,0.02,2.8,90.67,-1.7,995
2018,11,7,22,0,0,0,-3.1,0.02,2.7,89.85,-1.7,995
2018,11,7,22,30,0,0,-3.1,0.02,2.6,90.51,-1.8,995
2018,11,7,23,0,0,0,-3.2,0.02,2.4,90.19,-1.8,996
2018,11,7,23,30,0,0,-3.2,0.02,2.3,90.86,-1.9,996
2018,11,8,0,0,0,0,-3.3,0.02,2.2,90.4,-1.9,996
2018,11,8,0,30,0,0,-3.3,0.02,2.1,90.4,-1.9,996
2018,11,8,1,0,0,0,-3.3,0.02,2,90.64,-2,996
2018,11,8,1,30,0,0,-3.3,0.02,1.9,91.31,-2.1,996
2018,11,8,2,0,0,0,-3.5,0.02,1.8,91.06,-2.2,996
2018,11,8,2,30,0,0,-3.4,0.02,1.8,91.83,-2.3,997
2018,11,8,3,0,0,0,-3.6,0.02,1.8,91.33,-2.4,997
2018,11,8,3,30,0,0,-3.6,0.02,1.7,92.69,-2.6,997
2018,11,8,4,0,0,0,-3.9,0.02,1.7,91.97,-2.8,997
2018,11,8,4,30,0,0,-3.9,0.02,1.6,94.75,-3.2,997
2018,11,8,5,0,0,0,-4.4,0.02,1.5,94.19,-3.6,997
2018,11,8,5,30,0,0,-4.4,0.02,1.4,97.79,-4.1,997
2018,11,8,6,0,0,0,-4.9,0.02,1.3,97.1,-4.5,997
2018,11,8,6,30,0,0,-4.9,0.02,1.4,94.32,-4.1,998
2018,11,8,7,0,6,30,-5,0.02,1.6,91.21,-3.8,998
2018,11,8,7,30,16,0,-5,0.02,1.8,84.04,-2.7,998
2018,11,8,8,0,31,0,-5.7,0.02,2.1,74.12,-1.7,998
2018,11,8,8,30,45,0,-5.7,0.02,1.7,70.41,-1,998
2018,11,8,9,0,48,0,-6.2,0.02,1.3,64.78,-0.4,998
2018,11,8,9,30,68,0,-6.2,0.02,0.9,62.47,0.1,998
2018,11,8,10,0,107,2,-6.2,0.02,0.4,60.18,0.6,998
2018,11,8,10,30,97,0,-6.2,0.02,0.4,58.47,1,998
2018,11,8,11,0,99,0,-6,0.02,0.3,58.03,1.4,998
2018,11,8,11,30,169,10,-6,0.02,0.5,57.21,1.6,998
2018,11,8,12,0,189,26,-5.8,0.02,0.7,56.9,1.9,997
2018,11,8,12,30,177,17,-5.8,0.02,0.7,56.5,2,997
2018,11,8,13,0,175,25,-5.7,0.02,0.7,56.76,2,997
2018,11,8,13,30,151,13,-5.7,0.02,0.6,56.7,2,996
2018,11,8,14,0,95,0,-5.6,0.02,0.5,57.3,2,996
2018,11,8,14,30,53,0,-5.6,0.02,0.4,58.54,1.7,996
2018,11,8,15,0,46,0,-5.4,0.02,0.3,59.95,1.5,996
2018,11,8,15,30,30,0,-5.4,0.02,0.3,62.58,0.9,996
2018,11,8,16,0,16,0,-5.3,0.02,0.2,66.25,0.3,996
2018,11,8,16,30,5,15,-5.3,0.02,0.4,69.2,-0.3,996
2018,11,8,17,0,0,0,-5.5,0.02,0.6,70.45,-0.8,996
2018,11,8,17,30,0,0,-5.5,0.02,0.6,70.45,-0.8,996
2018,11,8,18,0,0,0,-4.9,0.02,0.7,78.01,-1.6,996
2018,11,8,18,30,0,0,-4.9,0.02,0.7,78.58,-1.7,996
2018,11,8,19,0,0,0,-4.3,0.02,0.7,83.93,-1.9,995
2018,11,8,19,30,0,0,-4.3,0.02,0.7,84.55,-2,995
2018,11,8,20,0,0,0,-3.9,0.02,0.8,86.62,-2,995
2018,11,8,20,30,0,0,-3.9,0.02,0.8,86.62,-2,995
2018,11,8,21,0,0,0,-3.9,0.02,0.8,86.97,-2,995
2018,11,8,21,30,0,0,-3.9,0.02,0.7,86.97,-2,995
2018,11,8,22,0,0,0,-3.8,0.02,0.7,86.87,-1.9,995
2018,11,8,22,30,0,0,-3.8,0.02,0.8,87.42,-2,994
2018,11,8,23,0,0,0,-4,0.02,0.9,85.95,-2,994
2018,11,8,23,30,0,0,-4,0.02,1,86.58,-2.1,994
2018,11,9,0,0,0,0,-4.1,0.02,1.1,86.8,-2.2,994
2018,11,9,0,30,0,0,-4.1,0.02,1.3,87.36,-2.3,993
2018,11,9,1,0,0,0,-4,0.02,1.4,88.74,-2.4,993
2018,11,9,1,30,0,0,-4,0.02,1.6,89.4,-2.5,993
2018,11,9,2,0,0,0,-4.1,0.02,1.7,89.58,-2.6,992
2018,11,9,2,30,0,0,-4.1,0.02,1.9,89.58,-2.6,992
2018,11,9,3,0,0,0,-4.2,0.02,2,89.61,-2.7,991
2018,11,9,3,30,0,0,-4.2,0.02,2.2,89.61,-2.7,991
2018,11,9,4,0,0,0,-4.2,0.02,2.3,89.78,-2.8,991
2018,11,9,4,30,0,0,-4.2,0.02,2.4,89.78,-2.8,991
2018,11,9,5,0,0,0,-4.3,0.02,2.5,89.51,-2.8,991
2018,11,9,5,30,0,0,-4.3,0.02,2.6,90.09,-2.9,990
2018,11,9,6,0,0,0,-4.4,0.02,2.7,89.68,-2.9,990
2018,11,9,6,30,0,0,-4.4,0.02,3.1,89.68,-2.9,990
2018,11,9,7,0,7,1,-4.6,0.02,3.5,88.24,-2.9,990
2018,11,9,7,30,25,0,-4.6,0.02,4.1,85.66,-2.5,990
2018,11,9,8,0,39,1,-5.2,0.02,4.8,79.8,-2.2,990
2018,11,9,8,30,63,32,-5.2,0.02,5.1,78.06,-1.9,990
2018,11,9,9,0,106,415,-6,0.02,5.4,72.59,-1.7,990
2018,11,9,9,30,99,435,-6,0.02,5.6,71.53,-1.5,990
2018,11,9,10,0,154,34,-6.6,0.02,5.7,67.11,-1.3,990
2018,11,9,10,30,162,223,-6.6,0.02,5.8,66.62,-1.2,990
2018,11,9,11,0,144,536,-7.3,0.02,5.9,63.31,-1.2,990
2018,11,9,11,30,105,825,-7.3,0.02,5.9,63.71,-1.3,989
2018,11,9,12,0,109,811,-8.1,0.02,6,60.5,-1.4,989
2018,11,9,12,30,106,808,-8.1,0.02,6.1,61.4,-1.6,989
2018,11,9,13,0,154,472,-8.5,0.02,6.2,59.73,-1.7,989
2018,11,9,13,30,162,153,-8.5,0.02,6.3,61.97,-2.2,989
2018,11,9,14,0,135,108,-9,0.02,6.4,61.46,-2.6,989
2018,11,9,14,30,117,90,-9,0.02,6.4,64.33,-3.2,990
2018,11,9,15,0,94,50,-9.6,0.02,6.5,64.27,-3.8,990
2018,11,9,15,30,62,25,-9.6,0.02,6.3,67.74,-4.5,990
2018,11,9,16,0,30,61,-10.5,0.02,6.2,65.6,-5.1,990
2018,11,9,16,30,12,105,-10.5,0.02,6,67.62,-5.5,990
2018,11,9,17,0,0,0,-11.3,0.02,5.8,66.28,-6,990
2018,11,9,17,30,0,0,-11.3,0.02,5.8,66.28,-6,990
2018,11,9,18,0,0,0,-11.8,0.02,5.8,66.48,-6.6,990
2018,11,9,18,30,0,0,-11.8,0.02,5.8,66.99,-6.7,990
2018,11,9,19,0,0,0,-11.7,0.02,5.7,68.38,-6.9,990
2018,11,9,19,30,0,0,-11.7,0.02,5.8,67.86,-6.8,990
2018,11,9,20,0,0,0,-10.9,0.02,5.9,72.21,-6.7,990
2018,11,9,20,30,0,0,-10.9,0.02,6.2,70.57,-6.4,990
2018,11,9,21,0,0,0,-9.3,0.02,6.4,77.87,-6.1,989
2018,11,9,21,30,0,0,-9.3,0.02,6.8,74.4,-5.5,989
2018,11,9,22,0,0,0,-8.2,0.02,7.2,78.48,-5,989
2018,11,9,22,30,0,0,-8.1,0.02,7.5,77.97,-4.9,990
2018,11,9,23,0,0,0,-8.4,0.02,7.8,76.48,-4.9,990
2018,11,9,23,30,0,0,-8.4,0.02,7.8,78.83,-5.3,990
2018,11,10,0,0,0,0,-9.2,0.02,7.8,75.8,-5.6,991
2018,11,10,0,30,0,0,-9.2,0.02,7.7,77.55,-5.9,991
2018,11,10,1,0,0,0,-9.6,0.02,7.6,76.94,-6.2,992
2018,11,10,1,30,0,0,-9.6,0.02,7.5,78.13,-6.4,992
2018,11,10,2,0,0,0,-10.1,0.02,7.3,76.49,-6.7,993
2018,11,10,2,30,0,0,-10.1,0.02,7.2,77.68,-6.9,993
2018,11,10,3,0,0,0,-10.6,0.02,7,76.19,-7.1,993
2018,11,10,3,30,0,0,-10.6,0.02,6.8,77.45,-7.3,994
2018,11,10,4,0,0,0,-11,0.02,6.5,76.19,-7.5,994
2018,11,10,4,30,0,0,-11,0.02,6.2,77.46,-7.7,995
2018,11,10,5,0,0,0,-11.3,0.02,5.9,76.24,-7.8,995
2018,11,10,5,30,0,0,-11.3,0.02,5.6,77.44,-8,995
2018,11,10,6,0,0,0,-11.6,0.02,5.3,75.99,-8.1,996
2018,11,10,6,30,0,0,-11.6,0.02,5.1,75.99,-8.1,996
2018,11,10,7,0,13,77,-11.7,0.02,4.9,74.62,-8,996
2018,11,10,7,30,40,238,-11.7,0.02,4.7,71.31,-7.4,997
2018,11,10,8,0,54,481,-11.1,0.02,4.5,71.42,-6.8,997
2018,11,10,8,30,58,671,-11.1,0.02,4.1,67.69,-6.1,997
2018,11,10,9,0,80,628,-10.3,0.02,3.8,68.29,-5.4,997
2018,11,10,9,30,78,751,-10.3,0.02,3.5,64.77,-4.7,997
2018,11,10,10,0,61,904,-9.5,0.02,3.2,65.73,-4,998
2018,11,10,10,30,69,894,-9.5,0.02,3,62.78,-3.4,997
2018,11,10,11,0,80,864,-8.9,0.02,2.8,62.14,-2.7,997
2018,11,10,11,30,119,685,-8.9,0.02,2.6,59.45,-2.1,997
2018,11,10,12,0,183,395,-9.1,0.02,2.4,56.48,-1.6,997
2018,11,10,12,30,195,307,-9.1,0.02,2.2,54.79,-1.2,996
2018,11,10,13,0,191,245,-9.4,0.02,2,52.35,-0.9,996
2018,11,10,13,30,172,245,-9.5,0.02,2,52.68,-1,995
2018,11,10,14,0,150,221,-9.3,0.02,1.9,53.82,-1.1,995
2018,11,10,14,30,126,130,-9.3,0.02,1.9,54.62,-1.3,995
2018,11,10,15,0,94,108,-8.8,0.02,1.9,58.12,-1.6,995
2018,11,10,15,30,65,52,-8.8,0.02,1.8,59.41,-1.9,995
2018,11,10,16,0,34,48,-7.4,0.02,1.6,68,-2.3,994
2018,11,10,16,30,8,28,-7.4,0.02,1.6,69.52,-2.6,994
2018,11,10,17,0,0,0,-6.8,0.02,1.6,74.01,-2.8,994
2018,11,10,17,30,0,0,-6.8,0.02,1.6,74.01,-2.8,994
2018,11,10,18,0,0,0,-6.9,0.02,2.1,73.66,-2.9,994
2018,11,10,18,30,0,0,-6.9,0.02,2.4,74.21,-3,994
2018,11,10,19,0,0,0,-7.3,0.02,2.6,72.76,-3.1,994
2018,11,10,19,30,0,0,-7.3,0.02,2.8,73.85,-3.3,994
2018,11,10,20,0,0,0,-7.4,0.02,3,73.91,-3.4,994
2018,11,10,20,30,0,0,-7.4,0.02,3.2,74.46,-3.5,994
2018,11,10,21,0,0,0,-7.6,0.02,3.3,73.82,-3.6,994
2018,11,10,21,30,0,0,-7.6,0.02,3.3,73.82,-3.6,994
2018,11,10,22,0,0,0,-7.7,0.02,3.4,72.97,-3.6,994
2018,11,10,22,30,0,0,-7.7,0.02,3.5,72.97,-3.6,994
2018,11,10,23,0,0,0,-7.9,0.02,3.5,72.08,-3.6,993
2018,11,10,23,30,0,0,-7.9,0.02,3.4,72.62,-3.7,993
2018,11,11,0,0,0,0,-7.6,0.02,3.2,74.3,-3.7,993
2018,11,11,0,30,0,0,-7.6,0.02,3.1,74.86,-3.8,993
2018,11,11,1,0,0,0,-7.3,0.02,3,76.83,-3.8,993
2018,11,11,1,30,0,0,-7.3,0.02,3,77.4,-3.9,993
2018,11,11,2,0,0,0,-7.2,0.02,3,78.71,-4,992
2018,11,11,2,30,0,0,-7.2,0.02,3,79.9,-4.2,992
2018,11,11,3,0,0,0,-7.3,0.02,3,79.47,-4.3,992
2018,11,11,3,30,0,0,-7.3,0.02,2.9,80.07,-4.4,992
2018,11,11,4,0,0,0,-7.3,0.02,2.9,80.49,-4.4,992
2018,11,11,4,30,0,0,-7.3,0.02,2.8,81.1,-4.5,992
2018,11,11,5,0,0,0,-7.1,0.02,2.6,82.98,-4.6,992
2018,11,11,5,30,0,0,-7.1,0.02,2.6,83.61,-4.7,992
2018,11,11,6,0,0,0,-7,0.02,2.5,84.84,-4.8,992
2018,11,11,6,30,0,0,-7,0.02,2.6,83.57,-4.6,992
2018,11,11,7,0,8,15,-6.4,0.02,2.8,85.83,-4.4,992
2018,11,11,7,30,30,0,-6.4,0.02,3,80.84,-3.6,992
2018,11,11,8,0,61,0,-5.6,0.02,3.3,81.28,-2.8,992
2018,11,11,8,30,97,37,-5.6,0.02,3.4,76.05,-1.9,992
2018,11,11,9,0,124,183,-5,0.02,3.4,74.01,-0.9,992
2018,11,11,9,30,129,399,-5,0.02,3.5,69.32,0,992
2018,11,11,10,0,110,624,-4.1,0.02,3.7,69.15,0.9,992
2018,11,11,10,30,98,742,-4.1,0.02,3.8,66.71,1.4,992
2018,11,11,11,0,97,769,-3.1,0.02,3.8,69.62,1.9,992
2018,11,11,11,30,82,847,-3.1,0.02,3.9,67.59,2.3,991
2018,11,11,12,0,96,783,-2.3,0.02,3.9,70.22,2.6,991
2018,11,11,12,30,101,734,-2.3,0.02,3.8,69.24,2.8,991
2018,11,11,13,0,170,233,-1.7,0.02,3.8,71.87,2.9,991
2018,11,11,13,30,135,8,-1.7,0.02,3.6,71.87,2.9,991
2018,11,11,14,0,111,1,-1.2,0.02,3.4,74.86,2.8,991
2018,11,11,14,30,101,1,-1.2,0.02,2.9,77.02,2.4,991
2018,11,11,15,0,76,0,-0.6,0.02,2.4,82.55,2.1,991
2018,11,11,15,30,46,0,-0.6,0.02,2,87.41,1.3,991
2018,11,11,16,0,21,0,-0.9,0.02,1.6,90.18,0.5,991
2018,11,11,16,30,3,0,-0.9,0.02,1.6,92.92,0.1,992
2018,11,11,17,0,0,0,-1.5,0.02,1.6,91.8,-0.3,992
2018,11,11,17,30,0,0,-1.5,0.02,1.6,91.8,-0.3,992
2018,11,11,18,0,0,0,-1.5,0.02,1.7,92.62,-0.5,993
