Time,DHI
398850.0,0
398880.0,0
398910.0,0
398940.0,0
398970.0,0
399000.0,0
399030.0,0
399060.0,0
399090.0,0
399120.0,0
399150.0,0
399180.0,0
399210.0,0
399240.0,1
399270.0,9
399300.0,21
399330.0,21
399360.0,33
399390.0,41
399420.0,57
399450.0,46
399480.0,115
399510.0,116
399540.0,109
399570.0,120
399600.0,131
399630.0,118
399660.0,102
399690.0,95
399720.0,96
399750.0,62
399780.0,81
399810.0,48
399840.0,59
399870.0,29
399900.0,12
399930.0,1
399960.0,0
399990.0,0
400020.0,0
400050.0,0
400080.0,0
400110.0,0
400140.0,0
400170.0,0
400200.0,0
400230.0,0
400260.0,0
400290.0,0
400320.0,0
400350.0,0
400380.0,0
400410.0,0
400440.0,0
400470.0,0
400500.0,0
400530.0,0
400560.0,0
400590.0,0
400620.0,0
400650.0,0
400680.0,1
400710.0,4
400740.0,8
400770.0,27
400800.0,25
400830.0,80
400860.0,65
400890.0,100
400920.0,113
400950.0,76
400980.0,99
401010.0,135
401040.0,221
401070.0,167
401100.0,164
401130.0,175
401160.0,153
401190.0,79
401220.0,73
401250.0,45
401280.0,62
401310.0,9
401340.0,5
401370.0,3
401400.0,0
401430.0,0
401460.0,0
401490.0,0
401520.0,0
401550.0,0
401580.0,0
401610.0,0
401640.0,0
401670.0,0
401700.0,0
401730.0,0
401760.0,0
401790.0,0
401820.0,0
401850.0,0
401880.0,0
401910.0,0
401940.0,0
401970.0,0
402000.0,0
402030.0,0
402060.0,0
402090.0,0
402120.0,0
402150.0,4
402180.0,6
402210.0,8
402240.0,13
402270.0,17
402300.0,21
402330.0,28
402360.0,31
402390.0,35
402420.0,32
402450.0,52
402480.0,104
402510.0,78
402540.0,93
402570.0,134
402600.0,97
402630.0,77
402660.0,57
402690.0,37
402720.0,39
402750.0,24
402780.0,12
402810.0,2
402840.0,0
402870.0,0
402900.0,0
402930.0,0
402960.0,0
402990.0,0
403020.0,0
403050.0,0
403080.0,0
403110.0,0
403140.0,0
403170.0,0
403200.0,0
403230.0,0
403260.0,0
403290.0,0
403320.0,0
403350.0,0
403380.0,0
403410.0,0
403440.0,0
403470.0,0
403500.0,0
403530.0,0
403560.0,0
403590.0,3
403620.0,7
403650.0,15
403680.0,58
403710.0,148
403740.0,118
403770.0,200
403800.0,261
403830.0,237
403860.0,295
403890.0,303
403920.0,298
403950.0,280
403980.0,279
404010.0,257
404040.0,218
404070.0,193
404100.0,155
404130.0,119
404160.0,91
404190.0,55
404220.0,22
404250.0,1
404280.0,0
404310.0,0
404340.0,0
404370.0,0
404400.0,0
404430.0,0
404460.0,0
404490.0,0
404520.0,0
404550.0,0
404580.0,0
404610.0,0
404640.0,0
404670.0,0
404700.0,0
404730.0,0
404760.0,0
404790.0,0
404820.0,0
404850.0,0
404880.0,0
404910.0,0
404940.0,0
404970.0,0
405000.0,2
405030.0,26
405060.0,45
405090.0,72
405120.0,77
405150.0,114
405180.0,186
405210.0,218
405240.0,144
405270.0,214
405300.0,257
405330.0,271
405360.0,258
405390.0,289
405420.0,267
405450.0,221
405480.0,225
405510.0,199
405540.0,153
405570.0,79
405600.0,16
405630.0,33
405660.0,18
405690.0,2
405720.0,0
405750.0,0
405780.0,0
405810.0,0
405840.0,0
405870.0,0
405900.0,0
405930.0,0
405960.0,0
405990.0,0
406020.0,0
406050.0,0
406080.0,0
406110.0,0
406140.0,0
406170.0,0
406200.0,0
406230.0,0
406260.0,0
406290.0,0
406320.0,0
406350.0,0
406380.0,0
406410.0,0
406440.0,0
406470.0,4
406500.0,6
406530.0,9
406560.0,14
406590.0,15
406620.0,48
406650.0,60
406680.0,66
406710.0,42
406740.0,82
406770.0,122
406800.0,196
406830.0,142
406860.0,122
406890.0,218
406920.0,164
406950.0,107
406980.0,67
407010.0,35
407040.0,41
407070.0,38
407100.0,23
407130.0,2
407160.0,0
407190.0,0
407220.0,0
407250.0,0
407280.0,0
407310.0,0
407340.0,0
407370.0,0
407400.0,0
407430.0,0
407460.0,0
407490.0,0
407520.0,0
407550.0,0
407580.0,0
407610.0,0
407640.0,0
407670.0,0
407700.0,0
407730.0,0
407760.0,0
407790.0,0
407820.0,0
407850.0,0
407880.0,3
407910.0,22
407940.0,36
407970.0,58
408000.0,116
408030.0,155
408060.0,195
408090.0,226
408120.0,234
408150.0,274
408180.0,283
408210.0,275
408240.0,292
408270.0,284
408300.0,269
408330.0,249
408360.0,225
408390.0,191
408420.0,159
408450.0,123
408480.0,50
408510.0,51
408540.0,18
408570.0,0
408600.0,0
408630.0,0
408660.0,0
408690.0,0
408720.0,0
408750.0,0
408780.0,0
408810.0,0
408840.0,0
408870.0,0
408900.0,0
408930.0,0
408960.0,0
408990.0,0
409020.0,0
409050.0,0
409080.0,0
409110.0,0
409140.0,0
409170.0,0
409200.0,0
409230.0,0
409260.0,0
409290.0,0
409320.0,0
409350.0,10
409380.0,26
409410.0,40
409440.0,46
409470.0,57
409500.0,66
409530.0,115
409560.0,119
409590.0,153
409620.0,195
409650.0,252
409680.0,253
409710.0,282
409740.0,246
409770.0,229
409800.0,202
409830.0,189
409860.0,147
409890.0,107
409920.0,87
409950.0,50
409980.0,16
410010.0,0
410040.0,0
410070.0,0
410100.0,0
410130.0,0
410160.0,0
410190.0,0
410220.0,0
410250.0,0
410280.0,0
410310.0,0
410340.0,0
410370.0,0
410400.0,0
410430.0,0
410460.0,0
410490.0,0
410520.0,0
410550.0,0
410580.0,0
410610.0,0
410640.0,0
410670.0,0
410700.0,0
410730.0,0
410760.0,0
410790.0,10
410820.0,24
410850.0,45
410880.0,64
410910.0,108
410940.0,130
410970.0,160
411000.0,215
411030.0,258
411060.0,277
411090.0,186
411120.0,219
411150.0,263
411180.0,259
411210.0,236
411240.0,219
411270.0,190
411300.0,142
411330.0,106
411360.0,67
411390.0,24
411420.0,7
411450.0,0
411480.0,0
411510.0,0
411540.0,0
411570.0,0
411600.0,0
411630.0,0
411660.0,0
411690.0,0
411720.0,0
411750.0,0
411780.0,0
411810.0,0
411840.0,0
411870.0,0
411900.0,0
411930.0,0
411960.0,0
411990.0,0
412020.0,0
412050.0,0
412080.0,0
412110.0,0
412140.0,0
412170.0,0
412200.0,0
412230.0,15
412260.0,42
412290.0,78
412320.0,93
412350.0,95
412380.0,136
412410.0,202
412440.0,194
412470.0,90
412500.0,137
412530.0,128
412560.0,105
412590.0,49
412620.0,81
412650.0,67
412680.0,57
412710.0,74
412740.0,94
412770.0,21
412800.0,48
412830.0,15
412860.0,3
412890.0,0
412920.0,0
412950.0,0
412980.0,0
413010.0,0
413040.0,0
413070.0,0
413100.0,0
413130.0,0
413160.0,0
413190.0,0
413220.0,0
413250.0,0
413280.0,0
413310.0,0
413340.0,0
413370.0,0
413400.0,0
413430.0,0
413460.0,0
413490.0,0
413520.0,0
413550.0,0
413580.0,0
413610.0,0
413640.0,0
413670.0,20
413700.0,34
413730.0,43
413760.0,48
413790.0,52
413820.0,54
413850.0,57
413880.0,121
413910.0,215
413940.0,227
413970.0,195
414000.0,114
414030.0,61
414060.0,61
414090.0,59
414120.0,75
414150.0,55
414180.0,52
414210.0,48
414240.0,41
414270.0,31
414300.0,17
414330.0,0
414360.0,0
414390.0,0
414420.0,0
414450.0,0
414480.0,0
414510.0,0
414540.0,0
414570.0,0
414600.0,0
414630.0,0
414660.0,0
414690.0,0
414720.0,0
414750.0,0
414780.0,0
414810.0,0
414840.0,0
414870.0,0
414900.0,0
414930.0,0
414960.0,0
414990.0,0
415020.0,0
415050.0,0
415080.0,0
415110.0,15
415140.0,44
415170.0,73
415200.0,106
415230.0,149
415260.0,187
415290.0,205
415320.0,79
415350.0,60
415380.0,61
415410.0,61
415440.0,61
415470.0,59
415500.0,58
415530.0,56
415560.0,55
415590.0,55
415620.0,54
415650.0,49
415680.0,41
415710.0,32
415740.0,15
415770.0,0
415800.0,0
415830.0,0
415860.0,0
415890.0,0
415920.0,0
415950.0,0
415980.0,0
416010.0,0
416040.0,0
416070.0,0
416100.0,0
416130.0,0
416160.0,0
416190.0,0
416220.0,0
416250.0,0
416280.0,0
416310.0,0
416340.0,0
416370.0,0
416400.0,0
416430.0,0
416460.0,0
416490.0,0
416520.0,0
416550.0,5
416580.0,20
416610.0,40
416640.0,56
416670.0,103
416700.0,52
416730.0,53
416760.0,56
416790.0,56
416820.0,57
416850.0,56
416880.0,56
416910.0,56
416940.0,54
416970.0,55
417000.0,54
417030.0,52
417060.0,49
417090.0,45
417120.0,39
417150.0,30
417180.0,15
417210.0,0
417240.0,0
417270.0,0
417300.0,0
417330.0,0
417360.0,0
417390.0,0
417420.0,0
417450.0,0
417480.0,0
417510.0,0
417540.0,0
417570.0,0
417600.0,0
417630.0,0
417660.0,0
417690.0,0
417720.0,0
417750.0,0
417780.0,0
417810.0,0
417840.0,0
417870.0,0
417900.0,0
417930.0,0
417960.0,0
417990.0,17
418020.0,31
418050.0,40
418080.0,47
418110.0,51
418140.0,57
418170.0,59
418200.0,61
418230.0,61
418260.0,62
418290.0,61
418320.0,61
418350.0,61
418380.0,61
418410.0,59
418440.0,57
418470.0,58
418500.0,57
418530.0,51
418560.0,43
418590.0,32
418620.0,13
418650.0,0
418680.0,0
418710.0,0
418740.0,0
418770.0,0
418800.0,0
418830.0,0
418860.0,0
418890.0,0
418920.0,0
418950.0,0
418980.0,0
419010.0,0
419040.0,0
419070.0,0
419100.0,0
419130.0,0
419160.0,0
419190.0,0
419220.0,0
419250.0,0
419280.0,0
419310.0,0
419340.0,0
419370.0,0
419400.0,0
419430.0,3
419460.0,6
419490.0,8
419520.0,30
419550.0,80
419580.0,82
419610.0,141
419640.0,189
419670.0,160
419700.0,111
419730.0,74
419760.0,191
419790.0,152
419820.0,80
419850.0,55
419880.0,39
419910.0,35
419940.0,26
419970.0,20
420000.0,17
420030.0,33
420060.0,12
420090.0,0
420120.0,0
420150.0,0
420180.0,0
420210.0,0
420240.0,0
420270.0,0
420300.0,0
420330.0,0
420360.0,0
420390.0,0
420420.0,0
420450.0,0
420480.0,0
420510.0,0
420540.0,0
420570.0,0
420600.0,0
420630.0,0
420660.0,0
420690.0,0
420720.0,0
420750.0,0
420780.0,0
420810.0,0
420840.0,0
420870.0,14
420900.0,30
420930.0,39
420960.0,56
420990.0,40
421020.0,92
421050.0,164
421080.0,148
421110.0,71
421140.0,172
421170.0,241
421200.0,162
421230.0,184
421260.0,60
421290.0,65
421320.0,55
421350.0,51
421380.0,46
421410.0,76
421440.0,35
421470.0,26
421500.0,11
421530.0,0
421560.0,0
421590.0,0
421620.0,0
421650.0,0
421680.0,0
421710.0,0
421740.0,0
421770.0,0
421800.0,0
421830.0,0
421860.0,0
421890.0,0
421920.0,0
421950.0,0
421980.0,0
422010.0,0
422040.0,0
422070.0,0
422100.0,0
422130.0,0
422160.0,0
422190.0,0
422220.0,0
422250.0,0
422280.0,0
422310.0,14
422340.0,29
422370.0,38
422400.0,43
422430.0,48
422460.0,50
422490.0,53
422520.0,56
422550.0,57
422580.0,59
422610.0,60
422640.0,63
422670.0,63
422700.0,63
422730.0,62
422760.0,60
422790.0,57
422820.0,53
422850.0,48
422880.0,41
422910.0,29
422940.0,10
422970.0,0
423000.0,0
423030.0,0
423060.0,0
423090.0,0
423120.0,0
423150.0,0
423180.0,0
423210.0,0
423240.0,0
423270.0,0
423300.0,0
423330.0,0
423360.0,0
423390.0,0
423420.0,0
423450.0,0
423480.0,0
423510.0,0
423540.0,0
423570.0,0
423600.0,0
423630.0,0
423660.0,0
423690.0,0
423720.0,0
423750.0,10
423780.0,38
423810.0,63
423840.0,55
423870.0,64
423900.0,74
423930.0,64
423960.0,64
423990.0,64
424020.0,65
424050.0,64
424080.0,65
424110.0,62
424140.0,60
424170.0,57
424200.0,55
424230.0,52
424260.0,48
424290.0,43
424320.0,37
424350.0,26
424380.0,9
424410.0,0
424440.0,0
424470.0,0
424500.0,0
424530.0,0
424560.0,0
424590.0,0
424620.0,0
424650.0,0
424680.0,0
424710.0,0
424740.0,0
424770.0,0
424800.0,0
424830.0,0
424860.0,0
424890.0,0
424920.0,0
424950.0,0
424980.0,0
425010.0,0
425040.0,0
425070.0,0
425100.0,0
425130.0,0
425160.0,0
425190.0,13
425220.0,30
425250.0,40
425280.0,47
425310.0,52
425340.0,56
425370.0,59
425400.0,61
425430.0,62
425460.0,63
425490.0,63
425520.0,62
425550.0,61
425580.0,60
425610.0,58
425640.0,56
425670.0,54
425700.0,51
425730.0,46
425760.0,38
425790.0,26
425820.0,7
425850.0,0
425880.0,0
425910.0,0
425940.0,0
425970.0,0
426000.0,0
426030.0,0
426060.0,0
426090.0,0
426120.0,0
426150.0,0
426180.0,0
426210.0,0
426240.0,0
426270.0,0
426300.0,0
426330.0,0
426360.0,0
426390.0,0
426420.0,0
426450.0,0
426480.0,0
426510.0,0
426540.0,0
426570.0,0
426600.0,0
426630.0,10
426660.0,30
426690.0,42
426720.0,53
426750.0,57
426780.0,61
426810.0,64
426840.0,84
426870.0,119
426900.0,69
426930.0,71
426960.0,120
426990.0,70
427020.0,73
427050.0,82
427080.0,63
427110.0,59
427140.0,66
427170.0,57
427200.0,40
427230.0,26
427260.0,6
427290.0,0
427320.0,0
427350.0,0
427380.0,0
427410.0,0
427440.0,0
427470.0,0
427500.0,0
427530.0,0
427560.0,0
427590.0,0
427620.0,0
427650.0,0
427680.0,0
427710.0,0
427740.0,0
427770.0,0
427800.0,0
427830.0,0
427860.0,0
427890.0,0
427920.0,0
427950.0,0
427980.0,0
428010.0,0
428040.0,0
428070.0,6
428100.0,35
428130.0,67
428160.0,102
428190.0,134
428220.0,166
428250.0,181
428280.0,203
428310.0,225
428340.0,184
428370.0,237
428400.0,255
428430.0,243
428460.0,230
428490.0,183
428520.0,149
428550.0,157
428580.0,120
428610.0,85
428640.0,54
428670.0,22
428700.0,3
428730.0,0
428760.0,0
428790.0,0
428820.0,0
428850.0,0
428880.0,0
428910.0,0
428940.0,0
428970.0,0
429000.0,0
429030.0,0
429060.0,0
429090.0,0
429120.0,0
429150.0,0
429180.0,0
429210.0,0
429240.0,0
429270.0,0
429300.0,0
429330.0,0
429360.0,0
429390.0,0
429420.0,0
429450.0,0
429480.0,0
429510.0,6
429540.0,28
429570.0,60
429600.0,96
429630.0,133
429660.0,163
429690.0,192
429720.0,208
429750.0,224
429780.0,246
429810.0,255
429840.0,256
429870.0,248
429900.0,224
429930.0,156
429960.0,135
429990.0,153
430020.0,112
430050.0,81
430080.0,40
430110.0,14
430140.0,2
430170.0,0
430200.0,0
430230.0,0
430260.0,0
430290.0,0
430320.0,0
430350.0,0
430380.0,0
430410.0,0
430440.0,0
430470.0,0
430500.0,0
430530.0,0
430560.0,0
430590.0,0
430620.0,0
430650.0,0
430680.0,0
430710.0,0
430740.0,0
430770.0,0
430800.0,0
430830.0,0
430860.0,0
430890.0,0
430920.0,0
430950.0,3
430980.0,9
431010.0,19
431040.0,36
431070.0,75
431100.0,92
431130.0,109
431160.0,116
431190.0,126
431220.0,129
431250.0,158
431280.0,124
431310.0,73
431340.0,50
431370.0,41
431400.0,39
431430.0,55
431460.0,41
431490.0,18
431520.0,10
431550.0,4
431580.0,0
431610.0,0
431640.0,0
431670.0,0
431700.0,0
431730.0,0
431760.0,0
431790.0,0
431820.0,0
431850.0,0
431880.0,0
431910.0,0
431940.0,0
431970.0,0
432000.0,0
432030.0,0
432060.0,0
432090.0,0
432120.0,0
432150.0,0
432180.0,0
432210.0,0
432240.0,0
432270.0,0
432300.0,0
432330.0,0
432360.0,0
432390.0,1
432420.0,8
432450.0,24
432480.0,54
432510.0,66
432540.0,59
432570.0,49
432600.0,64
432630.0,34
432660.0,43
432690.0,46
432720.0,44
432750.0,29
432780.0,49
432810.0,51
432840.0,51
432870.0,36
432900.0,57
432930.0,52
432960.0,27
432990.0,9
433020.0,0
433050.0,0
433080.0,0
433110.0,0
433140.0,0
433170.0,0
433200.0,0
433230.0,0
433260.0,0
433290.0,0
433320.0,0
433350.0,0
433380.0,0
433410.0,0
433440.0,0
433470.0,0
433500.0,0
433530.0,0
433560.0,0
433590.0,0
433620.0,0
433650.0,0
433680.0,0
433710.0,0
433740.0,0
433770.0,0
433800.0,0
433830.0,1
433860.0,13
433890.0,31
433920.0,52
433950.0,70
433980.0,119
434010.0,183
434040.0,173
434070.0,184
434100.0,222
434130.0,243
434160.0,188
434190.0,82
434220.0,62
434250.0,59
434280.0,56
434310.0,54
434340.0,89
434370.0,83
434400.0,51
434430.0,19
434460.0,3
434490.0,0
434520.0,0
434550.0,0
434580.0,0
434610.0,0
434640.0,0
434670.0,0
434700.0,0
434730.0,0
434760.0,0
434790.0,0
434820.0,0
434850.0,0
434880.0,0
434910.0,0
434940.0,0
434970.0,0
435000.0,0
435030.0,0
435060.0,0
435090.0,0
435120.0,0
435150.0,0
435180.0,0
435210.0,0
435240.0,0
435270.0,4
435300.0,28
435330.0,56
435360.0,79
435390.0,113
435420.0,119
435450.0,51
435480.0,65
435510.0,120
435540.0,208
435570.0,199
435600.0,200
435630.0,91
435660.0,84
435690.0,132
435720.0,43
435750.0,17
435780.0,46
435810.0,40
435840.0,24
435870.0,9
435900.0,0
435930.0,0
435960.0,0
435990.0,0
436020.0,0
436050.0,0
436080.0,0
436110.0,0
436140.0,0
436170.0,0
436200.0,0
436230.0,0
436260.0,0
436290.0,0
436320.0,0
436350.0,0
436380.0,0
436410.0,0
436440.0,0
436470.0,0
436500.0,0
436530.0,0
436560.0,0
436590.0,0
436620.0,0
436650.0,0
436680.0,0
436710.0,5
436740.0,26
436770.0,51
436800.0,71
436830.0,94
436860.0,119
436890.0,158
436920.0,172
436950.0,213
436980.0,210
437010.0,186
437040.0,186
437070.0,150
437100.0,127
437130.0,109
437160.0,140
437190.0,132
437220.0,105
437250.0,73
437280.0,46
437310.0,19
437340.0,0
437370.0,0
437400.0,0
437430.0,0
437460.0,0
437490.0,0
437520.0,0
437550.0,0
437580.0,0
437610.0,0
437640.0,0
437670.0,0
437700.0,0
437730.0,0
437760.0,0
437790.0,0
437820.0,0
437850.0,0
437880.0,0
437910.0,0
437940.0,0
437970.0,0
438000.0,0
438030.0,0
438060.0,0
438090.0,0
438120.0,0
438150.0,1
438180.0,18
438210.0,42
438240.0,69
438270.0,115
438300.0,149
438330.0,163
438360.0,174
438390.0,210
438420.0,225
438450.0,215
438480.0,168
438510.0,168
438540.0,179
438570.0,157
438600.0,155
438630.0,131
438660.0,75
438690.0,47
438720.0,27
438750.0,10
438780.0,0
438810.0,0
438840.0,0
438870.0,0
438900.0,0
438930.0,0
438960.0,0
438990.0,0
439020.0,0
439050.0,0
439080.0,0
439110.0,0
439140.0,0
439170.0,0
439200.0,0
439230.0,0
439260.0,0
439290.0,0
439320.0,0
439350.0,0
439380.0,0
439410.0,0
439440.0,0
439470.0,0
439500.0,0
439530.0,0
439560.0,0
439590.0,1
439620.0,20
439650.0,52
439680.0,85
439710.0,115
439740.0,148
439770.0,167
439800.0,182
439830.0,184
439860.0,222
439890.0,234
439920.0,232
439950.0,202
439980.0,159
440010.0,135
440040.0,125
440070.0,121
440100.0,79
440130.0,48
440160.0,25
440190.0,7
440220.0,0
440250.0,0
440280.0,0
440310.0,0
440340.0,0
440370.0,0
440400.0,0
440430.0,0
440460.0,0
440490.0,0
440520.0,0
440550.0,0
440580.0,0
440610.0,0
440640.0,0
440670.0,0
440700.0,0
440730.0,0
440760.0,0
440790.0,0
440820.0,0
440850.0,0
440880.0,0
440910.0,0
440940.0,0
440970.0,0
441000.0,0
441030.0,0
441060.0,9
441090.0,23
441120.0,42
441150.0,64
441180.0,117
441210.0,129
441240.0,170
441270.0,207
441300.0,225
441330.0,232
441360.0,223
441390.0,207
441420.0,92
441450.0,82
441480.0,106
441510.0,102
441540.0,76
441570.0,42
441600.0,24
441630.0,7
441660.0,0
441690.0,0
441720.0,0
441750.0,0
441780.0,0
441810.0,0
441840.0,0
441870.0,0
441900.0,0
441930.0,0
441960.0,0
441990.0,0
442020.0,0
442050.0,0
442080.0,0
442110.0,0
442140.0,0
442170.0,0
442200.0,0
442230.0,0
442260.0,0
442290.0,0
442320.0,0
442350.0,0
442380.0,0
442410.0,0
442440.0,0
442470.0,1
442500.0,5
442530.0,8
442560.0,12
442590.0,14
442620.0,16
442650.0,20
442680.0,23
442710.0,25
442740.0,44
442770.0,50
442800.0,40
442830.0,33
442860.0,85
442890.0,24
442920.0,19
442950.0,49
442980.0,37
443010.0,10
443040.0,6
443070.0,2
443100.0,0
443130.0,0
443160.0,0
443190.0,0
443220.0,0
443250.0,0
443280.0,0
443310.0,0
443340.0,0
443370.0,0
443400.0,0
443430.0,0
443460.0,0
443490.0,0
443520.0,0
443550.0,0
443580.0,0
443610.0,0
443640.0,0
443670.0,0
443700.0,0
443730.0,0
443760.0,0
443790.0,0
443820.0,0
443850.0,0
443880.0,0
443910.0,0
443940.0,8
443970.0,25
444000.0,42
444030.0,40
444060.0,88
444090.0,143
444120.0,133
444150.0,137
444180.0,172
444210.0,194
444240.0,203
444270.0,158
444300.0,104
444330.0,146
444360.0,141
444390.0,95
444420.0,99
444450.0,62
444480.0,33
444510.0,10
444540.0,0
444570.0,0
444600.0,0
444630.0,0
444660.0,0
444690.0,0
444720.0,0
444750.0,0
444780.0,0
444810.0,0
444840.0,0
444870.0,0
444900.0,0
444930.0,0
444960.0,0
444990.0,0
445020.0,0
445050.0,0
445080.0,0
445110.0,0
445140.0,0
445170.0,0
445200.0,0
445230.0,0
445260.0,0
445290.0,0
445320.0,0
445350.0,0
445380.0,15
445410.0,25
445440.0,44
445470.0,73
445500.0,60
445530.0,95
445560.0,65
445590.0,113
445620.0,159
445650.0,124
445680.0,124
445710.0,124
445740.0,66
445770.0,73
445800.0,59
445830.0,82
445860.0,28
445890.0,18
445920.0,9
445950.0,2
445980.0,0
446010.0,0
446040.0,0
446070.0,0
446100.0,0
446130.0,0
446160.0,0
446190.0,0
446220.0,0
446250.0,0
446280.0,0
446310.0,0
446340.0,0
446370.0,0
446400.0,0
446430.0,0
446460.0,0
446490.0,0
446520.0,0
446550.0,0
446580.0,0
446610.0,0
446640.0,0
446670.0,0
446700.0,0
446730.0,0
446760.0,0
446790.0,0
446820.0,11
446850.0,29
446880.0,55
446910.0,86
446940.0,117
446970.0,128
447000.0,98
447030.0,91
447060.0,100
447090.0,89
447120.0,59
447150.0,80
447180.0,69
447210.0,64
447240.0,52
447270.0,26
447300.0,28
447330.0,19
447360.0,10
447390.0,2
447420.0,0
447450.0,0
447480.0,0
447510.0,0
447540.0,0
447570.0,0
447600.0,0
447630.0,0
447660.0,0
447690.0,0
447720.0,0
447750.0,0
447780.0,0
447810.0,0
447840.0,0
447870.0,0
447900.0,0
447930.0,0
447960.0,0
447990.0,0
448020.0,0
448050.0,0
448080.0,0
448110.0,0
448140.0,0
448170.0,0
448200.0,0
448230.0,0
448260.0,6
448290.0,16
448320.0,31
448350.0,45
448380.0,48
448410.0,68
448440.0,107
448470.0,97
448500.0,99
448530.0,169
448560.0,189
448590.0,177
448620.0,175
448650.0,151
448680.0,95
448710.0,53
448740.0,46
448770.0,30
448800.0,16
448830.0,5
448860.0,0
448890.0,0
448920.0,0
448950.0,0
448980.0,0
449010.0,0
449040.0,0
449070.0,0
449100.0,0
449130.0,0
449160.0,0
449190.0,0
449220.0,0
449250.0,0
449280.0,0
449310.0,0
449340.0,0
449370.0,0
449400.0,0
449430.0,0
449460.0,0
449490.0,0
449520.0,0
449550.0,0
449580.0,0
449610.0,0
449640.0,0
449670.0,0
449700.0,7
449730.0,25
449760.0,39
449790.0,63
449820.0,106
449850.0,99
449880.0,154
449910.0,162
449940.0,144
449970.0,105
450000.0,109
450030.0,106
450060.0,154
450090.0,162
450120.0,135
450150.0,117
450180.0,94
450210.0,62
450240.0,30
450270.0,12
450300.0,0
450330.0,0
450360.0,0
450390.0,0
450420.0,0
450450.0,0
450480.0,0
450510.0,0
450540.0,0
450570.0,0
450600.0,0
450630.0,0
450660.0,0
450690.0,0
450720.0,0
450750.0,0
450780.0,0
450810.0,0
450840.0,0
450870.0,0
450900.0,0
450930.0,0
450960.0,0
450990.0,0
451020.0,0
451050.0,0
451080.0,0
451110.0,0
451140.0,13
451170.0,40
451200.0,54
451230.0,58
451260.0,80
451290.0,78
451320.0,61
451350.0,69
451380.0,80
451410.0,119
451440.0,183
451470.0,195
451500.0,191
451530.0,172
451560.0,150
451590.0,126
451620.0,94
451650.0,65
451680.0,34
451710.0,8
451740.0,0
451770.0,0
451800.0,0
451830.0,0
451860.0,0
451890.0,0
451920.0,0
451950.0,0
451980.0,0
452010.0,0
452040.0,0
452070.0,0
452100.0,0
452130.0,0
452160.0,0
452190.0,0
452220.0,0
452250.0,0
452280.0,0
452310.0,0
452340.0,0
452370.0,0
452400.0,0
452430.0,0
452460.0,0
452490.0,0
452520.0,0
452550.0,0
452580.0,8
452610.0,30
452640.0,61
452670.0,97
452700.0,124
452730.0,129
452760.0,110
452790.0,98
452820.0,97
452850.0,82
452880.0,96
452910.0,101
452940.0,170
452970.0,135
453000.0,111
453030.0,101
453060.0,76
453090.0,46
453120.0,21
453150.0,3
453180.0,0
453210.0,0
453240.0,0
453270.0,0
453300.0,0
453330.0,0
453360.0,0
453390.0,0
453420.0,0
453450.0,0
453480.0,0
453510.0,0
453540.0,0
453570.0,0
453600.0,0
453630.0,0
453660.0,0
453690.0,0
453720.0,0
453750.0,0
453780.0,0
453810.0,0
453840.0,0
453870.0,0
453900.0,0
453930.0,0
453960.0,0
453990.0,0
454020.0,3
454050.0,10
454080.0,20
454110.0,27
454140.0,22
454170.0,27
454200.0,66
454230.0,96
454260.0,113
454290.0,119
454320.0,113
454350.0,118
454380.0,118
454410.0,107
454440.0,101
454470.0,70
454500.0,65
454530.0,48
454560.0,28
454590.0,5
454620.0,0
454650.0,0
454680.0,0
454710.0,0
454740.0,0
454770.0,0
454800.0,0
454830.0,0
454860.0,0
454890.0,0
454920.0,0
454950.0,0
454980.0,0
455010.0,0
455040.0,0
455070.0,0
455100.0,0
455130.0,0
455160.0,0
455190.0,0
455220.0,0
455250.0,0
455280.0,0
455310.0,0
455340.0,0
455370.0,0
455400.0,0
455430.0,0
455460.0,10
455490.0,28
455520.0,38
455550.0,43
455580.0,48
455610.0,50
455640.0,53
455670.0,54
455700.0,56
455730.0,56
455760.0,57
455790.0,57
455820.0,55
455850.0,53
455880.0,50
455910.0,46
455940.0,42
455970.0,35
456000.0,26
456030.0,10
456060.0,0
456090.0,0
456120.0,0
456150.0,0
456180.0,0
456210.0,0
456240.0,0
456270.0,0
456300.0,0
456330.0,0
456360.0,0
456390.0,0
456420.0,0
456450.0,0
456480.0,0
456510.0,0
456540.0,0
456570.0,0
456600.0,0
456630.0,0
456660.0,0
456690.0,0
456720.0,0
456750.0,0
456780.0,0
456810.0,0
456840.0,0
456870.0,0
456900.0,13
456930.0,28
456960.0,37
456990.0,45
457020.0,52
457050.0,55
457080.0,58
457110.0,60
457140.0,60
457170.0,62
457200.0,62
457230.0,62
457260.0,60
457290.0,59
457320.0,56
457350.0,51
457380.0,45
457410.0,38
457440.0,27
457470.0,9
457500.0,0
457530.0,0
457560.0,0
457590.0,0
457620.0,0
457650.0,0
457680.0,0
457710.0,0
457740.0,0
457770.0,0
457800.0,0
457830.0,0
457860.0,0
457890.0,0
457920.0,0
457950.0,0
457980.0,0
458010.0,0
458040.0,0
458070.0,0
458100.0,0
458130.0,0
458160.0,0
458190.0,0
458220.0,0
458250.0,0
458280.0,0
458310.0,0
458340.0,13
458370.0,29
458400.0,40
458430.0,47
458460.0,51
458490.0,55
458520.0,57
458550.0,58
458580.0,59
458610.0,60
458640.0,62
458670.0,61
458700.0,59
458730.0,58
458760.0,54
458790.0,51
