Normalised hour angle,RAVEN_sample_ID,Clearsky DNI_original,Clearsky DNI_fourier,Clearsky DNI_nofourier,Clearsky DNI_gaussianed
-2857.762706,0,613.0,616.736109537,-3.73610953698,-0.225501000039
-2254.274798,0,781.0,817.469789917,-36.469789917,-0.670950374952
-1650.78689,0,864.0,869.232426431,-5.2324264305,-0.248192097441
-1047.298979,0,907.0,917.560566454,-10.5605664541,-0.320688008932
-443.81107080000004,0,928.0,956.024219589,-28.0242195887,-0.559575427651
159.6768408,0,932.0,952.271536938,-20.2715369379,-0.447047211386
763.1647488,0,918.0,935.369401381,-17.3694013806,-0.409503135367
1366.652657,0,887.0,898.777068591,-11.7770685911,-0.33738979739
1970.140568,0,830.0,841.004195217,-11.0041952174,-0.326768142293
2573.6284760000003,0,717.0,732.887628024,-15.8876280242,-0.390567977679
3177.116388,0,448.0,417.976464084,30.0235359157,0.335660286209
-3467.306362,0,209.0,137.198183979,71.8018160211,1.32884416285
-2862.160276,0,691.0,614.581601986,76.4183980136,1.45933725041
-2257.014186,0,856.0,817.021541612,38.9784583884,0.530347706478
-1651.8681,0,935.0,869.111666402,65.8883335976,1.17275366826
-1046.72201,0,978.0,917.582624704,60.4173752959,1.03549699023
-441.5759244,0,999.0,956.077723251,42.9222767486,0.617080726431
163.5701616,0,1005.0,952.386529563,52.6134704365,0.845650111422
768.7162512,0,997.0,934.881309097,62.1186909031,1.07824985251
1373.862337,0,972.0,898.137918265,73.8620817351,1.38517092764
1979.008427,0,918.0,840.506418531,77.4935814685,1.48016657474
2584.154513,0,809.0,729.222094452,79.7779055484,1.52668783265
3189.3005989999997,0,540.0,408.264118053,131.735881947,2.40350789743
-3473.445917,0,184.0,130.561605781,53.4383942188,0.866708123998
-2866.633362,0,671.0,612.376222816,58.6237771838,0.989972951654
-2259.820811,0,836.0,816.557343085,19.4426569155,0.142253946664
-1653.008256,0,913.0,868.984524204,44.0154757958,0.641871546584
-1046.195705,0,952.0,917.602768714,34.3972312857,0.427362395761
-439.38315,0,970.0,956.128498239,13.8715017612,0.0477934054667
167.42940480000001,0,971.0,952.501673356,18.498326644,0.126330240141
774.241956,0,957.0,934.397468276,22.6025317241,0.195824332073
1381.054511,0,925.0,897.48645994,27.5135400599,0.286650991568
1987.867066,0,864.0,840.006961487,23.9930385131,0.219568105889
2594.6796170000002,0,748.0,725.507600429,22.4923995706,0.193948641306
3201.4921719999998,0,468.0,398.377207351,69.6227926486,1.2735292153
-3479.6725520000005,0,179.0,123.805526163,55.1944738368,0.908198126385
-2871.185422,0,664.0,610.11733678,53.8826632199,0.878209741878
-2262.698291,0,831.0,816.076210112,14.9237898879,0.0657254545085
-1654.211156,0,911.0,868.850611809,42.1493881909,0.599780649343
-1045.7240259999999,0,953.0,917.620840545,35.3791594551,0.449021211229
-437.23689479999996,0,974.0,956.17655329,17.8234467105,0.114969952096
171.250236,0,978.0,952.616702094,25.383297906,0.245594819444
779.7373667999999,0,967.0,933.918515688,33.0814843121,0.398649457366
1388.224498,0,936.0,896.823395038,39.1766049625,0.534821239946
1996.711632,0,877.0,839.504357263,37.4956427373,0.496448397167
2605.198763,0,760.0,721.746755849,38.2532441513,0.51369452774
3213.685894,0,474.0,388.320675593,85.6793244067,1.64286022507
-3485.9894289999997,0,168.0,116.925822122,51.0741778781,0.807325113986
-2875.819802,0,659.0,607.80228412,51.1977158804,0.810356817473
-2265.6501789999998,0,829.0,815.577132211,13.4228677886,0.0401532362437
-1655.480552,0,910.0,868.709551797,41.2904482027,0.58076250617
-1045.3109259999999,0,953.0,917.636682561,35.3633174387,0.448670127497
-435.1412988,0,974.0,956.221907777,17.7780922226,0.11420704585
175.02832800000002,0,978.0,952.731350361,25.2686496393,0.243397512376
785.1979547999999,0,966.0,933.445067907,32.5549320931,0.387251516642
1395.367582,0,934.0,896.149493819,37.8505061808,0.504507859363
2005.5372079999997,0,873.0,838.997135642,34.0028643584,0.418720353794
2615.706835,0,753.0,717.942186942,35.0578130579,0.441910417893
3225.876462,0,454.0,378.100136279,75.8998637213,1.44557528942
-3492.399607,0,125.0,109.918435933,15.0815640667,0.0684157672437
-2880.539784,0,637.0,605.428353599,31.5716464005,0.366287541883
-2268.679957,0,813.0,815.059072506,-2.05907250611,-0.200206046485
-1656.82013,0,895.0,868.560980097,26.4390199025,0.265885709631
-1044.960307,0,935.0,917.650139246,17.3498607536,0.107006992734
-433.1004804,0,954.0,956.264591184,-2.26459118398,-0.203298706659
178.75934640000003,0,956.0,952.84535444,3.15464555992,-0.122043376788
790.6191696000001,0,942.0,932.977718442,9.02228155837,-0.0338988032928
1402.478996,0,907.0,895.465594154,11.5344058464,0.00801346775319
2014.338823,0,840.0,838.483837998,1.5161620022,-0.146684423465
2626.1986460000003,0,711.0,714.096520453,-3.09652045261,-0.21583785258
3238.058473,0,392.0,367.721872525,24.2781274753,0.22446118579
-3498.906046,0,168.0,102.779371357,65.2206286429,1.15525851826
-2885.348545,0,689.0,602.992799675,86.0072003251,1.64765841365
-2271.791045,0,859.0,814.520965045,44.4790349554,0.652503211295
-1658.233544,0,942.0,868.404542771,73.5954572291,1.37763312284
-1044.676044,0,987.0,917.661056501,69.3389434985,1.26660563246
-431.11854360000007,0,1011.0,956.304642024,54.6953579758,0.896798977055
182.43895680000003,0,1019.0,952.958453805,66.0415461946,1.17681907774
795.9964572,0,1013.0,932.517034515,80.4829654846,1.54173550976
1409.553958,0,990.0,894.772594792,95.2274052083,1.80159508283
2023.1114579999999,0,936.0,837.963032714,98.0369672857,1.85824791635
2636.6689579999997,0,822.0,710.212368999,111.787631001,2.12522174355
3250.226459,0,522.0,357.192793337,164.807206663,3.65913758474
-3505.511621,0,220.0,95.5046784127,124.495321587,2.28053611598
-2890.249211,0,734.0,600.492811784,133.507188216,2.43864391916
-2274.986801,0,892.0,813.961713596,78.038286404,1.49096872121
-1659.724391,0,964.0,868.239899395,95.760100605,1.81189638786
-1044.4619810000002,0,1000.0,917.66928203,82.3307179703,1.58292198377
-429.19957080000006,0,1017.0,956.342107029,60.6578929708,1.04176600243
186.0628392,0,1019.0,953.070392772,65.9296072277,1.17384693182
801.3252492,0,1007.0,932.063556599,74.9364434008,1.416372857
1416.587659,0,977.0,894.071452606,82.9285473938,1.59684029068
2031.850069,0,918.0,837.433329573,80.5666704271,1.54354531353
2647.112479,0,800.0,706.292326502,93.7076734982,1.77321217731
3262.374889,0,498.0,346.520411508,151.479588492,2.75041904885
-3512.2191299999995,0,0.0,88.0904441338,-88.0904441338,-1.25801858327
-2895.244826,0,712.0,597.925526185,114.074473815,2.15966137782
-2278.270523,0,874.0,813.380190098,60.6198099024,1.04077065427
-1661.2962189999998,0,948.0,868.066722824,79.9332771763,1.52997415109
-1044.321919,0,987.0,917.67466604,69.3253339602,1.26627519484
-427.34761560000004,0,1004.0,956.377040253,47.6229597472,0.725406990481
189.626688,0,1006.0,953.180921633,52.8190783667,0.850863369612
806.6009916,0,992.0,931.617794836,60.3822051635,1.03458369937
1423.575292,0,959.0,893.363175337,65.6368246629,1.16612173171
2040.549595,0,897.0,836.893394753,60.1066052473,1.02745663764
2657.523899,0,775.0,702.338950832,72.6610491678,1.35181488498
3274.4982019999998,0,466.0,335.7127891,130.2872109,2.37682791634
-3519.0312700000004,0,0.0,80.5328183365,-80.5328183365,-1.15202861289
-2900.338355,0,689.0,595.288020703,93.7119792965,1.77329059848
-2281.64544,0,856.0,812.775235079,43.2247649206,0.623901837464
-1662.952529,0,933.0,867.884699663,65.1153003374,1.15253085497
-1044.259614,0,973.0,917.677061572,55.322938428,0.911151225118
-425.56669919999996,0,993.0,956.409502045,36.5904979555,0.47603490195
193.126212,0,997.0,953.289797696,43.7102023039,0.63490962991
811.8191267999999,0,985.0,931.180229755,53.8197702455,0.876574473714
1430.512042,0,953.0,892.648817728,60.3511822722,1.03377881895
2049.204953,0,892.0,836.341966232,55.6580337682,0.918891950512
2667.897868,0,769.0,698.354770049,70.6452299506,1.29898936362
3286.590782,0,446.0,324.778529233,121.221470767,2.23315569628
-3525.950632,0,0.0,72.8280183926,-72.8280183926,-1.0617899079
-2905.532669,0,726.0,592.577318768,133.422681232,2.43689779772
-2285.114706,0,892.0,812.145657692,79.854342308,1.52830251007
-1664.69674,0,967.0,867.693534845,99.3064651545,1.88372551277
-1044.278777,0,1006.0,917.67632475,88.32367525,1.68269106209
-423.86081399999995,0,1023.0,956.439557849,66.5604421513,1.19073440039
196.55714880000002,0,1026.0,953.396786665,72.6032133354,1.35024624925
816.9751152000001,0,1014.0,930.751309901,83.2486900994,1.60442265092
1437.3930779999998,0,984.0,891.929477243,92.0705227572,1.74415434146
2057.811041,0,925.0,835.777868181,89.2221318191,1.69685207466
2678.229004,0,805.0,694.342279665,110.657720335,2.10600189325
3298.64697,0,479.0,313.726732154,165.273267846,8.1258906647
-3532.979682,0,0.0,64.9723493809,-64.9723493809,-0.97003319146
-2910.830526,0,720.0,589.790395874,130.209604126,2.37544545265
-2288.681366,0,889.0,811.490241046,77.5097589536,1.48048491117
-1666.5322099999998,0,965.0,867.492950078,97.507049922,1.84710196354
-1044.383054,0,1004.0,917.672315801,86.3276841986,1.65238537338
-422.2338948,0,1021.0,956.467277528,64.5327224719,1.13759638371
199.9152612,0,1022.0,953.501663345,68.4983366555,1.24486743802
822.0644208,0,1008.0,930.331452795,77.6685472047,1.48361750019
1444.213577,0,975.0,891.206286194,83.7937138056,1.6159737667
2066.362733,0,911.0,835.200025199,75.7999748007,1.44249004906
2688.511892,0,782.0,690.303945422,91.6960545781,1.73771071111
3310.661048,0,435.0,302.56697364,132.43302636,2.41698237144
-3540.12075,0,0.0,56.9622152678,-56.9622152678,-0.882701479831
-2916.234569,0,708.0,586.924177484,121.075822516,2.23116068072
-2292.348384,0,881.0,810.8077365,70.1922635,1.28760682526
-1668.462203,0,960.0,867.282688237,92.7173117631,1.75545753519
-1044.576022,0,1000.0,917.664899455,82.3351005445,1.5830229053
-420.68983679999997,0,1018.0,956.492733806,61.5072661937,1.06381031639
203.19634440000002,0,1020.0,953.60421256,66.3957874398,1.18629393145
827.0825256,0,1007.0,929.921043749,77.0789562511,1.47205836844
1450.968707,0,976.0,890.48040791,85.5195920903,1.64053631448
2074.8548920000003,0,914.0,834.607474526,79.3925254743,1.51860691977
2698.741073,0,788.0,686.242212228,101.757787772,1.93414894579
3322.627254,0,445.0,291.309252813,153.690747187,2.78913568235
-3547.376021,0,0.0,48.79412763,-48.79412763,-0.801447057537
-2921.747314,0,662.0,583.975542429,78.0244575707,1.49069232103
-2296.118606,0,834.0,810.096869986,23.9031300136,0.218029257319
-1670.489896,0,912.0,867.062513403,44.937486597,0.663090776202
-1044.861188,0,952.0,917.653945214,34.3460547858,0.426239138758
-419.2324812,0,970.0,956.516001259,13.4839987413,0.0411941393391
206.3962296,0,972.0,953.704229826,18.2957701741,0.12291895095
832.0249368,0,957.0,929.52043558,27.4795644197,0.285992558112
1457.653644,0,922.0,889.75302921,32.2469707904,0.380608611282
2083.2823550000003,0,855.0,833.999379182,21.0006208181,0.168606047052
2708.911062,0,721.0,682.15950372,38.8404962802,0.527168459084
3334.539769,0,368.0,279.963963934,88.0360360658,1.6782279639
-3554.747554,0,0.0,40.4646824079,-40.4646824079,-0.717071822535
-2927.371162,0,626.0,580.941313735,45.058686265,0.665902201541
-2299.99477,0,808.0,809.356339978,-1.35633997818,-0.189645540891
-1672.618381,0,892.0,866.83221148,25.1677885202,0.241465416328
-1045.241989,0,935.0,917.639327567,17.3606724335,0.107188704681
-417.8655972,0,954.0,956.5371553,-2.53715529991,-0.207403278219
209.51079119999997,0,956.0,953.801521992,2.19847800825,-0.136479097069
836.8871832000001,0,942.0,929.129949481,12.8700505193,0.0307420160624
1464.263575,0,908.0,889.025354254,18.9746457456,0.134357882545
2091.639967,0,842.0,833.37503655,8.62496345032,-0.0398514049556
2719.016356,0,707.0,678.058227387,28.9417726132,0.314446133827
3346.392748,0,345.0,268.541825272,76.458174728,1.46009660934
-3562.2372560000003,0,0.0,31.9705867976,-31.9705867976,-0.612369446151
-2933.108388,0,714.0,577.818261851,136.181738149,2.49413407788
-2303.97952,0,895.0,808.584814679,86.415185321,1.65368240433
-1674.850648,0,979.0,866.591592893,112.408407107,2.13612469699
-1045.721779,0,1021.0,917.620926678,103.379073322,1.97041399592
-416.59290719999996,0,1040.0,956.556270473,83.4437295268,1.60908762463
212.53596119999997,0,1041.0,953.895907971,87.1040920288,1.66399261566
841.6648332000001,0,1026.0,928.749874387,97.2501256128,1.84177955836
1470.793702,0,991.0,888.298598285,102.701401715,1.95494218996
2099.9225699999997,0,926.0,832.733888788,93.2661112123,1.76522730788
2729.051442,0,794.0,673.940781259,120.059218741,2.21930419259
3358.18031,0,421.0,257.05384557,163.94615443,3.3816167032
-3569.846911,0,0.0,23.3086235376,-23.3086235376,-0.490625570566
-2938.961138,0,663.0,574.60310398,88.3968960201,1.68383254696
-2308.075369,0,837.0,807.780939241,29.219060759,0.319870099513
-1677.1895960000002,0,909.0,866.340492267,42.6595077327,0.61117850874
-1046.303827,0,943.0,917.598628629,25.4013713706,0.245941316858
-415.41805800000003,0,956.0,956.573419581,-0.573419580525,-0.177904792745
215.4677148,0,955.0,953.987218423,1.01278157655,-0.154191203118
846.353484,0,940.0,928.380468916,11.619531084,0.00946178876908
1477.239257,0,906.0,887.573980189,18.4260198108,0.125112341356
2108.125026,0,836.0,832.075529365,3.92447063462,-0.110439553186
2739.010795,0,687.0,669.809566151,17.1904338487,0.104327911025
3369.896568,0,266.0,245.511251733,20.4887482666,0.159935978911
-3577.578127,0,0.0,14.475707781,-14.475707781,-0.372654923013
-2944.931425,0,530.0,571.292504322,-41.2925043217,-0.726819579799
-2312.284723,0,762.0,806.943331545,-44.9433315452,-0.764261317489
-1679.638021,0,869.0,866.07877061,2.92122938951,-0.125564911946
