"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Apr 8, 03:00 pm",113247,878.548,0.8
"Apr 8, 04:00 pm",114304,840.632,0.8
"Apr 8, 05:00 pm",118207,601.744,0.8
"Apr 8, 06:00 pm",118821,362.922,0.8
"Apr 8, 07:00 pm",119069,124.232,0.8
"Apr 8, 08:00 pm",67227.8,0,0.8
"Apr 8, 09:00 pm",-618.288,0,0.8
"Apr 8, 10:00 pm",-618.288,0,0.8
"Apr 8, 11:00 pm",-618.288,0,0.8
"Apr 9, 12:00 am",-618.288,0,0.7
"Apr 9, 01:00 am",-618.288,0,0.7
"Apr 9, 02:00 am",-618.288,0,0.7
"Apr 9, 03:00 am",-618.288,0,0.7
"Apr 9, 04:00 am",-618.288,0,0.7
"Apr 9, 05:00 am",-618.288,0,0.7
"Apr 9, 06:00 am",-618.288,0,0.8
"Apr 9, 07:00 am",-618.288,0,0.8
"Apr 9, 08:00 am",-618.288,0,1.1
"Apr 9, 09:00 am",-618.288,0,1.1
"Apr 9, 10:00 am",-618.288,0,1.1
"Apr 9, 11:00 am",-618.288,0,1.1
"Apr 9, 12:00 pm",-618.288,0,1.1
"Apr 9, 01:00 pm",-618.288,0,1.1
"Apr 9, 02:00 pm",-3065.39,0,1.1
"Apr 9, 03:00 pm",38209.1,255.204,1.1
"Apr 9, 04:00 pm",112271,463.384,1.1
"Apr 9, 05:00 pm",114913,514.583,1.1
"Apr 9, 06:00 pm",118935,275.946,1.1
"Apr 9, 07:00 pm",119125,37.5029,1.1
"Apr 9, 08:00 pm",18720.5,0,1.1
"Apr 9, 09:00 pm",-618.288,0,0.8
"Apr 9, 10:00 pm",-618.288,0,0.8
"Apr 9, 11:00 pm",-618.288,0,0.8
"Apr 10, 12:00 am",-618.288,0,0.7
"Apr 10, 01:00 am",-618.288,0,0.7
"Apr 10, 02:00 am",-618.288,0,0.7
"Apr 10, 03:00 am",-618.288,0,0.7
"Apr 10, 04:00 am",-618.288,0,0.7
"Apr 10, 05:00 am",-618.288,0,0.7
"Apr 10, 06:00 am",-618.288,0,0.8
"Apr 10, 07:00 am",-6020.98,45.3007,0.8
"Apr 10, 08:00 am",111137,296.604,1.1
"Apr 10, 09:00 am",108526,631.567,1.1
"Apr 10, 10:00 am",106652,1010.44,1.1
"Apr 10, 11:00 am",107983,1349.72,1.1
"Apr 10, 12:00 pm",106191,1730.76,1.1
"Apr 10, 01:00 pm",105233,2127.7,1.1
"Apr 10, 02:00 pm",106720,2479.79,1.1
"Apr 10, 03:00 pm",108337,2784.02,1.1
"Apr 10, 04:00 pm",117628,2895.05,1.1
"Apr 10, 05:00 pm",119523,2894.4,1.1
"Apr 10, 06:00 pm",118949,2655.3,1.1
"Apr 10, 07:00 pm",119326,2416.21,1.1
"Apr 10, 08:00 pm",119354,2177.12,1.1
"Apr 10, 09:00 pm",119350,1938.04,0.8
"Apr 10, 10:00 pm",119347,1698.98,0.8
"Apr 10, 11:00 pm",119373,1459.93,0.8
"Apr 11, 12:00 am",119378,1220.9,0.7
"Apr 11, 01:00 am",119373,981.89,0.7
"Apr 11, 02:00 am",119366,742.92,0.7
"Apr 11, 03:00 am",119358,504.004,0.7
"Apr 11, 04:00 am",119347,265.181,0.7
"Apr 11, 05:00 am",119329,26.5595,0.7
"Apr 11, 06:00 am",13189.2,0,0.8
"Apr 11, 07:00 am",-3163.22,58.4636,0.8
"Apr 11, 08:00 am",110142,334.299,1.1
"Apr 11, 09:00 am",106342,695.779,1.1
"Apr 11, 10:00 am",102948,1108.47,1.1
"Apr 11, 11:00 am",100861,1542.5,1.1
"Apr 11, 12:00 pm",106522,1810.22,1.1
"Apr 11, 01:00 pm",99521.5,2247.24,1.1
"Apr 11, 02:00 pm",101120,2651.49,1.1
"Apr 11, 03:00 pm",110803,2905.39,1.1
"Apr 11, 04:00 pm",115993,2904.75,1.1
"Apr 11, 05:00 pm",117532,2904.1,1.1
"Apr 11, 06:00 pm",117684,2664.97,1.1
"Apr 11, 07:00 pm",118514,2425.85,1.1
"Apr 11, 08:00 pm",118718,2186.73,1.1
"Apr 11, 09:00 pm",118715,1947.63,0.8
"Apr 11, 10:00 pm",118712,1708.54,0.8
"Apr 11, 11:00 pm",118915,1469.46,0.8
"Apr 12, 12:00 am",119070,1230.4,0.7
"Apr 12, 01:00 am",119277,991.352,0.7
"Apr 12, 02:00 am",119271,752.345,0.7
"Apr 12, 03:00 am",119325,513.388,0.7
"Apr 12, 04:00 am",119314,274.521,0.7
"Apr 12, 05:00 am",119299,35.8464,0.7
"Apr 12, 06:00 am",19262.5,0,0.8
"Apr 12, 07:00 am",-4955.51,50.9558,0.8
"Apr 12, 08:00 am",109386,305.056,1.1
"Apr 12, 09:00 am",105140,653.459,1.1
"Apr 12, 10:00 am",102466,1054.03,1.1
"Apr 12, 11:00 am",101824,1455.78,1.1
"Apr 12, 12:00 pm",101158,1859.15,1.1
"Apr 12, 01:00 pm",101207,2245.58,1.1
"Apr 12, 02:00 pm",101659,2621.1,1.1
"Apr 12, 03:00 pm",109865,2906.23,1.1
"Apr 12, 04:00 pm",115964,2905.59,1.1
"Apr 12, 05:00 pm",117455,2904.94,1.1
"Apr 12, 06:00 pm",118021,2665.81,1.1
"Apr 12, 07:00 pm",118517,2426.68,1.1
"Apr 12, 08:00 pm",118722,2187.56,1.1
"Apr 12, 09:00 pm",118926,1948.45,0.8
"Apr 12, 10:00 pm",118922,1709.35,0.8
"Apr 12, 11:00 pm",118918,1470.26,0.8
"Apr 13, 12:00 am",118914,1231.2,0.7
"Apr 13, 01:00 am",119068,992.159,0.7
"Apr 13, 02:00 am",119274,753.148,0.7
"Apr 13, 03:00 am",119328,514.187,0.7
"Apr 13, 04:00 am",119348,275.315,0.7
"Apr 13, 05:00 am",119332,36.6342,0.7
"Apr 13, 06:00 am",19700.3,0,0.8
"Apr 13, 07:00 am",-5377.54,18.9836,0.8
"Apr 13, 08:00 am",100385,227.421,1.1
"Apr 13, 09:00 am",106741,527.708,1.1
"Apr 13, 10:00 am",104349,882.215,1.1
"Apr 13, 11:00 am",102880,1259.27,1.1
"Apr 13, 12:00 pm",102075,1641.49,1.1
"Apr 13, 01:00 pm",101672,2016.64,1.1
"Apr 13, 02:00 pm",101933,2385.28,1.1
"Apr 13, 03:00 pm",104995,2685.58,1.1
"Apr 13, 04:00 pm",108260,2879.76,1.1
"Apr 13, 05:00 pm",112169,2891.16,1.1
"Apr 13, 06:00 pm",117687,2652.03,1.1
"Apr 13, 07:00 pm",118725,2412.9,1.1
"Apr 13, 08:00 pm",119089,2173.77,1.1
"Apr 13, 09:00 pm",119192,1934.65,0.8
"Apr 13, 10:00 pm",119295,1695.54,0.8
"Apr 13, 11:00 pm",119353,1456.45,0.8
"Apr 14, 12:00 am",119379,1217.37,0.7
"Apr 14, 01:00 am",119404,978.324,0.7
"Apr 14, 02:00 am",119397,739.311,0.7
"Apr 14, 03:00 am",119399,500.35,0.7
"Apr 14, 04:00 am",119388,261.482,0.7
"Apr 14, 05:00 am",119371,22.8184,0.7
"Apr 14, 06:00 am",11697.9,0,0.8
"Apr 14, 07:00 am",-5393.59,19.5166,0.8
"Apr 14, 08:00 am",100937,241.124,0.8
"Apr 14, 09:00 am",107150,558.116,0.8
"Apr 14, 10:00 am",104782,928.422,0.8
"Apr 14, 11:00 am",103688,1300.21,0.8
"Apr 14, 12:00 pm",102408,1688.67,0.8
"Apr 14, 01:00 pm",101925,2074.5,0.8
"Apr 14, 02:00 pm",103259,2426.6,0.8
"Apr 14, 03:00 pm",104854,2731.49,0.8
"Apr 14, 04:00 pm",113217,2905.58,0.8
"Apr 14, 05:00 pm",117459,2904.93,0.8
"Apr 14, 06:00 pm",118021,2665.8,0.8
"Apr 14, 07:00 pm",118932,2426.66,0.8
"Apr 14, 08:00 pm",119089,2187.54,0.8
"Apr 14, 09:00 pm",119192,1948.42,0.8
"Apr 14, 10:00 pm",119295,1709.31,0.8
"Apr 14, 11:00 pm",119291,1470.21,0.8
"Apr 15, 12:00 am",119348,1231.14,0.7
"Apr 15, 01:00 am",119343,992.091,0.7
"Apr 15, 02:00 am",119367,753.077,0.7
"Apr 15, 03:00 am",119359,514.115,0.7
"Apr 15, 04:00 am",119379,275.242,0.7
"Apr 15, 05:00 am",119332,36.5617,0.7
"Apr 15, 06:00 am",19660,0,0.8
"Apr 15, 07:00 am",-5713.62,32.8404,0.8
"Apr 15, 08:00 am",105527,266.589,0.8
"Apr 15, 09:00 am",105969,591.169,0.8
"Apr 15, 10:00 am",102201,970.117,0.8
"Apr 15, 11:00 am",100444,1357.87,0.8
"Apr 15, 12:00 pm",99111.5,1760.05,0.8
"Apr 15, 01:00 pm",98701.8,2154.07,0.8
"Apr 15, 02:00 pm",99494,2529.24,0.8
"Apr 15, 03:00 pm",101353,2853.66,0.8
"Apr 15, 04:00 pm",112614,2905.68,0.8
"Apr 15, 05:00 pm",115256,2905.04,0.8
"Apr 15, 06:00 pm",116917,2665.92,0.8
"Apr 15, 07:00 pm",117896,2426.8,0.8
"Apr 15, 08:00 pm",118227,2187.68,0.8
"Apr 15, 09:00 pm",118511,1948.57,0.8
"Apr 15, 10:00 pm",118715,1709.48,0.8
"Apr 15, 11:00 pm",118919,1470.39,0.8
"Apr 16, 12:00 am",119074,1231.33,0.7
"Apr 16, 01:00 am",119068,992.285,0.7
"Apr 16, 02:00 am",119168,753.276,0.7
"Apr 16, 03:00 am",119160,514.32,0.7
"Apr 16, 04:00 am",119256,275.45,0.7
"Apr 16, 05:00 am",119134,36.7735,0.7
"Apr 16, 06:00 am",19958.2,0,0.8
"Apr 16, 07:00 am",-3467.77,57.5534,0.8
"Apr 16, 08:00 am",106494,325.148,1.1
"Apr 16, 09:00 am",101809,678.168,1.1
"Apr 16, 10:00 am",97596.2,1079.36,1.1
"Apr 16, 11:00 am",96053.3,1496.99,1.1
"Apr 16, 12:00 pm",94735.4,1924.72,1.1
"Apr 16, 01:00 pm",95271.8,2341.57,1.1
"Apr 16, 02:00 pm",95945.2,2724.81,1.1
"Apr 16, 03:00 pm",104962,2906.38,1.1
"Apr 16, 04:00 pm",109195,2905.75,1.1
"Apr 16, 05:00 pm",113152,2905.11,1.1
"Apr 16, 06:00 pm",115396,2666,1.1
"Apr 16, 07:00 pm",116655,2426.89,1.1
"Apr 16, 08:00 pm",117123,2187.79,1.1
"Apr 16, 09:00 pm",117120,1948.7,0.8
"Apr 16, 10:00 pm",117117,1709.63,0.8
"Apr 16, 11:00 pm",117113,1470.57,0.8
"Apr 17, 12:00 am",117544,1231.52,0.7
"Apr 17, 01:00 am",117873,992.497,0.7
"Apr 17, 02:00 am",118201,753.504,0.7
"Apr 17, 03:00 am",118480,514.56,0.7
"Apr 17, 04:00 am",118677,275.7,0.7
"Apr 17, 05:00 am",118662,37.0301,0.7
"Apr 17, 06:00 am",20040.6,0,0.8
"Apr 17, 07:00 am",-5832.36,37.9052,0.8
"Apr 17, 08:00 am",104827,269.029,1.1
"Apr 17, 09:00 am",103183,582.11,1.1
"Apr 17, 10:00 am",99395.5,939.615,1.1
"Apr 17, 11:00 am",98783,1292.67,1.1
"Apr 17, 12:00 pm",98048.6,1643.36,1.1
"Apr 17, 01:00 pm",98035.5,1971.03,1.1
"Apr 17, 02:00 pm",96810.7,2332.8,1.1
"Apr 17, 03:00 pm",99902.4,2627.55,1.1
"Apr 17, 04:00 pm",103477,2808.46,1.1
"Apr 17, 05:00 pm",108472,2802.58,1.1
"Apr 17, 06:00 pm",114795,2563.48,1.1
"Apr 17, 07:00 pm",116653,2324.38,1.1
"Apr 17, 08:00 pm",117122,2085.28,1.1
"Apr 17, 09:00 pm",117888,1846.19,0.8
"Apr 17, 10:00 pm",117885,1607.11,0.8
"Apr 17, 11:00 pm",117881,1368.05,0.8
"Apr 18, 12:00 am",118210,1129,0.7
"Apr 18, 01:00 am",118492,889.986,0.7
"Apr 18, 02:00 am",118692,651.005,0.7
"Apr 18, 03:00 am",118891,412.086,0.7
"Apr 18, 04:00 am",119038,173.282,0.7
"Apr 18, 05:00 am",91040,0,0.7
"Apr 18, 06:00 am",-618.288,0,0.8
"Apr 18, 07:00 am",-4795.75,0,0.8
"Apr 18, 08:00 am",83748.8,239.486,1.1
"Apr 18, 09:00 am",104041,568.724,1.1
"Apr 18, 10:00 am",100737,949.278,1.1
"Apr 18, 11:00 am",97815.8,1362.65,1.1
"Apr 18, 12:00 pm",96678.9,1783.6,1.1
"Apr 18, 01:00 pm",96558.3,2190.58,1.1
"Apr 18, 02:00 pm",98329.2,2555.71,1.1
"Apr 18, 03:00 pm",101358,2855.2,1.1
"Apr 18, 04:00 pm",111307,2616.11,1.1
"Apr 18, 05:00 pm",111653,2377.03,1.1
"Apr 18, 06:00 pm",114794,2137.95,1.1
"Apr 18, 07:00 pm",116652,1898.86,1.1
"Apr 18, 08:00 pm",117120,1659.78,1.1
"Apr 18, 09:00 pm",117551,1420.71,0.8
"Apr 18, 10:00 pm",117881,1181.66,0.8
"Apr 18, 11:00 pm",118497,942.634,0.8
"Apr 19, 12:00 am",118698,703.638,0.7
"Apr 19, 01:00 am",118689,464.7,0.7
"Apr 19, 02:00 am",118885,225.86,0.7
"Apr 19, 03:00 am",113815,0,0.7
"Apr 19, 04:00 am",-618.288,0,0.7
"Apr 19, 05:00 am",-618.288,0,0.7
"Apr 19, 06:00 am",-618.288,0,0.8
"Apr 19, 07:00 am",-5262.3,14.1874,0.8
"Apr 19, 08:00 am",96962.4,205.84,1.1
"Apr 19, 09:00 am",105920,494.002,1.1
"Apr 19, 10:00 am",102758,840.236,1.1
"Apr 19, 11:00 am",106737,1010.63,1.1
"Apr 19, 12:00 pm",101169,1362.25,1.1
"Apr 19, 01:00 pm",101084,1694.59,1.1
"Apr 19, 02:00 pm",105237,1866.26,1.1
"Apr 19, 03:00 pm",104829,2058.59,1.1
"Apr 19, 04:00 pm",109144,1980.21,1.1
"Apr 19, 05:00 pm",111197,1904.03,1.1
"Apr 19, 06:00 pm",115954,1664.97,1.1
"Apr 19, 07:00 pm",117103,1425.93,1.1
"Apr 19, 08:00 pm",117534,1186.9,1.1
"Apr 19, 09:00 pm",118197,947.886,0.8
"Apr 19, 10:00 pm",118190,708.912,0.8
"Apr 19, 11:00 pm",118469,469.991,0.8
"Apr 20, 12:00 am",118458,231.169,0.7
"Apr 20, 01:00 am",115419,0,0.7
"Apr 20, 02:00 am",-618.288,0,0.7
"Apr 20, 03:00 am",-618.288,0,0.7
"Apr 20, 04:00 am",-618.288,0,0.7
"Apr 20, 05:00 am",-618.288,0,0.7
"Apr 20, 06:00 am",-618.288,0,0.8
"Apr 20, 07:00 am",-5589.9,27.1101,0.8
"Apr 20, 08:00 am",102012,242.93,1.1
"Apr 20, 09:00 am",104818,547.723,1.1
"Apr 20, 10:00 am",108396,612.346,1.1
"Apr 20, 11:00 am",100104,990.903,1.1
"Apr 20, 12:00 pm",104757,1186.59,1.1
"Apr 20, 01:00 pm",106271,1297.6,1.1
"Apr 20, 02:00 pm",99477.6,1672.95,1.1
"Apr 20, 03:00 pm",101268,1999.86,1.1
"Apr 20, 04:00 pm",104359,2247,1.1
"Apr 20, 05:00 pm",108729,2338.99,1.1
"Apr 20, 06:00 pm",115954,2099.92,1.1
"Apr 20, 07:00 pm",117539,1860.85,1.1
"Apr 20, 08:00 pm",117870,1621.79,1.1
"Apr 20, 09:00 pm",118200,1382.74,0.8
"Apr 20, 10:00 pm",118482,1143.71,0.8
"Apr 20, 11:00 pm",118684,904.703,0.8
"Apr 21, 12:00 am",118677,665.738,0.7
"Apr 21, 01:00 am",118669,426.835,0.7
"Apr 21, 02:00 am",118657,188.044,0.7
"Apr 21, 03:00 am",97562.3,0,0.7
"Apr 21, 04:00 am",-618.288,0,0.7
"Apr 21, 05:00 am",-618.288,0,0.7
"Apr 21, 06:00 am",-618.288,0,0.8
"Apr 21, 07:00 am",-5610.79,48.0904,0.8
"Apr 21, 08:00 am",108382,287.051,0.8
"Apr 21, 09:00 am",104375,606.117,0.8
"Apr 21, 10:00 am",101208,974.921,0.8
"Apr 21, 11:00 am",100094,1354.12,0.8
"Apr 21, 12:00 pm",99166.5,1737.14,0.8
"Apr 21, 01:00 pm",98947.9,2106.46,0.8
"Apr 21, 02:00 pm",100200,2442,0.8
"Apr 21, 03:00 pm",101909,2722.62,0.8
"Apr 21, 04:00 pm",109051,2903.88,0.8
"Apr 21, 05:00 pm",114508,2903.24,0.8
"Apr 21, 06:00 pm",115389,2664.15,0.8
"Apr 21, 07:00 pm",117119,2425.05,0.8
"Apr 21, 08:00 pm",117552,2185.95,0.8
"Apr 21, 09:00 pm",118217,1946.86,0.8
"Apr 21, 10:00 pm",118501,1707.77,0.8
"Apr 21, 11:00 pm",118704,1468.7,0.8
"Apr 22, 12:00 am",118907,1229.64,0.7
"Apr 22, 01:00 am",119062,990.612,0.7
"Apr 22, 02:00 am",119055,751.614,0.7
"Apr 22, 03:00 am",119153,512.666,0.7
"Apr 22, 04:00 am",119249,273.805,0.7
"Apr 22, 05:00 am",119127,35.1384,0.7
"Apr 22, 06:00 am",19057.5,0,0.8
"Apr 22, 07:00 am",-6043.87,46.8989,0.8
"Apr 22, 08:00 am",108855,286.331,0.8
"Apr 22, 09:00 am",104862,609.024,0.8
"Apr 22, 10:00 am",101831,979.944,0.8
"Apr 22, 11:00 am",100410,1368.51,0.8
"Apr 22, 12:00 pm",99152.7,1769.77,0.8
"Apr 22, 01:00 pm",98718.3,2163.41,0.8
"Apr 22, 02:00 pm",99006.9,2531.3,0.8
"Apr 22, 03:00 pm",101651,2846.59,0.8
"Apr 22, 04:00 pm",112513,2905.57,0.8
"Apr 22, 05:00 pm",114558,2904.93,0.8
"Apr 22, 06:00 pm",115974,2665.82,0.8
"Apr 22, 07:00 pm",117561,2426.7,0.8
"Apr 22, 08:00 pm",117892,2187.59,0.8
"Apr 22, 09:00 pm",118223,1948.49,0.8
"Apr 22, 10:00 pm",118220,1709.4,0.8
"Apr 22, 11:00 pm",118503,1470.32,0.8
"Apr 23, 12:00 am",118706,1231.26,0.7
"Apr 23, 01:00 am",118908,992.226,0.7
"Apr 23, 02:00 am",118902,753.224,0.7
"Apr 23, 03:00 am",118894,514.274,0.7
"Apr 23, 04:00 am",118676,275.415,0.7
"Apr 23, 05:00 am",118661,36.747,0.7
"Apr 23, 06:00 am",19885.6,0,0.8
"Apr 23, 07:00 am",-618.288,0,0.8
"Apr 23, 08:00 am",-618.288,0,1.1
"Apr 23, 09:00 am",10954.1,188.715,1.1
"Apr 23, 10:00 am",109255,240.621,1.1
"Apr 23, 11:00 am",106464,424.614,1.1
"Apr 23, 12:00 pm",106791,551.643,1.1
"Apr 23, 01:00 pm",107514,564.641,1.1
"Apr 23, 02:00 pm",107342,593.664,1.1
"Apr 23, 03:00 pm",108227,612.387,1.1
"Apr 23, 04:00 pm",109919,530.005,1.1
"Apr 23, 05:00 pm",111294,448.85,1.1
"Apr 23, 06:00 pm",115872,210.119,1.1
"Apr 23, 07:00 pm",105851,0,1.1
"Apr 23, 08:00 pm",-618.288,0,1.1
"Apr 23, 09:00 pm",-618.288,0,0.8
"Apr 23, 10:00 pm",-618.288,0,0.8
"Apr 23, 11:00 pm",-618.288,0,0.8
"Apr 24, 12:00 am",-618.288,0,0.7
"Apr 24, 01:00 am",-618.288,0,0.7
"Apr 24, 02:00 am",-618.288,0,0.7
"Apr 24, 03:00 am",-618.288,0,0.7
"Apr 24, 04:00 am",-618.288,0,0.7
"Apr 24, 05:00 am",-618.288,0,0.7
"Apr 24, 06:00 am",-618.288,0,0.8
"Apr 24, 07:00 am",-5167.11,10.7264,0.8
"Apr 24, 08:00 am",96403.2,181.652,1.1
"Apr 24, 09:00 am",107147,445.765,1.1
"Apr 24, 10:00 am",104934,765.563,1.1
"Apr 24, 11:00 am",103402,1093.25,1.1
"Apr 24, 12:00 pm",102212,1435.34,1.1
"Apr 24, 01:00 pm",102641,1765.25,1.1
"Apr 24, 02:00 pm",103445,2070.44,1.1
"Apr 24, 03:00 pm",108290,2191.73,1.1
"Apr 24, 04:00 pm",109913,2291.18,1.1
"Apr 24, 05:00 pm",112255,2224.18,1.1
"Apr 24, 06:00 pm",116402,1985.14,1.1
"Apr 24, 07:00 pm",117516,1746.1,1.1
"Apr 24, 08:00 pm",117846,1507.08,1.1
"Apr 24, 09:00 pm",118175,1268.07,0.8
"Apr 24, 10:00 pm",118665,1029.07,0.8
"Apr 24, 11:00 pm",118866,790.106,0.8
"Apr 25, 12:00 am",119018,551.188,0.7
"Apr 25, 01:00 am",119114,312.347,0.7
"Apr 25, 02:00 am",119206,73.6698,0.7
"Apr 25, 03:00 am",40259.1,0,0.7
"Apr 25, 04:00 am",-618.288,0,0.7
"Apr 25, 05:00 am",-618.288,0,0.7
"Apr 25, 06:00 am",-1655.5,0,0.8
"Apr 25, 07:00 am",-4962.15,12.3223,0.8
"Apr 25, 08:00 am",106457,192.825,1.1
"Apr 25, 09:00 am",106879,467.98,1.1
"Apr 25, 10:00 am",104050,797.062,1.1
"Apr 25, 11:00 am",101865,1167.07,1.1
"Apr 25, 12:00 pm",101046,1540.23,1.1
"Apr 25, 01:00 pm",101326,1887.69,1.1
"Apr 25, 02:00 pm",101655,2202.9,1.1
"Apr 25, 03:00 pm",104142,2458.66,1.1
"Apr 25, 04:00 pm",106987,2615.65,1.1
"Apr 25, 05:00 pm",110547,2612.48,1.1
"Apr 25, 06:00 pm",116432,2373.4,1.1
"Apr 25, 07:00 pm",117881,2134.3,1.1
"Apr 25, 08:00 pm",118212,1895.22,1.1
"Apr 25, 09:00 pm",118495,1656.14,0.8
"Apr 25, 10:00 pm",118699,1417.08,0.8
"Apr 25, 11:00 pm",118694,1178.04,0.8
"Apr 26, 12:00 am",118896,939.02,0.7
"Apr 26, 01:00 am",119049,700.037,0.7
"Apr 26, 02:00 am",119041,461.113,0.7
"Apr 26, 03:00 am",119135,222.288,0.7
"Apr 26, 04:00 am",112528,0,0.7
"Apr 26, 05:00 am",-618.288,0,0.7
"Apr 26, 06:00 am",-2468.06,0,0.8
"Apr 26, 07:00 am",22003.6,71.9384,0.8
"Apr 26, 08:00 am",108604,321.231,1.1
"Apr 26, 09:00 am",104150,664.475,1.1
"Apr 26, 10:00 am",100488,1066.97,1.1
"Apr 26, 11:00 am",98905.8,1473.55,1.1
"Apr 26, 12:00 pm",97051.8,1902.63,1.1
"Apr 26, 01:00 pm",97412.5,2324.52,1.1
"Apr 26, 02:00 pm",98012,2716.28,1.1
"Apr 26, 03:00 pm",108990,2905.29,1.1
"Apr 26, 04:00 pm",113269,2904.66,1.1
"Apr 26, 05:00 pm",115278,2904.02,1.1
"Apr 26, 06:00 pm",115971,2664.91,1.1
"Apr 26, 07:00 pm",117557,2425.8,1.1
"Apr 26, 08:00 pm",118223,2186.69,1.1
"Apr 26, 09:00 pm",118507,1947.59,0.8
"Apr 26, 10:00 pm",118919,1708.49,0.8
"Apr 26, 11:00 pm",119075,1469.41,0.8
"Apr 27, 12:00 am",119176,1230.35,0.7
"Apr 27, 01:00 am",119171,991.307,0.7
"Apr 27, 02:00 am",119271,752.3,0.7
"Apr 27, 03:00 am",119263,513.345,0.7
"Apr 27, 04:00 am",119314,274.479,0.7
"Apr 27, 05:00 am",119298,35.8042,0.7
"Apr 27, 06:00 am",16942.2,0,0.8
"Apr 27, 07:00 am",49586.8,178.327,0.8
"Apr 27, 08:00 am",107242,492.422,1.1
"Apr 27, 09:00 am",103029,880.036,1.1
"Apr 27, 10:00 am",99773.1,1312.05,1.1
"Apr 27, 11:00 am",98301.5,1758.87,1.1
"Apr 27, 12:00 pm",97469.2,2208.13,1.1
"Apr 27, 01:00 pm",97816.8,2637.5,1.1
"Apr 27, 02:00 pm",107011,2906.88,1.1
"Apr 27, 03:00 pm",112019,2906.25,1.1
"Apr 27, 04:00 pm",113290,2905.61,1.1
"Apr 27, 05:00 pm",114620,2904.97,1.1
"Apr 27, 06:00 pm",115974,2665.86,1.1
"Apr 27, 07:00 pm",117561,2426.74,1.1
"Apr 27, 08:00 pm",118227,2187.63,1.1
"Apr 27, 09:00 pm",118224,1948.52,0.8
"Apr 27, 10:00 pm",118220,1709.43,0.8
"Apr 27, 11:00 pm",118216,1470.36,0.8
"Apr 28, 12:00 am",118499,1231.31,0.7
"Apr 28, 01:00 am",118908,992.267,0.7
"Apr 28, 02:00 am",119062,753.261,0.7
"Apr 28, 03:00 am",119160,514.305,0.7
"Apr 28, 04:00 am",119150,275.438,0.7
"Apr 28, 05:00 am",119028,36.7644,0.7
"Apr 28, 06:00 am",17706,0,0.8
"Apr 28, 07:00 am",45171.7,154.329,0.8
"Apr 28, 08:00 am",105729,449.284,0.8
"Apr 28, 09:00 am",101304,815.736,0.8
"Apr 28, 10:00 am",98625.8,1228.34,0.8
"Apr 28, 11:00 am",98207.3,1633.4,0.8
"Apr 28, 12:00 pm",97975.9,2026.23,0.8
"Apr 28, 01:00 pm",97605.7,2409.34,0.8
"Apr 28, 02:00 pm",97466.9,2774.8,0.8
"Apr 28, 03:00 pm",107352,2906.37,0.8
"Apr 28, 04:00 pm",110554,2905.74,0.8
"Apr 28, 05:00 pm",113113,2905.1,0.8
"Apr 28, 06:00 pm",114796,2666,0.8
"Apr 28, 07:00 pm",116655,2426.89,0.8
"Apr 28, 08:00 pm",117123,2187.79,0.8
"Apr 28, 09:00 pm",117556,1948.69,0.8
"Apr 28, 10:00 pm",117886,1709.61,0.8
"Apr 28, 11:00 pm",118504,1470.53,0.8
"Apr 29, 12:00 am",118707,1231.47,0.7
"Apr 29, 01:00 am",118909,992.43,0.7
"Apr 29, 02:00 am",118903,753.427,0.7
"Apr 29, 03:00 am",119054,514.473,0.7
"Apr 29, 04:00 am",119044,275.608,0.7
"Apr 29, 05:00 am",118869,36.9356,0.7
"Apr 29, 06:00 am",18058.6,0,0.8
"Apr 29, 07:00 am",36316.9,106.683,0.8
"Apr 29, 08:00 am",107385,363.444,0.8
"Apr 29, 09:00 am",103858,698.363,0.8
"Apr 29, 10:00 am",100687,1080.27,0.8
"Apr 29, 11:00 am",98365.6,1498.4,0.8
"Apr 29, 12:00 pm",96921.1,1930.12,0.8
"Apr 29, 01:00 pm",96676.1,2351.2,0.8
"Apr 29, 02:00 pm",98277.7,2736.77,0.8
"Apr 29, 03:00 pm",108036,2906.37,0.8
"Apr 29, 04:00 pm",111974,2905.74,0.8
"Apr 29, 05:00 pm",113885,2905.1,0.8
"Apr 29, 06:00 pm",115975,2665.98,0.8
"Apr 29, 07:00 pm",117562,2426.87,0.8
"Apr 29, 08:00 pm",117893,2187.76,0.8
"Apr 29, 09:00 pm",118511,1948.65,0.8
"Apr 29, 10:00 pm",118508,1709.56,0.8
"Apr 29, 11:00 pm",118711,1470.48,0.8
"Apr 30, 12:00 am",118914,1231.41,0.7
"Apr 30, 01:00 am",118909,992.373,0.7
"Apr 30, 02:00 am",119062,753.367,0.7
"Apr 30, 03:00 am",119161,514.41,0.7
"Apr 30, 04:00 am",119256,275.54,0.7
"Apr 30, 05:00 am",119241,36.8603,0.7
"Apr 30, 06:00 am",17958.1,0,0.8
"Apr 30, 07:00 am",35038.7,104.474,0.8
"Apr 30, 08:00 am",108803,364.708,1.1
"Apr 30, 09:00 am",104923,703.233,1.1
"Apr 30, 10:00 am",102824,1081.62,1.1
"Apr 30, 11:00 am",102658,1449.42,1.1
"Apr 30, 12:00 pm",102362,1806.89,1.1
"Apr 30, 01:00 pm",101116,2195.46,1.1
"Apr 30, 02:00 pm",102151,2558.52,1.1
"Apr 30, 03:00 pm",105154,2853.53,1.1
"Apr 30, 04:00 pm",115307,2905.68,1.1
"Apr 30, 05:00 pm",111843,2905.05,1.1
