"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Apr 2, 12:00 pm",93726.9,1780.76,-0.253605
"Apr 2, 01:00 pm",100797,1916.29,-0.217635
"Apr 2, 02:00 pm",103296,1836.68,-0.216379
"Apr 2, 03:00 pm",106958,1601.86,-0.135711
"Apr 2, 04:00 pm",103117,1560.31,-0.0146782
"Apr 2, 05:00 pm",110750,1325.52,0.715439
"Apr 2, 06:00 pm",112922,1090.75,1.52473
"Apr 2, 07:00 pm",114074,855.994,2.02071
"Apr 2, 08:00 pm",114991,621.283,1.81125
"Apr 2, 09:00 pm",115738,386.639,1.57451
"Apr 2, 10:00 pm",116053,152.131,1.23453
"Apr 2, 11:00 pm",80195.6,0,1.05231
"Apr 3, 12:00 am",-607.2,0,0.928355
"Apr 3, 01:00 am",-607.2,0,0.873244
"Apr 3, 02:00 am",-607.2,0,0.796468
"Apr 3, 03:00 am",-607.2,0,0.786626
"Apr 3, 04:00 am",-607.2,0,0.822286
"Apr 3, 05:00 am",-607.2,0,1.19729
"Apr 3, 06:00 am",-607.2,0,1.46733
"Apr 3, 07:00 am",-4806.36,0.854154,1.02845
"Apr 3, 08:00 am",83649.9,223.364,0.303735
"Apr 3, 09:00 am",103397,548.499,-0.025135
"Apr 3, 10:00 am",100099,932.213,-0.173548
"Apr 3, 11:00 am",99123.7,1323.39,-0.265115
"Apr 3, 12:00 pm",98084.3,1722.91,-0.400395
"Apr 3, 01:00 pm",98574.2,2111.12,-0.360744
"Apr 3, 02:00 pm",99887.1,2465.95,-0.237936
"Apr 3, 03:00 pm",102885,2748.98,-0.141319
"Apr 3, 04:00 pm",106197,2917.43,0.152835
"Apr 3, 05:00 pm",109925,2889.11,0.735011
"Apr 3, 06:00 pm",114796,2654.23,1.18032
"Apr 3, 07:00 pm",115760,2419.36,1.56611
"Apr 3, 08:00 pm",116085,2184.49,1.46832
"Apr 3, 09:00 pm",116364,1949.63,1.31281
"Apr 3, 10:00 pm",116564,1714.78,1.10731
"Apr 3, 11:00 pm",116763,1479.95,0.998543
"Apr 4, 12:00 am",116758,1245.14,0.935608
"Apr 4, 01:00 am",116753,1010.35,0.939964
"Apr 4, 02:00 am",116903,775.61,0.868121
"Apr 4, 03:00 am",117104,540.917,0.872239
"Apr 4, 04:00 am",117154,306.315,0.989905
"Apr 4, 05:00 am",117169,71.8939,1.28638
"Apr 4, 06:00 am",39183.8,0,1.69699
"Apr 4, 07:00 am",-5986.59,47.1389,1.52291
"Apr 4, 08:00 am",106504,340.954,0.812234
"Apr 4, 09:00 am",102370,733.932,0.218185
"Apr 4, 10:00 am",98831.9,1181.86,0.0817782
"Apr 4, 11:00 am",96810.7,1645.61,0.0179892
"Apr 4, 12:00 pm",95635,2119.45,-0.0702815
"Apr 4, 01:00 pm",95585.8,2582.61,-0.137078
"Apr 4, 02:00 pm",96621.9,3013.65,0.0117239
"Apr 4, 03:00 pm",105539,3329.61,0.0654947
"Apr 4, 04:00 pm",112625,3328.9,0.206804
"Apr 4, 05:00 pm",114948,3328.18,0.930153
"Apr 4, 06:00 pm",115572,3093.26,1.3937
"Apr 4, 07:00 pm",116391,2858.34,1.77758
"Apr 4, 08:00 pm",116592,2623.43,1.72926
"Apr 4, 09:00 pm",116589,2388.52,1.33925
"Apr 4, 10:00 pm",116790,2153.62,1.0269
"Apr 4, 11:00 pm",117048,1918.73,0.900902
"Apr 5, 12:00 am",117148,1683.86,0.757342
"Apr 5, 01:00 am",117205,1449,0.683614
"Apr 5, 02:00 am",117200,1214.16,0.673971
"Apr 5, 03:00 am",117224,979.352,0.677326
"Apr 5, 04:00 am",117217,744.586,0.741511
"Apr 5, 05:00 am",117209,509.881,1.04702
"Apr 5, 06:00 am",117002,275.282,1.35572
"Apr 5, 07:00 am",111060,210.132,1.27796
"Apr 5, 08:00 am",106193,493.38,0.850867
"Apr 5, 09:00 am",101003,869.693,0.145296
"Apr 5, 10:00 am",97437.3,1297.87,-0.145073
"Apr 5, 11:00 am",96108.1,1738.79,-0.247044
"Apr 5, 12:00 pm",95014.8,2187.35,-0.252581
"Apr 5, 01:00 pm",101770,2431.22,-0.260783
"Apr 5, 02:00 pm",102676,2635.04,-0.20937
"Apr 5, 03:00 pm",99964.7,2944.6,-0.047345
"Apr 5, 04:00 pm",105907,2994.7,0.212679
"Apr 5, 05:00 pm",109855,2916.85,0.928258
"Apr 5, 06:00 pm",114349,2681.96,1.33781
"Apr 5, 07:00 pm",115020,2447.07,1.88616
"Apr 5, 08:00 pm",115445,2212.19,1.63011
"Apr 5, 09:00 pm",115770,1977.32,1.36221
"Apr 5, 10:00 pm",116095,1742.46,1.18617
"Apr 5, 11:00 pm",116373,1507.61,1.00947
"Apr 6, 12:00 am",116572,1272.78,1.06882
"Apr 6, 01:00 am",116566,1037.98,0.973121
"Apr 6, 02:00 am",116763,803.212,0.760806
"Apr 6, 03:00 am",116755,568.501,0.733162
"Apr 6, 04:00 am",116745,333.876,0.8218
"Apr 6, 05:00 am",116731,99.4159,1.04913
"Apr 6, 06:00 am",54027,0,1.25961
"Apr 6, 07:00 am",-607.2,0,0.908493
"Apr 6, 08:00 am",-607.2,0,0.491437
"Apr 6, 09:00 am",-2376.5,0,0.0345241
"Apr 6, 10:00 am",-1648.35,0,-0.149252
"Apr 6, 11:00 am",-818.16,0,-0.228532
"Apr 6, 12:00 pm",-607.2,0,-0.252888
"Apr 6, 01:00 pm",-607.2,0,-0.264356
"Apr 6, 02:00 pm",-607.2,0,-0.246587
"Apr 6, 03:00 pm",-2788.47,0,-0.218595
"Apr 6, 04:00 pm",-818.16,0,-0.000331462
"Apr 6, 05:00 pm",-607.2,0,0.380957
"Apr 6, 06:00 pm",-607.2,0,0.997547
"Apr 6, 07:00 pm",-607.2,0,1.68846
"Apr 6, 08:00 pm",-607.2,0,1.70093
"Apr 6, 09:00 pm",-607.2,0,1.39108
"Apr 6, 10:00 pm",-607.2,0,1.07994
"Apr 6, 11:00 pm",-607.2,0,0.960156
"Apr 7, 12:00 am",-607.2,0,0.970314
"Apr 7, 01:00 am",-607.2,0,0.807729
"Apr 7, 02:00 am",-607.2,0,0.764341
"Apr 7, 03:00 am",-607.2,0,0.746403
"Apr 7, 04:00 am",-607.2,0,0.776111
"Apr 7, 05:00 am",-607.2,0,0.902312
"Apr 7, 06:00 am",-607.2,0,0.908199
"Apr 7, 07:00 am",-607.2,0,0.60317
"Apr 7, 08:00 am",7481.61,132.892,0.21284
"Apr 7, 09:00 am",104254,444.546,-0.00137893
"Apr 7, 10:00 am",101711,815.406,-0.000757153
"Apr 7, 11:00 am",100291,1207.97,-0.000343075
"Apr 7, 12:00 pm",111993,973.361,-0.00595536
"Apr 7, 01:00 pm",98787.2,1199.28,-0.00034407
"Apr 7, 02:00 pm",101305,1552.27,-0.000412419
"Apr 7, 03:00 pm",103035,1853.35,-0.000349047
"Apr 7, 04:00 pm",105942,2063.65,0.0322225
"Apr 7, 05:00 pm",110321,2100.02,0.693082
"Apr 7, 06:00 pm",115497,1865.23,1.36745
"Apr 7, 07:00 pm",116314,1630.44,1.98016
"Apr 7, 08:00 pm",116513,1395.68,1.73478
"Apr 7, 09:00 pm",116711,1160.93,1.58897
"Apr 7, 10:00 pm",116862,926.213,1.3656
"Apr 7, 11:00 pm",116959,691.538,1.07663
"Apr 8, 12:00 am",117051,456.928,0.890377
"Apr 8, 01:00 am",117096,222.431,0.814377
"Apr 8, 02:00 am",112284,0,0.769429
"Apr 8, 03:00 am",-607.2,0,0.768892
"Apr 8, 04:00 am",-607.2,0,0.940997
"Apr 8, 05:00 am",-607.2,0,1.30554
"Apr 8, 06:00 am",-607.2,0,1.55217
"Apr 8, 07:00 am",-607.2,0,1.4635
"Apr 8, 08:00 am",-3593.9,0,0.889141
"Apr 8, 09:00 am",-1298.62,0,0.594495
"Apr 8, 10:00 am",13346.1,253.259,0.667263
"Apr 8, 11:00 am",111105,298.192,0.595425
"Apr 8, 12:00 pm",109781,410.387,0.578609
"Apr 8, 01:00 pm",101940,801.835,0.541045
"Apr 8, 02:00 pm",109547,899.206,0.580654
"Apr 8, 03:00 pm",111127,905.065,0.601324
"Apr 8, 04:00 pm",112191,871.381,0.756312
"Apr 8, 05:00 pm",116072,636.737,1.16941
"Apr 8, 06:00 pm",116677,402.162,1.8831
"Apr 8, 07:00 pm",116921,167.714,2.60854
"Apr 8, 08:00 pm",88392.4,0,2.09095
"Apr 8, 09:00 pm",-607.2,0,1.72107
"Apr 8, 10:00 pm",-607.2,0,1.21538
"Apr 8, 11:00 pm",-607.2,0,1.02887
"Apr 9, 12:00 am",-607.2,0,0.795495
"Apr 9, 01:00 am",-607.2,0,0.685295
"Apr 9, 02:00 am",-607.2,0,0.646743
"Apr 9, 03:00 am",-607.2,0,0.685377
"Apr 9, 04:00 am",-607.2,0,0.688235
"Apr 9, 05:00 am",-607.2,0,0.957232
"Apr 9, 06:00 am",-607.2,0,1.36639
"Apr 9, 07:00 am",-607.2,0,1.10463
"Apr 9, 08:00 am",-607.2,0,0.705099
"Apr 9, 09:00 am",-607.2,0,0.24283
"Apr 9, 10:00 am",-607.2,0,-0.00665246
"Apr 9, 11:00 am",-607.2,0,-0.0202295
"Apr 9, 12:00 pm",-607.2,0,-0.000438631
"Apr 9, 01:00 pm",-607.2,0,-0.00036265
"Apr 9, 02:00 pm",-3062.87,0,-0.000335775
"Apr 9, 03:00 pm",37295.7,259.577,-0.000333784
"Apr 9, 04:00 pm",110109,472.516,0.000269416
"Apr 9, 05:00 pm",112769,528.033,0.28821
"Apr 9, 06:00 pm",116777,293.66,1.14917
"Apr 9, 07:00 pm",116968,59.4792,1.99959
"Apr 9, 08:00 pm",31347.2,0,1.85022
"Apr 9, 09:00 pm",-607.2,0,1.44644
"Apr 9, 10:00 pm",-607.2,0,0.995858
"Apr 9, 11:00 pm",-607.2,0,0.770688
"Apr 10, 12:00 am",-607.2,0,0.639516
"Apr 10, 01:00 am",-607.2,0,0.542407
"Apr 10, 02:00 am",-607.2,0,0.571329
"Apr 10, 03:00 am",-607.2,0,0.58242
"Apr 10, 04:00 am",-607.2,0,0.611291
"Apr 10, 05:00 am",-607.2,0,1.08914
"Apr 10, 06:00 am",-607.2,0,1.37514
"Apr 10, 07:00 am",-6018.46,47.417,1.01242
"Apr 10, 08:00 am",108971,303.297,0.503088
"Apr 10, 09:00 am",106344,643.272,0.0868457
"Apr 10, 10:00 am",104460,1027.5,0.00851084
"Apr 10, 11:00 am",105808,1372.1,-0.041234
"Apr 10, 12:00 pm",104004,1758.67,-0.0425625
"Apr 10, 01:00 pm",103045,2161.24,-0.00157668
"Apr 10, 02:00 pm",104554,2518.84,-0.00155512
"Apr 10, 03:00 pm",106184,2828.45,-0.01407
"Apr 10, 04:00 pm",108955,3044.71,-0.0226801
"Apr 10, 05:00 pm",112288,3084.77,0.425003
"Apr 10, 06:00 pm",116808,2849.88,1.09162
"Apr 10, 07:00 pm",117182,2615,2.01429
"Apr 10, 08:00 pm",117209,2380.13,1.97456
"Apr 10, 09:00 pm",117205,2145.27,1.64053
"Apr 10, 10:00 pm",117202,1910.42,1.02896
"Apr 10, 11:00 pm",117228,1675.59,0.879755
"Apr 11, 12:00 am",117233,1440.77,0.691559
"Apr 11, 01:00 am",117228,1205.98,0.666256
"Apr 11, 02:00 am",117222,971.217,0.62606
"Apr 11, 03:00 am",117215,736.496,0.677195
"Apr 11, 04:00 am",117206,501.837,0.811149
"Apr 11, 05:00 am",117195,267.283,1.20894
"Apr 11, 06:00 am",117173,32.9417,1.63347
"Apr 11, 07:00 am",15782.3,61.1088,1.2257
"Apr 11, 08:00 am",108003,341.412,0.694184
"Apr 11, 09:00 am",104216,707.353,0.455349
"Apr 11, 10:00 am",100840,1124.55,0.270882
"Apr 11, 11:00 am",98768.8,1563.14,0.175173
"Apr 11, 12:00 pm",104452,1835.28,0.183886
"Apr 11, 01:00 pm",97448.2,2276.89,0.17728
"Apr 11, 02:00 pm",99049,2685.75,0.210879
"Apr 11, 03:00 pm",101046,3046.37,0.427928
"Apr 11, 04:00 pm",104357,3322.06,0.499598
"Apr 11, 05:00 pm",115327,3328.09,0.748929
"Apr 11, 06:00 pm",115572,3093.17,1.18224
"Apr 11, 07:00 pm",116391,2858.25,1.72776
"Apr 11, 08:00 pm",116592,2623.33,1.78948
"Apr 11, 09:00 pm",116589,2388.43,1.38195
"Apr 11, 10:00 pm",116586,2153.54,0.959745
"Apr 11, 11:00 pm",116786,1918.65,0.848473
"Apr 12, 12:00 am",116939,1683.78,0.908918
"Apr 12, 01:00 am",117144,1448.93,0.743598
"Apr 12, 02:00 am",117139,1214.09,0.678535
"Apr 12, 03:00 am",117194,979.285,0.700448
"Apr 12, 04:00 am",117187,744.521,0.861583
"Apr 12, 05:00 am",117179,509.818,1.17221
"Apr 12, 06:00 am",117002,275.219,1.48277
"Apr 12, 07:00 am",111206,213.894,1.20134
"Apr 12, 08:00 am",107244,473.962,0.674535
"Apr 12, 09:00 am",102992,828.39,0.485645
"Apr 12, 10:00 am",100303,1235.13,0.182182
"Apr 12, 11:00 am",99671,1643.03,0.0462398
"Apr 12, 12:00 pm",99014.8,2052.56,0.0370298
"Apr 12, 01:00 pm",99084.8,2445.07,0.0473164
"Apr 12, 02:00 pm",99541.9,2826.64,0.0654997
"Apr 12, 03:00 pm",102398,3148.49,0.142631
"Apr 12, 04:00 pm",111028,3328.89,0.357579
"Apr 12, 05:00 pm",115329,3328.18,0.66253
"Apr 12, 06:00 pm",115900,3093.25,1.17341
"Apr 12, 07:00 pm",116391,2858.33,1.7722
"Apr 12, 08:00 pm",116592,2623.41,1.79296
"Apr 12, 09:00 pm",116793,2388.5,1.4733
"Apr 12, 10:00 pm",116790,2153.61,1.15727
"Apr 12, 11:00 pm",116786,1918.73,1.10432
"Apr 13, 12:00 am",116783,1683.86,0.776833
"Apr 13, 01:00 am",116935,1449.01,0.824771
"Apr 13, 02:00 am",117139,1214.17,0.898921
"Apr 13, 03:00 am",117194,979.364,0.91703
"Apr 13, 04:00 am",117217,744.598,1.10621
"Apr 13, 05:00 am",117209,509.893,1.10933
"Apr 13, 06:00 am",117002,275.294,1.18861
"Apr 13, 07:00 am",111729,158.995,0.98334
"Apr 13, 08:00 am",108335,373.315,0.482442
"Apr 13, 09:00 am",104608,679.541,0.0576326
"Apr 13, 10:00 am",102204,1040.13,-0.000393839
"Apr 13, 11:00 am",100735,1423.35,-0.000391185
"Apr 13, 12:00 pm",99938.2,1811.75,-0.000333121
"Apr 13, 01:00 pm",99551,2193.06,-0.000333453
"Apr 13, 02:00 pm",99815.2,2567.82,-0.000332457
"Apr 13, 03:00 pm",102893,2873.91,0.0167098
"Apr 13, 04:00 pm",106175,3073.36,0.258225
"Apr 13, 05:00 pm",110085,3089.01,0.730937
"Apr 13, 06:00 pm",115570,2854.1,1.19056
"Apr 13, 07:00 pm",116593,2619.18,1.71199
"Apr 13, 08:00 pm",116951,2384.27,1.70981
"Apr 13, 09:00 pm",117052,2149.36,1.42246
"Apr 13, 10:00 pm",117153,1914.47,1.11753
"Apr 13, 11:00 pm",117210,1679.59,1.02148
"Apr 14, 12:00 am",117236,1444.73,0.802151
"Apr 14, 01:00 am",117261,1209.89,0.76802
"Apr 14, 02:00 am",117255,975.08,0.739975
"Apr 14, 03:00 am",117257,740.311,0.706054
"Apr 14, 04:00 am",117248,505.604,0.765368
"Apr 14, 05:00 am",117237,270.998,0.849178
"Apr 14, 06:00 am",117182,36.6037,0.880869
"Apr 14, 07:00 am",15336.7,21.7331,0.689011
"Apr 14, 08:00 am",99536.7,247.903,0.0328871
"Apr 14, 09:00 am",105039,569.402,-0.00167423
"Apr 14, 10:00 am",102676,944.24,-0.172923
"Apr 14, 11:00 am",101600,1320.57,-0.215657
"Apr 14, 12:00 pm",100329,1713.59,-0.248456
"Apr 14, 01:00 pm",99856.6,2104,-0.274455
"Apr 14, 02:00 pm",101193,2460.67,-0.252597
"Apr 14, 03:00 pm",102790,2770.13,-0.0472696
"Apr 14, 04:00 pm",105802,2987.06,-0.000324162
"Apr 14, 05:00 pm",110259,3028.99,0.432941
"Apr 14, 06:00 pm",115900,2794.07,1.07484
"Apr 14, 07:00 pm",116798,2559.15,1.77329
"Apr 14, 08:00 pm",116952,2324.24,1.78511
"Apr 14, 09:00 pm",117054,2089.33,1.41739
"Apr 14, 10:00 pm",117154,1854.44,0.991074
"Apr 14, 11:00 pm",117150,1619.56,0.811648
"Apr 15, 12:00 am",117207,1384.71,0.680762
"Apr 15, 01:00 am",117202,1149.87,0.626461
"Apr 15, 02:00 am",117226,915.072,0.621585
"Apr 15, 03:00 am",117218,680.317,0.613296
"Apr 15, 04:00 am",117239,445.629,0.679603
"Apr 15, 05:00 am",117197,211.062,0.830661
"Apr 15, 06:00 am",107417,0,1.31954
"Apr 15, 07:00 am",-5707.87,34.9069,1.22492
"Apr 15, 08:00 am",103454,273.614,0.765115
"Apr 15, 09:00 am",103852,603.339,0.401721
"Apr 15, 10:00 am",100101,987.595,0.157397
"Apr 15, 11:00 am",98366.4,1380.69,0.0909997
"Apr 15, 12:00 pm",97040.8,1788.28,0.104124
"Apr 15, 01:00 pm",96647.2,2187.7,0.0145614
"Apr 15, 02:00 pm",97444.3,2568.25,0.058181
"Apr 15, 03:00 pm",99318.5,2897.94,0.27982
"Apr 15, 04:00 pm",102591,3139.27,0.453847
"Apr 15, 05:00 pm",107630,3216.5,0.847039
"Apr 15, 06:00 pm",114818,2981.59,1.29369
"Apr 15, 07:00 pm",115782,2746.67,2
"Apr 15, 08:00 pm",116108,2511.77,1.89517
"Apr 15, 09:00 pm",116387,2276.87,1.4141
"Apr 15, 10:00 pm",116588,2041.98,1.05281
"Apr 15, 11:00 pm",116788,1807.1,0.893556
"Apr 16, 12:00 am",116941,1572.23,0.719298
"Apr 16, 01:00 am",116936,1337.39,0.655932
"Apr 16, 02:00 am",117035,1102.56,0.616042
"Apr 16, 03:00 am",117029,867.778,0.616136
"Apr 16, 04:00 am",117125,633.037,0.68645
"Apr 16, 05:00 am",117012,398.376,1.06781
"Apr 16, 06:00 am",116534,163.858,1.39821
"Apr 16, 07:00 am",109496,112.531,1.29534
"Apr 16, 08:00 am",104394,385.959,0.82991
"Apr 16, 09:00 am",99715.6,744.985,0.35664
"Apr 16, 10:00 am",95518.3,1152.37,0.142465
"Apr 16, 11:00 am",93979.1,1576.27,0.0952112
"Apr 16, 12:00 pm",92668.5,2010.33,0.0317672
"Apr 16, 01:00 pm",93211.6,2433.46,-0.0480922
"Apr 16, 02:00 pm",93925.6,2822.85,-0.0936278
"Apr 16, 03:00 pm",96690.1,3160.36,-0.0588118
"Apr 16, 04:00 pm",104660,3329.83,0.134179
"Apr 16, 05:00 pm",111103,3329.12,0.446167
"Apr 16, 06:00 pm",113324,3094.22,1.04701
"Apr 16, 07:00 pm",114565,2859.31,1.74354
"Apr 16, 08:00 pm",115025,2624.42,1.90838
"Apr 16, 09:00 pm",115022,2389.53,1.45017
"Apr 16, 10:00 pm",115019,2154.65,0.967918
"Apr 16, 11:00 pm",115016,1919.79,0.775487
"Apr 17, 12:00 am",115440,1684.94,0.527293
"Apr 17, 01:00 am",115764,1450.1,0.499767
"Apr 17, 02:00 am",116087,1215.28,0.459358
"Apr 17, 03:00 am",116363,980.487,0.507884
"Apr 17, 04:00 am",116560,745.733,0.621965
"Apr 17, 05:00 am",116552,511.039,0.966729
"Apr 17, 06:00 am",116056,276.451,1.45357
"Apr 17, 07:00 am",109943,194.26,0.933612
"Apr 17, 08:00 am",105324,431.35,0.557979
"Apr 17, 09:00 am",101102,750.426,0.237988
"Apr 17, 10:00 am",97335.9,1114.04,0.144352
"Apr 17, 11:00 am",96739.7,1473.15,0.0453293
"Apr 17, 12:00 pm",96021.2,1829.88,0.0477624
"Apr 17, 01:00 pm",96032.7,2163.46,0.0706661
"Apr 17, 02:00 pm",94792.2,2531.33,0.12708
"Apr 17, 03:00 pm",97896,2831.85,0.130507
"Apr 17, 04:00 pm",101505,3017.91,0.45182
"Apr 17, 05:00 pm",106457,3016.24,0.698732
"Apr 17, 06:00 pm",112730,2781.36,1.29066
"Apr 17, 07:00 pm",114559,2546.47,2.08415
"Apr 17, 08:00 pm",115019,2311.59,1.97706
"Apr 17, 09:00 pm",115772,2076.71,1.45348
"Apr 17, 10:00 pm",115768,1841.85,1.07062
"Apr 17, 11:00 pm",115764,1607,0.926484
"Apr 18, 12:00 am",116088,1372.17,0.785735
"Apr 18, 01:00 am",116365,1137.36,0.694759
"Apr 18, 02:00 am",116563,902.578,0.695754
"Apr 18, 03:00 am",116759,667.841,0.723412
"Apr 18, 04:00 am",116907,433.17,0.851101
"Apr 18, 05:00 am",116895,198.622,1.16469
"Apr 18, 06:00 am",101584,0,1.56922
"Apr 18, 07:00 am",-4788.49,0.249828,1.02332
"Apr 18, 08:00 am",82061.6,245.627,0.624076
"Apr 18, 09:00 am",101964,579.806,0.414095
"Apr 18, 10:00 am",98674.4,965.391,0.373299
"Apr 18, 11:00 am",95770.8,1383.88,0.341649
"Apr 18, 12:00 pm",94645.3,1809.97,0.401282
"Apr 18, 01:00 pm",94542,2222.07,0.539601
"Apr 18, 02:00 pm",96321.9,2592.27,0.608411
"Apr 18, 03:00 pm",99358.8,2896.7,0.696303
"Apr 18, 04:00 pm",109306,2661.84,0.833932
"Apr 18, 05:00 pm",109625,2426.97,1.10505
"Apr 18, 06:00 pm",112730,2192.11,1.66052
"Apr 18, 07:00 pm",114558,1957.24,2.70752
"Apr 18, 08:00 pm",115017,1722.38,2.03618
"Apr 18, 09:00 pm",115441,1487.54,1.5278
"Apr 18, 10:00 pm",115764,1252.72,1.16602
"Apr 18, 11:00 pm",116369,1017.91,1.05016
"Apr 19, 12:00 am",116566,783.147,0.863524
"Apr 19, 01:00 am",116558,548.436,0.816208
"Apr 19, 02:00 am",116752,313.813,0.730016
"Apr 19, 03:00 am",116894,79.3627,0.71747
"Apr 19, 04:00 am",43505.9,0,0.794727
"Apr 19, 05:00 am",-607.2,0,0.968403
"Apr 19, 06:00 am",-607.2,0,1.28416
"Apr 19, 07:00 am",-5239.33,15.6839,0.94555
"Apr 19, 08:00 am",95108.8,210.693,0.730262
"Apr 19, 09:00 am",103894,501.711,0.600329
"Apr 19, 10:00 am",100773,850.566,0.567987
"Apr 19, 11:00 am",104724,1024.4,0.537852
"Apr 19, 12:00 pm",99210.8,1378.66,0.535784
"Apr 19, 01:00 pm",99132.5,1713.75,0.585496
"Apr 19, 02:00 pm",103250,1888.87,0.637785
"Apr 19, 03:00 pm",102844,2084.58,0.754989
"Apr 19, 04:00 pm",107129,2010.42,0.842279
"Apr 19, 05:00 pm",109145,1938.46,1.07019
"Apr 19, 06:00 pm",113867,1703.63,1.4587
"Apr 19, 07:00 pm",114999,1468.81,2.22062
"Apr 19, 08:00 pm",115421,1234.01,1.63436
"Apr 19, 09:00 pm",116072,999.229,1.27645
"Apr 19, 10:00 pm",116066,764.49,0.862049
"Apr 19, 11:00 pm",116339,529.805,0.799544
"Apr 20, 12:00 am",116329,295.215,0.71485
"Apr 20, 01:00 am",116314,60.8115,0.643001
"Apr 20, 02:00 am",33186.8,0,0.601781
"Apr 20, 03:00 am",-607.2,0,0.523607
"Apr 20, 04:00 am",-607.2,0,0.564562
"Apr 20, 05:00 am",-607.2,0,0.527403
"Apr 20, 06:00 am",-607.2,0,0.596805
"Apr 20, 07:00 am",-5561.49,28.7976,0.365416
"Apr 20, 08:00 am",100076,247.364,0.234786
"Apr 20, 09:00 am",102825,554.311,0.0323638
"Apr 20, 10:00 am",106374,622.702,-0.00150933
"Apr 20, 11:00 am",98186.3,1003.02,-0.000398484
"Apr 20, 12:00 pm",102781,1201.65,-0.000337766
"Apr 20, 01:00 pm",104281,1316.16,-0.000341416
"Apr 20, 02:00 pm",97571.2,1693.36,-0.00721552
"Apr 20, 03:00 pm",99334.7,2022.46,-0.000335443
"Apr 20, 04:00 pm",102382,2272.29,-0.000329139
"Apr 20, 05:00 pm",106697,2367.91,0.324708
"Apr 20, 06:00 pm",113866,2133.06,0.845775
"Apr 20, 07:00 pm",115426,1898.22,1.41919
"Apr 20, 08:00 pm",115750,1663.38,1.51462
"Apr 20, 09:00 pm",116074,1428.56,1.22365
"Apr 20, 10:00 pm",116351,1193.76,0.794197
"Apr 20, 11:00 pm",116549,958.991,0.707224
"Apr 21, 12:00 am",116542,724.262,0.654347
"Apr 21, 01:00 am",116534,489.596,0.611056
"Apr 21, 02:00 am",116523,255.034,0.513314
"Apr 21, 03:00 am",116710,20.6877,0.508915
"Apr 21, 04:00 am",10945.6,0,0.597751
"Apr 21, 05:00 am",-607.2,0,0.509065
"Apr 21, 06:00 am",-607.2,0,0.464412
"Apr 21, 07:00 am",-5612.81,50.0673,0.150949
"Apr 21, 08:00 am",106311,292.556,-0.000336107
"Apr 21, 09:00 am",102346,614.987,-0.153892
"Apr 21, 10:00 am",99212.5,987.103,-0.243805
"Apr 21, 11:00 am",98113.3,1369.63,-0.286899
"Apr 21, 12:00 pm",97200.2,1756,-0.324732
"Apr 21, 01:00 pm",96991.8,2128.73,-0.324697
"Apr 21, 02:00 pm",98236.2,2467.78,-0.342395
"Apr 21, 03:00 pm",99948.3,2752.05,-0.198958
"Apr 21, 04:00 pm",102846,2947.71,-0.00326485
"Apr 21, 05:00 pm",107424,2985.88,0.0395836
"Apr 21, 06:00 pm",113313,2751,0.586772
"Apr 21, 07:00 pm",115015,2516.12,1.15994
"Apr 21, 08:00 pm",115440,2281.25,1.31059
"Apr 21, 09:00 pm",116093,2046.37,0.983354
"Apr 21, 10:00 pm",116371,1811.51,0.713738
"Apr 21, 11:00 pm",116571,1576.66,0.63677
"Apr 22, 12:00 am",116770,1341.83,0.441954
"Apr 22, 01:00 am",116922,1107.02,0.409195
"Apr 22, 02:00 am",116916,872.247,0.369765
"Apr 22, 03:00 am",117013,637.518,0.373307
"Apr 22, 04:00 am",117107,402.862,0.48521
"Apr 22, 05:00 am",116990,168.342,0.64158
"Apr 22, 06:00 am",88290,0,1.16374
"Apr 22, 07:00 am",-6030.8,49.0178,0.647094
"Apr 22, 08:00 am",106761,292.68,0.406491
"Apr 22, 09:00 am",102796,619.582,0.310175
"Apr 22, 10:00 am",99787.8,994.741,0.256856
"Apr 22, 11:00 am",98378.3,1387.57,0.164563
"Apr 22, 12:00 pm",97133.4,1793.12,0.164548
"Apr 22, 01:00 pm",96712.4,2191.06,0.154503
"Apr 22, 02:00 pm",97014.2,2563.29,0.251246
"Apr 22, 03:00 pm",99647.2,2882.95,0.359764
"Apr 22, 04:00 pm",102796,3115.66,0.363501
"Apr 22, 05:00 pm",106938,3193.65,0.696661
"Apr 22, 06:00 pm",113891,2958.75,1.14497
"Apr 22, 07:00 pm",115453,2723.84,1.9139
"Apr 22, 08:00 pm",115778,2488.94,1.77593
"Apr 22, 09:00 pm",116104,2254.05,1.45418
"Apr 22, 10:00 pm",116100,2019.17,0.88444
"Apr 22, 11:00 pm",116379,1784.3,0.770226
"Apr 23, 12:00 am",116578,1549.44,0.687926
"Apr 23, 01:00 am",116777,1314.61,0.620691
"Apr 23, 02:00 am",116772,1079.79,0.562688
"Apr 23, 03:00 am",116766,845.019,0.519686
"Apr 23, 04:00 am",116554,610.298,0.659761
"Apr 23, 05:00 am",116545,375.655,0.988941
"Apr 23, 06:00 am",116046,141.164,1.1366
"Apr 23, 07:00 am",74403.9,0,0.768903
"Apr 23, 08:00 am",-607.2,0,0.53953
"Apr 23, 09:00 am",10580,191.897,0.26999
"Apr 23, 10:00 am",107215,248.05,0.235733
"Apr 23, 11:00 am",104435,436.348,0.246956
"Apr 23, 12:00 pm",104775,567.627,0.329598
