,Efficiency
7013,1.0999
7014,1.10026
7015,1.10026
7016,1.10098
7017,1.10206
7018,1.10206
7019,1.1017
7020,1.1017
7021,1.10206
7022,1.10242
7023,1.0981
7024,1.09198
7025,1.08442
7026,1.0808200000000001
7027,1.0783
7028,1.07794
7029,1.07938
7030,1.0808200000000001
7031,1.0837
7032,1.08658
7033,1.0891
7034,1.09054
7035,1.0909
7036,1.0909
7037,1.0909
7038,1.0912600000000001
7039,1.09162
7040,1.09162
7041,1.09234
7042,1.0927
7043,1.0927
7044,1.09306
7045,1.09306
7046,1.0927
7047,1.08982
7048,1.08658
7049,1.08226
7050,1.07722
7051,1.07326
7052,1.0711
7053,1.0711
7054,1.07218
7055,1.0750600000000001
7056,1.07974
7057,1.0855
7058,1.0891
7059,1.09054
7060,1.0909
7061,1.0912600000000001
7062,1.09162
7063,1.09198
7064,1.09234
7065,1.09234
7066,1.0927
7067,1.09342
7068,1.09378
7069,1.0941400000000001
7070,1.09378
7071,1.09162
7072,1.0891
7073,1.08442
7074,1.07974
7075,1.0783
7076,1.07902
7077,1.0801
7078,1.0808200000000001
7079,1.08226
7080,1.08478
7081,1.08838
7082,1.09198
7083,1.0941400000000001
7084,1.0945
7085,1.09486
7086,1.09702
7087,1.0981
7088,1.09882
7089,1.09918
7090,1.09954
7091,1.10026
7092,1.10062
7093,1.10062
7094,1.10062
7095,1.09738
7096,1.09198
7097,1.08622
7098,1.08262
7099,1.0801
7100,1.0783
7101,1.07758
7102,1.07902
7103,1.0808200000000001
7104,1.08334
7105,1.08874
7106,1.09162
7107,1.09306
7108,1.09342
7109,1.09522
7110,1.09522
7111,1.09486
7112,1.09486
7113,1.09486
7114,1.0945
7115,1.0945
7116,1.0941400000000001
7117,1.09378
7118,1.09378
7119,1.09234
7120,1.08982
7121,1.0873
7122,1.08514
7123,1.08406
7124,1.0837
7125,1.08406
7126,1.08478
7127,1.0855
7128,1.08694
7129,1.0891
7130,1.09018
7131,1.09018
7132,1.09018
7133,1.08982
7134,1.0891
7135,1.0891
7136,1.08874
7137,1.08874
7138,1.0891
7139,1.08946
7140,1.09018
7141,1.09198
7142,1.09522
7143,1.09738
7144,1.09738
7145,1.0941400000000001
7146,1.09018
7147,1.08694
7148,1.08514
7149,1.08514
7150,1.08586
7151,1.08694
7152,1.0891
7153,1.0945
7154,1.09702
7155,1.09846
7156,1.0999
7157,1.10062
7158,1.10098
7159,1.1017
7160,1.10206
7161,1.10206
7162,1.10242
7163,1.10278
7164,1.10314
7165,1.10386
7166,1.10422
7167,1.10134
7168,1.0963
7169,1.08982
7170,1.0855
7171,1.08262
7172,1.0801
7173,1.07866
7174,1.0783
7175,1.07902
7176,1.08154
7177,1.08874
7178,1.0912600000000001
7179,1.09234
7180,1.09342
7181,1.0941400000000001
7182,1.0945
7183,1.09522
7184,1.09594
7185,1.09666
7186,1.09702
7187,1.09738
7188,1.09738
7189,1.09738
7190,1.09774
7191,1.0941400000000001
7192,1.0891
7193,1.08298
7194,1.07794
7195,1.07398
7196,1.07074
7197,1.0693
7198,1.0693
7199,1.07074
7200,1.07398
7201,1.08118
7202,1.08442
7203,1.08622
7204,1.08766
7205,1.08874
7206,1.08946
7207,1.08982
7208,1.09018
7209,1.09054
7210,1.09054
7211,1.0912600000000001
7212,1.09162
7213,1.09234
7214,1.0927
7215,1.08766
7216,1.0808200000000001
7217,1.07362
7218,1.0657
7219,1.05922
7220,1.05634
7221,1.0567
7222,1.05922
7223,1.06282
7224,1.06894
7225,1.0765
7226,1.0801
7227,1.0819
7228,1.08298
7229,1.0837
7230,1.08442
7231,1.0855
7232,1.08622
7233,1.08658
7234,1.08694
7235,1.0873
7236,1.08766
7237,1.0873
7238,1.08622
7239,1.0837
7240,1.07974
7241,1.07434
7242,1.06822
7243,1.0657
7244,1.06426
7245,1.06354
7246,1.06498
7247,1.06714
7248,1.07254
7249,1.08046
7250,1.0837
7251,1.0855
7252,1.08658
7253,1.08802
7254,1.08946
7255,1.09162
7256,1.09306
7257,1.0941400000000001
7258,1.09486
7259,1.09522
7260,1.09558
7261,1.09558
7262,1.09594
7263,1.09378
7264,1.09018
7265,1.08514
7266,1.0808200000000001
7267,1.07938
7268,1.07938
7269,1.0801
7270,1.0808200000000001
7271,1.08298
7272,1.08658
7273,1.08982
7274,1.09234
7275,1.0927
7276,1.09306
7277,1.0941400000000001
7278,1.09522
7279,1.09594
7280,1.09666
7281,1.09738
7282,1.09846
7283,1.09918
7284,1.10026
7285,1.10098
7286,1.1017
7287,1.10026
7288,1.09594
7289,1.09198
7290,1.0891
7291,1.0873
7292,1.08622
7293,1.08622
7294,1.08838
7295,1.0909
7296,1.09342
7297,1.09702
7298,1.0981
7299,1.09774
7300,1.09774
7301,1.09774
7302,1.09774
7303,1.09738
7304,1.09702
7305,1.09666
7306,1.09666
7307,1.0963
7308,1.0963
7309,1.09594
7310,1.09522
7311,1.09378
7312,1.0912600000000001
7313,1.08982
7314,1.08874
7315,1.08622
7316,1.08406
7317,1.08226
7318,1.0819
7319,1.08334
7320,1.08586
7321,1.09054
7322,1.09234
7323,1.0927
7324,1.0927
7325,1.0927
7326,1.09342
7327,1.09378
7328,1.09342
7329,1.09342
7330,1.09378
7331,1.09378
7332,1.09378
7333,1.0941400000000001
7334,1.0941400000000001
7335,1.09234
7336,1.08802
7337,1.08298
7338,1.07974
7339,1.07758
7340,1.07614
7341,1.07542
7342,1.07542
7343,1.07614
7344,1.07902
7345,1.0855
7346,1.08838
7347,1.09018
7348,1.0912600000000001
7349,1.09162
7350,1.09234
7351,1.0927
7352,1.09306
7353,1.09378
7354,1.0945
7355,1.09486
7356,1.09558
7357,1.09594
7358,1.0963
7359,1.09342
7360,1.0891
7361,1.08226
7362,1.07794
7363,1.0747
7364,1.07254
7365,1.0711
7366,1.07074
7367,1.07218
7368,1.0765
7369,1.08334
7370,1.08622
7371,1.08802
7372,1.08982
7373,1.0909
7374,1.09162
7375,1.0927
7376,1.09306
7377,1.09342
7378,1.09378
7379,1.0941400000000001
7380,1.09378
7381,1.09378
7382,1.09378
7383,1.09018
7384,1.08514
7385,1.07902
7386,1.07434
7387,1.0711
7388,1.06894
7389,1.06858
7390,1.06894
7391,1.07074
7392,1.0747
7393,1.08226
7394,1.08514
7395,1.08766
7396,1.08982
7397,1.09234
7398,1.09378
7399,1.09558
7400,1.09666
7401,1.0981
7402,1.09918
7403,1.10062
7404,1.10206
7405,1.10278
7406,1.1035
7407,1.10062
7408,1.09486
7409,1.08658
7410,1.07974
7411,1.0750600000000001
7412,1.07182
7413,1.07038
7414,1.07038
7415,1.0729
7416,1.07938
7417,1.08622
7418,1.08874
7419,1.0912600000000001
7420,1.09306
7421,1.09486
7422,1.09666
7423,1.09846
7424,1.10062
7425,1.1017
7426,1.10314
7427,1.10422
7428,1.1053
7429,1.10638
7430,1.1071
7431,1.1035
7432,1.09846
7433,1.09162
7434,1.08514
7435,1.0808200000000001
7436,1.07758
7437,1.0765
7438,1.07614
7439,1.07758
7440,1.08154
7441,1.08874
7442,1.0912600000000001
7443,1.0927
7444,1.09378
7445,1.0945
7446,1.09522
7447,1.0963
7448,1.09738
7449,1.09882
7450,1.10062
7451,1.10206
7452,1.1035
7453,1.10494
7454,1.10638
7455,1.10386
7456,1.09882
7457,1.09342
7458,1.08874
7459,1.0855
7460,1.08406
7461,1.0837
7462,1.08406
7463,1.08586
7464,1.09018
7465,1.0941400000000001
7466,1.09558
7467,1.09702
7468,1.09882
7469,1.10134
7470,1.1035
7471,1.1053
7472,1.10602
7473,1.1053
7474,1.10494
7475,1.10494
7476,1.10566
7477,1.10782
7478,1.10998
7479,1.10746
7480,1.10242
7481,1.09486
7482,1.08838
7483,1.08442
7484,1.08298
7485,1.08226
7486,1.08298
7487,1.0855
7488,1.08982
7489,1.09522
7490,1.09702
7491,1.09774
7492,1.09774
7493,1.0981
7494,1.09846
7495,1.09846
7496,1.09882
7497,1.09882
7498,1.0981
7499,1.0981
7500,1.09774
7501,1.09666
7502,1.0963
7503,1.09486
7504,1.0927
7505,1.0909
7506,1.08838
7507,1.08478
7508,1.08226
7509,1.0819
7510,1.08262
7511,1.08442
7512,1.08658
7513,1.08946
7514,1.0909
7515,1.0912600000000001
7516,1.09198
7517,1.09234
7518,1.09306
7519,1.0941400000000001
7520,1.09486
7521,1.09522
7522,1.09594
7523,1.0963
7524,1.09666
7525,1.09702
7526,1.09738
7527,1.09486
7528,1.0912600000000001
7529,1.0873
7530,1.08298
7531,1.07902
7532,1.07578
7533,1.07326
7534,1.0729
7535,1.07398
7536,1.0783
7537,1.08586
7538,1.08802
7539,1.08982
7540,1.0912600000000001
7541,1.0927
7542,1.09378
7543,1.0945
7544,1.09558
7545,1.09594
7546,1.0963
7547,1.09666
7548,1.09666
7549,1.09666
7550,1.09666
7551,1.0945
7552,1.09018
7553,1.08442
7554,1.07866
7555,1.07362
7556,1.07038
7557,1.06822
7558,1.06786
7559,1.0693
7560,1.0747
7561,1.08262
7562,1.0855
7563,1.08838
7564,1.09018
7565,1.09162
7566,1.0927
7567,1.09342
7568,1.0941400000000001
7569,1.09486
7570,1.09486
7571,1.09522
7572,1.09486
7573,1.09486
7574,1.0945
7575,1.09162
7576,1.08442
7577,1.07794
7578,1.07074
7579,1.06318
7580,1.05994
7581,1.05922
7582,1.0603
7583,1.06282
7584,1.07002
7585,1.07794
7586,1.08118
7587,1.08334
7588,1.08586
7589,1.0873
7590,1.08874
7591,1.08946
7592,1.09018
7593,1.09054
7594,1.0912600000000001
7595,1.09198
7596,1.0927
7597,1.09306
7598,1.09342
7599,1.09162
7600,1.08586
7601,1.07902
7602,1.07038
7603,1.06354
7604,1.05958
7605,1.05886
7606,1.05922
7607,1.06138
7608,1.06858
7609,1.07614
7610,1.07902
7611,1.08154
7612,1.08442
7613,1.08694
7614,1.08874
7615,1.08982
7616,1.09054
7617,1.0909
7618,1.0909
7619,1.0912600000000001
7620,1.0912600000000001
7621,1.0912600000000001
7622,1.0912600000000001
7623,1.08802
7624,1.07902
7625,1.07254
7626,1.06534
7627,1.06066
7628,1.05886
7629,1.05958
7630,1.0621
7631,1.06534
7632,1.07218
7633,1.07758
7634,1.0801
7635,1.0819
7636,1.08334
7637,1.08478
7638,1.08586
7639,1.08658
7640,1.08622
7641,1.08622
7642,1.08586
7643,1.08622
7644,1.08694
7645,1.0873
7646,1.0873
7647,1.08622
7648,1.0808200000000001
7649,1.07686
7650,1.07254
7651,1.07002
7652,1.07038
7653,1.07146
7654,1.07362
7655,1.07758
7656,1.0837
7657,1.08982
7658,1.09162
7659,1.0927
7660,1.09306
7661,1.0941400000000001
7662,1.09522
7663,1.09522
7664,1.09522
7665,1.09558
7666,1.0963
7667,1.09774
7668,1.09846
7669,1.09882
7670,1.09954
7671,1.09846
7672,1.09378
7673,1.0891
7674,1.08334
7675,1.07974
7676,1.07758
7677,1.07722
7678,1.07758
7679,1.07974
7680,1.08514
7681,1.0912600000000001
7682,1.09378
7683,1.09522
7684,1.0963
7685,1.0981
7686,1.09882
7687,1.09954
7688,1.10098
7689,1.10206
7690,1.10314
7691,1.10386
7692,1.10314
7693,1.10278
7694,1.10278
7695,1.10206
7696,1.09774
7697,1.09198
7698,1.08658
7699,1.08298
7700,1.08118
7701,1.08118
7702,1.0819
7703,1.08442
7704,1.08946
7705,1.0941400000000001
7706,1.09666
7707,1.09738
7708,1.09738
7709,1.09702
7710,1.09702
7711,1.09774
7712,1.0981
7713,1.09882
7714,1.0999
7715,1.10062
7716,1.10134
7717,1.10134
7718,1.10134
7719,1.10098
7720,1.09738
7721,1.0941400000000001
7722,1.09018
7723,1.08766
7724,1.08622
7725,1.08586
7726,1.08658
7727,1.08838
7728,1.09234
7729,1.09558
7730,1.09738
7731,1.09774
7732,1.0981
7733,1.09846
7734,1.09918
7735,1.0999
7736,1.10026
7737,1.10098
7738,1.10134
7739,1.1017
7740,1.10242
7741,1.10314
7742,1.10386
7743,1.10278
7744,1.09882
7745,1.0945
7746,1.08802
7747,1.0837
7748,1.08046
7749,1.07902
7750,1.07866
7751,1.08046
7752,1.08658
7753,1.09198
7754,1.09378
7755,1.09486
7756,1.09558
7757,1.09666
7758,1.09774
7759,1.09882
7760,1.09918
7761,1.09882
7762,1.09918
7763,1.10026
7764,1.10026
7765,1.10026
7766,1.10026
7767,1.09954
7768,1.09666
7769,1.09378
7770,1.09054
7771,1.08694
7772,1.08406
7773,1.08298
7774,1.08298
7775,1.08406
7776,1.08838
7777,1.09342
7778,1.09558
7779,1.09738
7780,1.09882
7781,1.09954
7782,1.10062
7783,1.10134
7784,1.10206
7785,1.10206
7786,1.10206
7787,1.10206
7788,1.10206
7789,1.10134
7790,1.10098
7791,1.09774
7792,1.08946
7793,1.08298
7794,1.0750600000000001
7795,1.0693
7796,1.06498
7797,1.06318
7798,1.06354
7799,1.06714
7800,1.07722
7801,1.08514
7802,1.08802
7803,1.09018
7804,1.09234
7805,1.0941400000000001
7806,1.09522
7807,1.0963
7808,1.09666
7809,1.09702
7810,1.09702
7811,1.09738
7812,1.0981
7813,1.09846
7814,1.09918
7815,1.09738
7816,1.08946
7817,1.08334
7818,1.0765
7819,1.07074
7820,1.06642
7821,1.0639
7822,1.0639
7823,1.0675
7824,1.07614
7825,1.08406
7826,1.0873
7827,1.08874
7828,1.09054
7829,1.0927
7830,1.0945
7831,1.09558
7832,1.0963
7833,1.0963
7834,1.0963
7835,1.0963
7836,1.0963
7837,1.09738
7838,1.09846
7839,1.09738
7840,1.0912600000000001
7841,1.08622
7842,1.0808200000000001
7843,1.07578
7844,1.0747
7845,1.0747
7846,1.07614
7847,1.07902
7848,1.08622
7849,1.0912600000000001
7850,1.09306
7851,1.0945
7852,1.09522
7853,1.09558
7854,1.0963
7855,1.0981
7856,1.10062
7857,1.10314
7858,1.10458
7859,1.10602
7860,1.1071
7861,1.10818
7862,1.1089
7863,1.10782
7864,1.10206
7865,1.09594
7866,1.09018
7867,1.08658
7868,1.0837
7869,1.08154
7870,1.0808200000000001
7871,1.0819
7872,1.08802
7873,1.0945
7874,1.0963
7875,1.09846
7876,1.10062
7877,1.10206
7878,1.10314
7879,1.10422
7880,1.10458
7881,1.10458
7882,1.10422
7883,1.10458
7884,1.10494
7885,1.10566
7886,1.10602
7887,1.10458
7888,1.09558
7889,1.08982
7890,1.0837
7891,1.07938
7892,1.07686
7893,1.0765
7894,1.07722
7895,1.08046
7896,1.08766
7897,1.0927
7898,1.09522
7899,1.0963
7900,1.09702
7901,1.09774
7902,1.09918
7903,1.10026
7904,1.10098
7905,1.1017
7906,1.10206
7907,1.10206
7908,1.1017
7909,1.10134
7910,1.1017
7911,1.10098
7912,1.0945
7913,1.0891
7914,1.08514
7915,1.08298
7916,1.08298
7917,1.08262
7918,1.0819
7919,1.08298
7920,1.09018
7921,1.09594
7922,1.09846
7923,1.10026
7924,1.1017
7925,1.10278
7926,1.10422
7927,1.1053
7928,1.10638
7929,1.1071
7930,1.10746
7931,1.1071
7932,1.1071
7933,1.10602
7934,1.10494
7935,1.10314
7936,1.09666
7937,1.08946
7938,1.0819
7939,1.07542
7940,1.07146
7941,1.07002
7942,1.07002
7943,1.07254
7944,1.07866
7945,1.0837
7946,1.08766
7947,1.0909
7948,1.09306
7949,1.09486
7950,1.09594
7951,1.09666
7952,1.09738
7953,1.09774
7954,1.09738
7955,1.09738
7956,1.09702
7957,1.09738
7958,1.09774
7959,1.09702
7960,1.09018
7961,1.08442
7962,1.07902
7963,1.07398
7964,1.07254
7965,1.07218
7966,1.07254
7967,1.07542
7968,1.08298
7969,1.08802
7970,1.09018
7971,1.09162
7972,1.09234
7973,1.09306
7974,1.09378
7975,1.0945
7976,1.09558
7977,1.09666
7978,1.09738
7979,1.09774
7980,1.09774
7981,1.0981
7982,1.0981
7983,1.09666
7984,1.08838
7985,1.08262
7986,1.07686
7987,1.0711
7988,1.06822
7989,1.0675
7990,1.06858
7991,1.07218
7992,1.0808200000000001
7993,1.0873
7994,1.09018
7995,1.09198
7996,1.09306
7997,1.0941400000000001
7998,1.09486
7999,1.09558
8000,1.09666
8001,1.09738
8002,1.0981
8003,1.09882
8004,1.09918
8005,1.09954
8006,1.0999
8007,1.09846
8008,1.09234
8009,1.08622
8010,1.07902
8011,1.07254
8012,1.06786
8013,1.06534
8014,1.0657
8015,1.0693
8016,1.0783
8017,1.08514
8018,1.0873
8019,1.08838
8020,1.08982
8021,1.0909
8022,1.0912600000000001
8023,1.09162
8024,1.0912600000000001
8025,1.0909
8026,1.0912600000000001
8027,1.09198
8028,1.09234
8029,1.0927
8030,1.09306
8031,1.0912600000000001
8032,1.08226
8033,1.0747
8034,1.07002
8035,1.06606
8036,1.06498
8037,1.06606
8038,1.06786
8039,1.07218
8040,1.07902
8041,1.0819
8042,1.08406
8043,1.08514
8044,1.08514
8045,1.08406
8046,1.08442
8047,1.0837
8048,1.08478
8049,1.08658
8050,1.08874
8051,1.0912600000000001
8052,1.09342
8053,1.0945
8054,1.09594
8055,1.09666
8056,1.09342
8057,1.08982
8058,1.08658
8059,1.08406
8060,1.08154
8061,1.08118
8062,1.08226
8063,1.08514
8064,1.09162
8065,1.09702
8066,1.09774
8067,1.0981
8068,1.09846
8069,1.09882
8070,1.09918
8071,1.0999
8072,1.10062
8073,1.10134
8074,1.10242
8075,1.1035
8076,1.10494
8077,1.10638
8078,1.10782
8079,1.10782
8080,1.10278
8081,1.09918
8082,1.09486
8083,1.09198
8084,1.0909
8085,1.0909
8086,1.09162
8087,1.09342
8088,1.09882
8089,1.10422
8090,1.10566
8091,1.10566
8092,1.10566
8093,1.10566
8094,1.10566
8095,1.10638
8096,1.10674
8097,1.1071
8098,1.10746
8099,1.10746
8100,1.1071
8101,1.1071
8102,1.10746
8103,1.1071
8104,1.1035
8105,1.10026
8106,1.09558
8107,1.0912600000000001
8108,1.0873
8109,1.08514
8110,1.08514
8111,1.08658
8112,1.09234
8113,1.0981
8114,1.0999
8115,1.10098
8116,1.1017
8117,1.10278
8118,1.10386
8119,1.10494
8120,1.10638
8121,1.10782
8122,1.1089
8123,1.10926
8124,1.1089
8125,1.10854
8126,1.10854
8127,1.10854
8128,1.10494
8129,1.10026
8130,1.09486
8131,1.09018
8132,1.08586
8133,1.08298
8134,1.08226
8135,1.08334
8136,1.09018
8137,1.09702
8138,1.0999
8139,1.10206
8140,1.10386
8141,1.1053
8142,1.10674
8143,1.10818
8144,1.10926
8145,1.10962
8146,1.10998
8147,1.10998
8148,1.10998
8149,1.11034
8150,1.11034
8151,1.10854
8152,1.0999
8153,1.0945
8154,1.08838
8155,1.08406
8156,1.08118
8157,1.07866
8158,1.0783
8159,1.08118
8160,1.08982
8161,1.09666
8162,1.09846
8163,1.09882
8164,1.09882
8165,1.0999
8166,1.10062
8167,1.10134
8168,1.10134
8169,1.1017
8170,1.10206
8171,1.10242
8172,1.10278
8173,1.1035
8174,1.10422
8175,1.10422
8176,1.10098
8177,1.09558
8178,1.09162
8179,1.0891
8180,1.08658
8181,1.08478
8182,1.08478
8183,1.08586
8184,1.09018
8185,1.09486
8186,1.09702
8187,1.09882
8188,1.0999
8189,1.10134
8190,1.10242
8191,1.10314
8192,1.1035
8193,1.1035
8194,1.1035
8195,1.10422
8196,1.1053
8197,1.1053
8198,1.1053
8199,1.10494
8200,1.10098
8201,1.09594
8202,1.09018
8203,1.0873
8204,1.0873
8205,1.08766
8206,1.08838
8207,1.08982
8208,1.09342
8209,1.09738
8210,1.0981
8211,1.09846
8212,1.09918
8213,1.0999
8214,1.0999
8215,1.0999
8216,1.09954
8217,1.09918
8218,1.09954
8219,1.0999
8220,1.10026
8221,1.10098
8222,1.10206
8223,1.10386
8224,1.10494
8225,1.1035
8226,1.10062
8227,1.09846
8228,1.09666
8229,1.09594
8230,1.09558
8231,1.0963
8232,1.0999
8233,1.10386
8234,1.10458
8235,1.1053
8236,1.10602
8237,1.10782
8238,1.10962
8239,1.11106
8240,1.11214
8241,1.11286
8242,1.11286
8243,1.11394
8244,1.1143
8245,1.11394
8246,1.11394
8247,1.11358
8248,1.10926
8249,1.10458
8250,1.09882
8251,1.09558
8252,1.09306
8253,1.09198
8254,1.09162
8255,1.09306
8256,1.09918
8257,1.10386
8258,1.10602
8259,1.10782
8260,1.10962
8261,1.11142
8262,1.11286
8263,1.11394
8264,1.11502
8265,1.11538
8266,1.11574
8267,1.11574
8268,1.11646
8269,1.11646
8270,1.11646
8271,1.11538
8272,1.10746
8273,1.1017
8274,1.09378
8275,1.09054
8276,1.08946
8277,1.08946
8278,1.09054
8279,1.09306
8280,1.10026
8281,1.1053
8282,1.10602
8283,1.10602
8284,1.10602
8285,1.10602
8286,1.10638
8287,1.10746
8288,1.10854
8289,1.10926
8290,1.10998
8291,1.1107
8292,1.11142
8293,1.11178
8294,1.11178
8295,1.11142
8296,1.1071
8297,1.1017
8298,1.0963
8299,1.09378
8300,1.09234
8301,1.09162
8302,1.09234
8303,1.0941400000000001
8304,1.09918
8305,1.10386
8306,1.10458
8307,1.10458
8308,1.10386
8309,1.10386
8310,1.10422
8311,1.10386
8312,1.10278
8313,1.10206
8314,1.10206
8315,1.1017
8316,1.1017
8317,1.1017
8318,1.1017
8319,1.1017
8320,1.10098
8321,1.09918
8322,1.0981
8323,1.09702
8324,1.09594
8325,1.09558
8326,1.09558
8327,1.09594
8328,1.0963
8329,1.09666
8330,1.09666
8331,1.0963
8332,1.09594
8333,1.09522
8334,1.09522
8335,1.09522
8336,1.09594
8337,1.09738
8338,1.09918
8339,1.10098
8340,1.10278
8341,1.10422
8342,1.10494
8343,1.10566
8344,1.10674
8345,1.10854
8346,1.10998
8347,1.10998
8348,1.10854
8349,1.1071
8350,1.10746
8351,1.10854
8352,1.11034
8353,1.11286
8354,1.1143
8355,1.11502
8356,1.11538
8357,1.1161
8358,1.1161
8359,1.1161
8360,1.11502
8361,1.1143
8362,1.11322
8363,1.1125
8364,1.1125
8365,1.11322
8366,1.11466
8367,1.11466
8368,1.11214
8369,1.1089
8370,1.1053
8371,1.10242
8372,1.10062
8373,1.0999
8374,1.10026
8375,1.10134
8376,1.1053
8377,1.1089
8378,1.11034
8379,1.11106
8380,1.11142
8381,1.11106
8382,1.10962
8383,1.1089
8384,1.10818
8385,1.10746
8386,1.10638
8387,1.10494
8388,1.1035
8389,1.10206
8390,1.10098
8391,1.0999
8392,1.09882
8393,1.09738
8394,1.09594
8395,1.09486
8396,1.09342
8397,1.09234
8398,1.0927
8399,1.0941400000000001
8400,1.09918
8401,1.10314
8402,1.10494
8403,1.10638
8404,1.10782
8405,1.1089
8406,1.11034
8407,1.11178
8408,1.11358
8409,1.11466
8410,1.11538
8411,1.11646
8412,1.11718
8413,1.11754
8414,1.11826
8415,1.1179000000000001
8416,1.11358
8417,1.10854
8418,1.10242
8419,1.09738
8420,1.09378
8421,1.09198
8422,1.09198
8423,1.09378
8424,1.10026
8425,1.10566
8426,1.10818
8427,1.11034
8428,1.1125
8429,1.1143
8430,1.11574
8431,1.11682
8432,1.1179000000000001
8433,1.11862
8434,1.11826
8435,1.1179000000000001
8436,1.11754
8437,1.11754
8438,1.11754
8439,1.11646
8440,1.1089
8441,1.1035
8442,1.09846
8443,1.09558
8444,1.0941400000000001
8445,1.09342
8446,1.09378
8447,1.09558
8448,1.10062
8449,1.10422
8450,1.10602
8451,1.10746
8452,1.1089
8453,1.1107
8454,1.11142
8455,1.11178
8456,1.11178
8457,1.11214
8458,1.11214
8459,1.11214
8460,1.11214
8461,1.1125
8462,1.11286
8463,1.11394
8464,1.10854
8465,1.1035
8466,1.09918
8467,1.09702
8468,1.09594
8469,1.09594
8470,1.09666
8471,1.09846
8472,1.10386
8473,1.10746
8474,1.10818
8475,1.1089
8476,1.10998
8477,1.11106
8478,1.11106
8479,1.11106
8480,1.1107
8481,1.11106
8482,1.11178
8483,1.11286
8484,1.11358
8485,1.11358
8486,1.11358
8487,1.11286
8488,1.10962
8489,1.10566
8490,1.1017
8491,1.09702
8492,1.09594
8493,1.0963
8494,1.09666
8495,1.09846
8496,1.10242
8497,1.10386
8498,1.10458
8499,1.10494
8500,1.10638
8501,1.10818
8502,1.10926
8503,1.10998
8504,1.10998
8505,1.10998
8506,1.10998
8507,1.1107
8508,1.11106
8509,1.11106
8510,1.11142
8511,1.11106
8512,1.10494
8513,1.0999
8514,1.09558
8515,1.09162
8516,1.08946
8517,1.08946
8518,1.09054
8519,1.09306
8520,1.09846
8521,1.10062
8522,1.10098
8523,1.10242
8524,1.10422
8525,1.10566
8526,1.10674
8527,1.1071
8528,1.1071
8529,1.10638
8530,1.1053
8531,1.10494
8532,1.10458
8533,1.10422
8534,1.1035
8535,1.10242
8536,1.09954
8537,1.0963
8538,1.0941400000000001
8539,1.09234
8540,1.09162
8541,1.09234
8542,1.0927
8543,1.09306
8544,1.0941400000000001
8545,1.09558
8546,1.09594
8547,1.0963
8548,1.0963
8549,1.0963
8550,1.09594
8551,1.09594
8552,1.09594
8553,1.09594
8554,1.09594
8555,1.09594
8556,1.09594
8557,1.09558
8558,1.09558
8559,1.09558
8560,1.09558
8561,1.09522
8562,1.09486
8563,1.0941400000000001
8564,1.09306
8565,1.09198
8566,1.09162
8567,1.09234
8568,1.09342
8569,1.0945
8570,1.09522
8571,1.09558
8572,1.09594
8573,1.09666
8574,1.09774
8575,1.09918
8576,1.10062
8577,1.10134
8578,1.10242
8579,1.1017
8580,1.10098
8581,1.0999
8582,1.0999
8583,1.10026
8584,1.0981
8585,1.09702
8586,1.09522
8587,1.0945
8588,1.0941400000000001
8589,1.09486
8590,1.09558
8591,1.09738
8592,1.10206
8593,1.10638
8594,1.10782
8595,1.1089
8596,1.10962
8597,1.11034
8598,1.1107
8599,1.11034
8600,1.10962
8601,1.1089
8602,1.10854
8603,1.10926
8604,1.10998
8605,1.11034
8606,1.1107
8607,1.10998
8608,1.10494
8609,1.1017
8610,1.09954
8611,1.09882
8612,1.09882
8613,1.0999
8614,1.10098
8615,1.10242
8616,1.1035
8617,1.1035
8618,1.10278
8619,1.1017
8620,1.10134
8621,1.1035
8622,1.10638
8623,1.1089
8624,1.11034
8625,1.11106
8626,1.11106
8627,1.11142
8628,1.11286
8629,1.1143
8630,1.11538
8631,1.11466
8632,1.10926
8633,1.10674
8634,1.10458
8635,1.10278
8636,1.10134
8637,1.10098
8638,1.1017
8639,1.10278
8640,1.1071
8641,1.11034
8642,1.11178
8643,1.1125
8644,1.11322
8645,1.11394
8646,1.11394
8647,1.1143
8648,1.11502
8649,1.11502
8650,1.1143
8651,1.1125
8652,1.11106
8653,1.10998
8654,1.10926
8655,1.10782
8656,1.10638
8657,1.10494
8658,1.1035
8659,1.10278
8660,1.10242
8661,1.10242
8662,1.10278
8663,1.10422
8664,1.10674
8665,1.1107
8666,1.11286
8667,1.11466
8668,1.1161
8669,1.11682
8670,1.11718
8671,1.11754
8672,1.1179000000000001
8673,1.1179000000000001
8674,1.11754
8675,1.11682
8676,1.11646
8677,1.11682
8678,1.11718
8679,1.11682
8680,1.11394
8681,1.11142
8682,1.1089
8683,1.10674
8684,1.1053
8685,1.10494
8686,1.10566
8687,1.1071
8688,1.10998
8689,1.11214
8690,1.11322
8691,1.1143
8692,1.11538
8693,1.1161
8694,1.11682
8695,1.11682
8696,1.11502
8697,1.1125
8698,1.11034
8699,1.1089
8700,1.10746
8701,1.10602
8702,1.10494
8703,1.10422
8704,1.10314
8705,1.10206
8706,1.10134
8707,1.0999
8708,1.09918
8709,1.09918
8710,1.09954
8711,1.10062
8712,1.10314
8713,1.10566
8714,1.10638
8715,1.10674
8716,1.10782
8717,1.10854
8718,1.1089
8719,1.10962
8720,1.10998
8721,1.1107
8722,1.11178
8723,1.1125
8724,1.11322
8725,1.11358
